Stkcd,Accper,Indcd
600710,2018/12/31,F51
600711,2018/6/30,B09
600711,2018/9/30,B09
600711,2018/12/31,B09
600712,2018/3/31,F52
600712,2018/6/30,F52
600712,2018/9/30,F52
600712,2018/12/31,F52
600713,2018/3/31,F52
600713,2018/6/30,F52
600713,2018/9/30,F52
600713,2018/12/31,F52
600714,2018/3/31,B06
600714,2018/6/30,B06
600714,2018/9/30,B06
600714,2018/12/31,B06
600715,2018/3/31,R86
600715,2018/6/30,R86
600715,2018/9/30,R86
600715,2018/12/31,R86
600716,2018/3/31,K70
600716,2018/6/30,K70
600716,2018/9/30,K70
600716,2018/12/31,K70
600717,2018/3/31,G55
600717,2018/6/30,G55
600717,2018/9/30,G55
600717,2018/12/31,G55
600718,2018/3/31,I65
600718,2018/6/30,I65
600718,2018/9/30,I65
600718,2018/12/31,I65
600719,2018/3/31,D44
600719,2018/6/30,D44
600719,2018/9/30,D44
600719,2018/12/31,D44
600720,2018/3/31,C30
600720,2018/6/30,C30
600720,2018/9/30,C30
600720,2018/12/31,C30
600721,2018/3/31,M73
600721,2018/6/30,M73
600721,2018/9/30,M73
600721,2018/12/31,M73
600722,2018/3/31,C26
600722,2018/6/30,C26
600722,2018/9/30,C26
600722,2018/12/31,C26
600723,2018/3/31,F52
600723,2018/6/30,F52
600723,2018/9/30,F52
600723,2018/12/31,F52
600724,2018/3/31,K70
600724,2018/9/30,K70
600724,2018/12/31,K70
600725,2018/3/31,C25
600725,2018/6/30,C25
600725,2018/9/30,C25
600725,2018/12/31,C25
600726,2018/3/31,D44
600726,2018/6/30,D44
600726,2018/9/30,D44
600726,2018/12/31,D44
600727,2018/3/31,C26
600727,2018/6/30,C26
600727,2018/9/30,C26
600727,2018/12/31,C26
600728,2018/3/31,I65
600728,2018/6/30,I65
600728,2018/9/30,I65
600728,2018/12/31,I65
600729,2018/3/31,F52
600729,2018/6/30,F52
600729,2018/9/30,F52
600729,2018/12/31,F52
600730,2018/3/31,K70
600730,2018/6/30,K70
600730,2018/9/30,K70
600730,2018/12/31,K70
600731,2018/3/31,C26
600731,2018/6/30,C26
600731,2018/9/30,C26
600731,2018/12/31,C26
600732,2018/3/31,K70
600732,2018/6/30,K70
600732,2018/9/30,K70
600732,2018/12/31,K70
600733,2018/9/30,K70
600733,2018/12/31,C36
600734,2018/6/30,C39
600734,2018/9/30,C39
600734,2018/12/31,C39
600735,2018/6/30,C19
600735,2018/9/30,C19
600735,2018/12/31,C19
600736,2018/3/31,K70
600736,2018/6/30,K70
600736,2018/9/30,K70
600736,2018/12/31,K70
600737,2018/3/31,C13
600737,2018/6/30,C13
600737,2018/9/30,C13
600737,2018/12/31,C13
600738,2018/3/31,F52
600738,2018/6/30,F52
600738,2018/9/30,F52
600738,2018/12/31,F52
600739,2018/3/31,F51
600739,2018/6/30,F51
600739,2018/9/30,F51
600739,2018/12/31,F51
600740,2018/3/31,C25
600740,2018/6/30,C25
600740,2018/9/30,C25
600740,2018/12/31,C25
600741,2018/3/31,C36
600741,2018/6/30,C36
600741,2018/9/30,C36
600741,2018/12/31,C36
600742,2018/3/31,C36
600742,2018/6/30,C36
600742,2018/9/30,C36
600742,2018/12/31,C36
600743,2018/3/31,K70
600743,2018/6/30,K70
600743,2018/9/30,K70
600743,2018/12/31,K70
600744,2018/3/31,D44
600744,2018/6/30,D44
600744,2018/9/30,D44
600744,2018/12/31,D44
600745,2018/3/31,C39
600745,2018/12/31,C39
600746,2018/3/31,C26
600746,2018/6/30,C26
600746,2018/9/30,C26
600746,2018/12/31,C26
600747,2018/3/31,F51
600747,2018/6/30,F51
600747,2018/9/30,F51
600747,2018/12/31,F51
600748,2018/3/31,K70
600748,2018/6/30,K70
600748,2018/9/30,K70
600748,2018/12/31,K70
600749,2018/3/31,N78
600749,2018/6/30,N78
600749,2018/9/30,N78
600749,2018/12/31,N78
600750,2018/3/31,C27
600750,2018/9/30,C27
600750,2018/12/31,C27
600751,2018/9/30,F51
600751,2018/12/31,F51
600753,2018/9/30,F51
600753,2018/12/31,F51
600754,2018/3/31,H61
600754,2018/6/30,H61
600754,2018/9/30,H61
600754,2018/12/31,H61
600755,2018/3/31,F51
600755,2018/6/30,F51
600755,2018/9/30,F51
600755,2018/12/31,F51
600756,2018/3/31,I65
600756,2018/6/30,I65
600756,2018/9/30,I65
600756,2018/12/31,I65
600757,2018/3/31,R85
600757,2018/6/30,R85
600757,2018/9/30,R85
600757,2018/12/31,R85
600758,2018/3/31,B06
600758,2018/6/30,B06
600758,2018/9/30,B06
600758,2018/12/31,B06
600759,2018/3/31,B07
600759,2018/12/31,B07
600760,2018/3/31,C37
600760,2018/6/30,C37
600760,2018/9/30,C37
600760,2018/12/31,C37
600761,2018/3/31,C35
600761,2018/6/30,C35
600761,2018/9/30,C35
600761,2018/12/31,C35
600763,2018/3/31,Q83
600763,2018/6/30,Q83
600763,2018/9/30,Q83
600763,2018/12/31,Q83
600764,2018/3/31,C39
600764,2018/12/31,C39
600765,2018/3/31,C34
600765,2018/6/30,C34
600765,2018/9/30,C34
600765,2018/12/31,C34
600766,2018/3/31,B09
600766,2018/6/30,B09
600766,2018/9/30,B09
600766,2018/12/31,B09
600767,2018/3/31,I65
600767,2018/6/30,I65
600767,2018/9/30,I65
600767,2018/12/31,I65
600768,2018/3/31,C32
600768,2018/6/30,C32
600768,2018/12/31,C32
600769,2018/3/31,E48
600769,2018/6/30,E48
600769,2018/9/30,E48
600769,2018/12/31,E48
600770,2018/3/31,S90
600770,2018/6/30,S90
600770,2018/9/30,S90
600770,2018/12/31,S90
600771,2018/3/31,C27
600771,2018/6/30,C27
600771,2018/9/30,C27
600771,2018/12/31,C27
600773,2018/3/31,K70
600773,2018/6/30,K70
600773,2018/9/30,K70
600773,2018/12/31,K70
600774,2018/3/31,F52
600774,2018/6/30,F52
600774,2018/9/30,F52
600774,2018/12/31,F52
600775,2018/3/31,C39
600775,2018/6/30,C39
600775,2018/9/30,C39
600775,2018/12/31,C39
600776,2018/3/31,C39
600776,2018/6/30,C39
600776,2018/9/30,C39
600776,2018/12/31,C39
600777,2018/3/31,S90
600777,2018/6/30,S90
600777,2018/9/30,S90
600777,2018/12/31,S90
600778,2018/3/31,F52
600778,2018/6/30,F52
600778,2018/9/30,F52
600778,2018/12/31,F52
600779,2018/3/31,C15
600779,2018/6/30,C15
600779,2018/9/30,C15
600779,2018/12/31,C15
600780,2018/3/31,D44
600780,2018/6/30,D44
600780,2018/9/30,D44
600780,2018/12/31,D44
600781,2018/3/31,C27
600781,2018/6/30,C27
600781,2018/9/30,C27
600781,2018/12/31,C27
600782,2018/3/31,C31
600782,2018/6/30,C31
600782,2018/9/30,C31
600782,2018/12/31,C31
600783,2018/3/31,S90
600783,2018/6/30,S90
600783,2018/9/30,S90
600783,2018/12/31,S90
600784,2018/9/30,S90
600784,2018/12/31,S90
600785,2018/3/31,F52
600785,2018/6/30,F52
600785,2018/9/30,F52
600785,2018/12/31,F52
600787,2018/3/31,G59
600787,2018/6/30,G59
600787,2018/9/30,G59
600787,2018/12/31,G59
600789,2018/3/31,C27
600789,2018/6/30,C27
600789,2018/9/30,C27
600789,2018/12/31,C27
600790,2018/3/31,L72
600790,2018/6/30,L72
600790,2018/9/30,L72
600790,2018/12/31,L72
600791,2018/3/31,K70
600791,2018/6/30,K70
600791,2018/9/30,K70
600791,2018/12/31,K70
600792,2018/3/31,C25
600792,2018/6/30,C25
600792,2018/9/30,C25
600792,2018/12/31,C25
600793,2018/3/31,C22
600793,2018/6/30,C22
600793,2018/9/30,C22
600793,2018/12/31,C22
600794,2018/6/30,G59
600794,2018/9/30,G59
600794,2018/12/31,G59
600795,2018/3/31,D44
600795,2018/6/30,D44
600795,2018/9/30,D44
600795,2018/12/31,D44
600796,2018/3/31,C26
600796,2018/12/31,C26
600797,2018/3/31,I65
600797,2018/6/30,I65
600797,2018/9/30,I65
600797,2018/12/31,I65
600798,2018/6/30,G55
600798,2018/9/30,G55
600798,2018/12/31,G55
600800,2018/3/31,C39
600800,2018/12/31,C39
600801,2018/3/31,C30
600801,2018/6/30,C30
600801,2018/9/30,C30
600801,2018/12/31,C30
600802,2018/3/31,C30
600802,2018/6/30,C30
600802,2018/9/30,C30
600802,2018/12/31,C30
600803,2018/3/31,C26
600803,2018/6/30,C26
600803,2018/9/30,C26
600803,2018/12/31,C26
600804,2018/3/31,I64
600804,2018/6/30,I64
600804,2018/9/30,I64
600804,2018/12/31,I64
600805,2018/3/31,S90
600805,2018/6/30,S90
600805,2018/9/30,S90
600805,2018/12/31,S90
600807,2018/6/30,K70
600807,2018/9/30,K70
600807,2018/12/31,K70
600808,2018/3/31,C31
600808,2018/6/30,C31
600808,2018/9/30,C31
600808,2018/12/31,C31
600809,2018/3/31,C15
600809,2018/6/30,C15
600809,2018/9/30,C15
600809,2018/12/31,C15
600810,2018/3/31,C28
600810,2018/6/30,C28
600810,2018/9/30,C28
600810,2018/12/31,C28
600811,2018/3/31,F51
600811,2018/9/30,F51
600811,2018/12/31,F51
600812,2018/3/31,C27
600812,2018/6/30,C27
600812,2018/9/30,C27
600812,2018/12/31,C27
600814,2018/3/31,F52
600814,2018/6/30,F52
600814,2018/9/30,F52
600814,2018/12/31,F52
600815,2018/3/31,C35
600815,2018/6/30,C35
600815,2018/9/30,C35
600815,2018/12/31,C35
600816,2018/3/31,J69
600816,2018/6/30,J69
600816,2018/9/30,J69
600816,2018/12/31,J69
600817,2018/3/31,K70
600817,2018/6/30,K70
600817,2018/9/30,K70
600817,2018/12/31,K70
600818,2018/3/31,C37
600818,2018/6/30,C37
600818,2018/9/30,C37
600818,2018/12/31,C37
600819,2018/3/31,C30
600819,2018/6/30,C30
600819,2018/9/30,C30
600819,2018/12/31,C30
600820,2018/3/31,E48
600820,2018/6/30,E48
600820,2018/9/30,E48
600820,2018/12/31,E48
600821,2018/3/31,F52
600821,2018/6/30,F52
600821,2018/9/30,F52
600821,2018/12/31,F52
600822,2018/3/31,F51
600822,2018/6/30,F51
600822,2018/9/30,F51
600822,2018/12/31,F51
600823,2018/3/31,K70
600823,2018/6/30,K70
600823,2018/9/30,K70
600823,2018/12/31,K70
600824,2018/3/31,F52
600824,2018/6/30,F52
600824,2018/9/30,F52
600824,2018/12/31,F52
600825,2018/3/31,R85
600825,2018/6/30,R85
600825,2018/9/30,R85
600825,2018/12/31,R85
600826,2018/3/31,F51
600826,2018/6/30,F51
600826,2018/9/30,F51
600826,2018/12/31,F51
600827,2018/3/31,F52
600827,2018/6/30,F52
600827,2018/9/30,F52
600827,2018/12/31,F52
600828,2018/3/31,F52
600828,2018/6/30,F52
600828,2018/9/30,F52
600828,2018/12/31,F52
600829,2018/3/31,F51
600829,2018/6/30,F51
600829,2018/9/30,F51
600829,2018/12/31,F51
600830,2018/3/31,L71
600830,2018/6/30,L71
600830,2018/9/30,L71
600830,2018/12/31,L71
600831,2018/3/31,I63
600831,2018/6/30,I63
600831,2018/9/30,I63
600831,2018/12/31,I63
600833,2018/3/31,F52
600833,2018/6/30,F52
600833,2018/9/30,F52
600833,2018/12/31,F52
600834,2018/3/31,G54
600834,2018/6/30,G54
600834,2018/9/30,G54
600834,2018/12/31,G54
600835,2018/3/31,C34
600835,2018/6/30,C34
600835,2018/9/30,C34
600835,2018/12/31,C34
600836,2018/3/31,C23
600836,2018/6/30,C23
600836,2018/9/30,C23
600836,2018/12/31,C23
600837,2018/3/31,J67
600837,2018/6/30,J67
600837,2018/9/30,J67
600837,2018/12/31,J67
600838,2018/3/31,F52
600838,2018/6/30,F52
600838,2018/9/30,F52
600838,2018/12/31,F52
600839,2018/3/31,C39
600839,2018/6/30,C39
600839,2018/9/30,C39
600839,2018/12/31,C39
600841,2018/3/31,C34
600841,2018/6/30,C34
600841,2018/9/30,C34
600841,2018/12/31,C34
600843,2018/3/31,C35
600843,2018/6/30,C35
600843,2018/9/30,C35
600843,2018/12/31,C35
600844,2018/3/31,C26
600844,2018/6/30,C26
600844,2018/12/31,C26
600845,2018/3/31,I65
600845,2018/6/30,I65
600845,2018/9/30,I65
600845,2018/12/31,I65
600846,2018/3/31,E48
600846,2018/6/30,E48
600846,2018/9/30,E48
600846,2018/12/31,E48
600847,2018/3/31,C38
600847,2018/6/30,C38
600847,2018/9/30,C38
600847,2018/12/31,C38
600848,2018/3/31,K70
600848,2018/6/30,K70
600848,2018/12/31,K70
600850,2018/3/31,I65
600850,2018/9/30,I65
600850,2018/12/31,I65
600851,2018/3/31,C27
600851,2018/6/30,C27
600851,2018/9/30,C27
600851,2018/12/31,C27
600853,2018/3/31,E48
600853,2018/6/30,E48
600853,2018/9/30,E48
600853,2018/12/31,E48
600854,2018/3/31,C38
600854,2018/6/30,C38
600854,2018/9/30,C38
600854,2018/12/31,C38
600855,2018/3/31,C35
600855,2018/6/30,C35
600855,2018/9/30,C35
600855,2018/12/31,C35
600856,2018/6/30,D45
600856,2018/9/30,D45
600856,2018/12/31,D45
600857,2018/3/31,F52
600857,2018/6/30,F52
600857,2018/9/30,F52
600857,2018/12/31,F52
600858,2018/3/31,F52
600858,2018/6/30,F52
600858,2018/9/30,F52
600858,2018/12/31,F52
600859,2018/3/31,F52
600859,2018/6/30,F52
600859,2018/9/30,F52
600859,2018/12/31,F52
600860,2018/3/31,C35
600860,2018/6/30,C35
600860,2018/9/30,C35
600860,2018/12/31,C35
600861,2018/3/31,F52
600861,2018/6/30,F52
600861,2018/9/30,F52
600861,2018/12/31,F52
600862,2018/3/31,C37
600862,2018/6/30,C37
600862,2018/9/30,C37
600862,2018/12/31,C37
600863,2018/3/31,D44
600863,2018/6/30,D44
600863,2018/9/30,D44
600863,2018/12/31,D44
600864,2018/3/31,D44
600864,2018/6/30,D44
600864,2018/9/30,J67
600864,2018/12/31,J67
600865,2018/3/31,F52
600865,2018/6/30,F52
600865,2018/9/30,F52
600865,2018/12/31,F52
600866,2018/6/30,C14
600866,2018/9/30,C14
600866,2018/12/31,C14
600867,2018/3/31,C27
600867,2018/6/30,C27
600867,2018/9/30,C27
600867,2018/12/31,C27
600868,2018/3/31,D44
600868,2018/6/30,D44
600868,2018/9/30,D44
600868,2018/12/31,D44
600869,2018/3/31,C38
600869,2018/6/30,C38
600869,2018/9/30,C38
600869,2018/12/31,C38
600870,2018/6/30,C39
600870,2018/9/30,C39
600870,2018/12/31,C39
600871,2018/3/31,B11
600871,2018/6/30,B11
600871,2018/9/30,B11
600871,2018/12/31,B11
600872,2018/3/31,C14
600872,2018/6/30,C14
600872,2018/9/30,C14
600872,2018/12/31,C14
600873,2018/3/31,C14
600873,2018/6/30,C14
600873,2018/9/30,C14
600873,2018/12/31,C14
600874,2018/3/31,D46
600874,2018/6/30,D46
600874,2018/9/30,D46
600874,2018/12/31,D46
600875,2018/3/31,C34
600875,2018/6/30,C34
600875,2018/9/30,C34
600875,2018/12/31,C34
600876,2018/3/31,C30
600876,2018/6/30,C30
600876,2018/9/30,C30
600876,2018/12/31,C30
600877,2018/6/30,C37
600877,2018/9/30,C37
600877,2018/12/31,C37
600879,2018/3/31,C35
600879,2018/6/30,C35
600879,2018/9/30,C35
600879,2018/12/31,C35
600880,2018/3/31,R85
600880,2018/6/30,R85
600880,2018/9/30,R85
600880,2018/12/31,R85
600881,2018/3/31,C30
600881,2018/6/30,C30
600881,2018/9/30,C30
600881,2018/12/31,C30
600882,2018/3/31,C14
600882,2018/6/30,C14
600882,2018/9/30,C14
600882,2018/12/31,C14
600883,2018/3/31,C30
600883,2018/6/30,C30
600883,2018/9/30,C30
600883,2018/12/31,C30
600884,2018/3/31,C38
600884,2018/6/30,C38
600884,2018/9/30,C38
600884,2018/12/31,C38
600885,2018/3/31,C38
600885,2018/6/30,C38
600885,2018/9/30,C38
600885,2018/12/31,C38
600886,2018/3/31,D44
600886,2018/6/30,D44
600886,2018/9/30,D44
600886,2018/12/31,D44
600887,2018/3/31,C14
600887,2018/6/30,C14
600887,2018/9/30,C14
600887,2018/12/31,C14
600888,2018/3/31,C39
600888,2018/6/30,C39
600888,2018/9/30,C39
600888,2018/12/31,C39
600889,2018/3/31,C28
600889,2018/6/30,C28
600889,2018/9/30,C28
600889,2018/12/31,C28
600890,2018/3/31,K70
600890,2018/6/30,K70
600890,2018/9/30,K70
600890,2018/12/31,K70
600891,2018/3/31,C41
600891,2018/6/30,C41
600891,2018/9/30,C41
600891,2018/12/31,C41
600892,2018/3/31,I65
600892,2018/6/30,I65
600892,2018/9/30,I65
600892,2018/12/31,I65
600893,2018/3/31,C37
600893,2018/6/30,C37
600893,2018/9/30,C37
600893,2018/12/31,C37
600894,2018/3/31,C34
600894,2018/6/30,C34
600894,2018/9/30,C34
600894,2018/12/31,C34
600895,2018/3/31,S90
600895,2018/6/30,S90
600895,2018/9/30,S90
600895,2018/12/31,S90
600896,2018/3/31,Q83
600896,2018/9/30,Q83
600896,2018/12/31,Q83
600897,2018/3/31,G56
600897,2018/6/30,G56
600897,2018/9/30,G56
600897,2018/12/31,G56
600898,2018/3/31,C39
600898,2018/6/30,C39
600898,2018/9/30,C39
600898,2018/12/31,C39
600900,2018/3/31,D44
600900,2018/6/30,D44
600900,2018/9/30,D44
600900,2018/12/31,D44
600901,2018/3/31,L71
600901,2018/6/30,J66
600901,2018/9/30,J66
600901,2018/12/31,J66
600903,2018/3/31,D45
600903,2018/6/30,D45
600903,2018/9/30,D45
600903,2018/12/31,D45
600908,2018/3/31,J66
600908,2018/6/30,J66
600908,2018/9/30,J66
600908,2018/12/31,J66
600909,2018/3/31,J67
600909,2018/6/30,J67
600909,2018/9/30,J67
600909,2018/12/31,J67
600917,2018/3/31,D45
600917,2018/6/30,D45
600917,2018/9/30,D45
600917,2018/12/31,D45
600919,2018/3/31,J66
600919,2018/6/30,J66
600919,2018/9/30,J66
600919,2018/12/31,J66
600926,2018/3/31,J66
600926,2018/6/30,J66
600926,2018/9/30,J66
600926,2018/12/31,J66
600929,2018/3/31,C14
600929,2018/6/30,C14
600929,2018/9/30,C14
600929,2018/12/31,C14
600933,2018/3/31,C36
600933,2018/6/30,C36
600933,2018/9/30,C36
600933,2018/12/31,C36
600936,2018/3/31,I63
600936,2018/6/30,I63
600936,2018/9/30,I63
600936,2018/12/31,I63
600939,2018/3/31,E47
600939,2018/6/30,E47
600939,2018/9/30,E47
600939,2018/12/31,E47
600958,2018/3/31,J67
600958,2018/6/30,J67
600958,2018/9/30,J67
600958,2018/12/31,J67
600959,2018/3/31,I63
600959,2018/6/30,I63
600959,2018/9/30,I63
600959,2018/12/31,I63
600960,2018/6/30,C36
600960,2018/9/30,C36
600960,2018/12/31,C36
600961,2018/3/31,C32
600961,2018/6/30,C32
600961,2018/9/30,C32
600961,2018/12/31,C32
600962,2018/3/31,C15
600962,2018/6/30,C15
600962,2018/9/30,C15
600962,2018/12/31,C15
600963,2018/3/31,C22
600963,2018/6/30,C22
600963,2018/9/30,C22
600963,2018/12/31,C22
600965,2018/3/31,A03
600965,2018/6/30,A03
600965,2018/9/30,A03
600965,2018/12/31,A03
600966,2018/3/31,C22
600966,2018/6/30,C22
600966,2018/9/30,C22
600966,2018/12/31,C22
600967,2018/3/31,C37
600967,2018/6/30,C37
600967,2018/9/30,C37
600967,2018/12/31,C37
600969,2018/3/31,D44
600969,2018/6/30,D44
600969,2018/9/30,D44
600969,2018/12/31,D44
600970,2018/3/31,E48
600970,2018/6/30,E48
600970,2018/9/30,E48
600970,2018/12/31,E48
600971,2018/3/31,B06
600971,2018/6/30,B06
600971,2018/9/30,B06
600971,2018/12/31,B06
600973,2018/3/31,C38
600973,2018/6/30,C38
600973,2018/9/30,C38
600973,2018/12/31,C38
600975,2018/3/31,A03
600975,2018/6/30,A03
600975,2018/9/30,A03
600975,2018/12/31,A03
600976,2018/3/31,F52
600976,2018/6/30,F52
600976,2018/9/30,F52
600976,2018/12/31,F52
600977,2018/3/31,R86
600977,2018/6/30,R86
600977,2018/9/30,R86
600977,2018/12/31,R86
600978,2018/3/31,C21
600978,2018/6/30,C21
600978,2018/9/30,C21
600978,2018/12/31,C21
600979,2018/3/31,D44
600979,2018/6/30,D44
600979,2018/9/30,D44
600979,2018/12/31,D44
600980,2018/3/31,C39
600980,2018/6/30,C39
600980,2018/9/30,C39
600980,2018/12/31,C39
600981,2018/3/31,F51
600981,2018/6/30,F51
600981,2018/9/30,F51
600981,2018/12/31,F51
600982,2018/3/31,D44
600982,2018/6/30,D44
600982,2018/9/30,D44
600982,2018/12/31,D44
600983,2018/3/31,C38
600983,2018/6/30,C38
600983,2018/9/30,C38
600983,2018/12/31,C38
600984,2018/3/31,C35
600984,2018/6/30,C35
600984,2018/9/30,C35
600984,2018/12/31,C35
600985,2018/3/31,C26
600985,2018/6/30,C26
600985,2018/9/30,C26
600985,2018/12/31,B06
600986,2018/3/31,I64
600986,2018/6/30,I64
600986,2018/9/30,I64
600986,2018/12/31,I64
600987,2018/3/31,C17
600987,2018/6/30,C17
600987,2018/9/30,C17
600987,2018/12/31,C17
600988,2018/3/31,B09
600988,2018/6/30,B09
600988,2018/9/30,B09
600988,2018/12/31,B09
600990,2018/3/31,C39
600990,2018/6/30,C39
600990,2018/9/30,C39
600990,2018/12/31,C39
600992,2018/3/31,C33
600992,2018/6/30,C33
600992,2018/9/30,C33
600992,2018/12/31,C33
600993,2018/3/31,F51
600993,2018/6/30,F51
600993,2018/9/30,F51
600993,2018/12/31,F51
600995,2018/3/31,D44
600995,2018/6/30,D44
600995,2018/9/30,D44
600995,2018/12/31,D44
600996,2018/3/31,I63
600996,2018/6/30,I63
600996,2018/9/30,I63
600996,2018/12/31,I63
600997,2018/3/31,C25
600997,2018/6/30,C25
600997,2018/9/30,C25
600997,2018/12/31,C25
600998,2018/3/31,F51
600998,2018/6/30,F51
600998,2018/9/30,F51
600998,2018/12/31,F51
600999,2018/3/31,J67
600999,2018/6/30,J67
600999,2018/9/30,J67
600999,2018/12/31,J67
601000,2018/3/31,G55
601000,2018/6/30,G55
601000,2018/9/30,G55
601000,2018/12/31,G55
601001,2018/3/31,B06
601001,2018/6/30,B06
601001,2018/9/30,B06
601001,2018/12/31,B06
601002,2018/3/31,C34
601002,2018/6/30,C34
601002,2018/9/30,C34
601002,2018/12/31,C34
601003,2018/3/31,C31
601003,2018/6/30,C31
601003,2018/9/30,C31
601003,2018/12/31,C31
601005,2018/3/31,C31
601005,2018/6/30,C31
601005,2018/9/30,C31
601005,2018/12/31,C31
601006,2018/3/31,G53
601006,2018/6/30,G53
601006,2018/9/30,G53
601006,2018/12/31,G53
601007,2018/3/31,H61
601007,2018/6/30,H61
601007,2018/9/30,H61
601007,2018/12/31,H61
601008,2018/3/31,G55
601008,2018/6/30,G55
601008,2018/9/30,G55
601008,2018/12/31,G55
601009,2018/3/31,J66
601009,2018/6/30,J66
601009,2018/9/30,J66
601009,2018/12/31,J66
601010,2018/3/31,F52
601010,2018/6/30,F52
601010,2018/9/30,F52
601010,2018/12/31,F52
601011,2018/3/31,C25
601011,2018/6/30,C25
601011,2018/9/30,C25
601011,2018/12/31,C25
601012,2018/3/31,C30
601012,2018/6/30,C30
601012,2018/9/30,C30
601012,2018/12/31,C30
601015,2018/3/31,C25
601015,2018/6/30,C25
601015,2018/9/30,C25
601015,2018/12/31,C25
601016,2018/3/31,D44
601016,2018/6/30,D44
601016,2018/9/30,D44
601016,2018/12/31,D44
601018,2018/3/31,G55
601018,2018/6/30,G55
601018,2018/9/30,G55
601018,2018/12/31,G55
601019,2018/3/31,R85
601019,2018/6/30,R85
601019,2018/9/30,R85
601019,2018/12/31,R85
601020,2018/3/31,B09
601020,2018/6/30,B09
601020,2018/9/30,B09
601020,2018/12/31,B09
601021,2018/3/31,G56
601021,2018/6/30,G56
601021,2018/9/30,G56
601021,2018/12/31,G56
601028,2018/3/31,C33
601028,2018/6/30,C33
601028,2018/9/30,C33
601028,2018/12/31,C33
601038,2018/3/31,C35
601038,2018/6/30,C35
601038,2018/9/30,C35
601038,2018/12/31,C35
601058,2018/3/31,C29
601058,2018/6/30,C29
601058,2018/9/30,C29
601058,2018/12/31,C29
601066,2018/6/30,J67
601066,2018/9/30,J67
601066,2018/12/31,J67
601068,2018/9/30,E48
601068,2018/12/31,E48
601069,2018/3/31,B09
601069,2018/6/30,B09
601069,2018/9/30,B09
601069,2018/12/31,B09
601086,2018/3/31,F52
601086,2018/6/30,F52
601086,2018/9/30,F52
601086,2018/12/31,F52
601088,2018/3/31,B06
601088,2018/6/30,B06
601088,2018/9/30,B06
601088,2018/12/31,B06
601098,2018/3/31,R85
601098,2018/6/30,R85
601098,2018/9/30,R85
601098,2018/12/31,R85
601099,2018/3/31,J67
601099,2018/6/30,J67
601099,2018/9/30,J67
601099,2018/12/31,J67
601100,2018/3/31,C35
601100,2018/6/30,C35
601100,2018/9/30,C35
601100,2018/12/31,C35
601101,2018/3/31,B06
601101,2018/6/30,B06
601101,2018/9/30,B06
601101,2018/12/31,B06
601106,2018/3/31,C35
601106,2018/6/30,C35
601106,2018/9/30,C35
601106,2018/12/31,C35
601107,2018/3/31,G54
601107,2018/6/30,G54
601107,2018/9/30,G54
601107,2018/12/31,G54
601108,2018/3/31,J67
601108,2018/6/30,J67
601108,2018/9/30,J67
601108,2018/12/31,J67
601111,2018/3/31,G56
601111,2018/6/30,G56
601111,2018/9/30,G56
601111,2018/12/31,G56
601113,2018/3/31,C28
601113,2018/6/30,C28
601113,2018/9/30,C28
601113,2018/12/31,C28
601116,2018/3/31,F52
601116,2018/6/30,F52
601116,2018/9/30,F52
601116,2018/12/31,F52
601117,2018/3/31,E48
601117,2018/6/30,E48
601117,2018/9/30,E48
601117,2018/12/31,E48
601118,2018/3/31,A01
601118,2018/12/31,A01
601126,2018/3/31,C38
601126,2018/6/30,C38
601126,2018/9/30,C38
601126,2018/12/31,C38
601127,2018/3/31,C36
601127,2018/6/30,C36
601127,2018/9/30,C36
601127,2018/12/31,C36
601128,2018/3/31,J66
601128,2018/6/30,J66
601128,2018/9/30,J66
601128,2018/12/31,J66
601137,2018/3/31,C32
601137,2018/6/30,C32
601137,2018/9/30,C32
601137,2018/12/31,C32
601138,2018/6/30,C39
601138,2018/9/30,C39
601138,2018/12/31,C39
601139,2018/3/31,D45
601139,2018/6/30,D45
601139,2018/9/30,D45
601139,2018/12/31,D45
601155,2018/3/31,K70
601155,2018/6/30,K70
601155,2018/9/30,K70
601155,2018/12/31,K70
601158,2018/3/31,D46
601158,2018/6/30,D46
601158,2018/9/30,D46
601158,2018/12/31,D46
601162,2018/12/31,J67
601163,2018/3/31,C29
601163,2018/6/30,C29
601163,2018/9/30,C29
601163,2018/12/31,C29
601166,2018/3/31,J66
601166,2018/6/30,J66
601166,2018/9/30,J66
601166,2018/12/31,J66
601168,2018/3/31,B09
601168,2018/6/30,B09
601168,2018/9/30,B09
601168,2018/12/31,B09
601169,2018/3/31,J66
601169,2018/6/30,J66
601169,2018/9/30,J66
601169,2018/12/31,J66
601177,2018/3/31,C34
601177,2018/6/30,C34
601177,2018/9/30,C34
601177,2018/12/31,C34
601179,2018/3/31,C38
601179,2018/6/30,C38
601179,2018/9/30,C38
601179,2018/12/31,C38
601186,2018/3/31,E48
601186,2018/6/30,E48
601186,2018/9/30,E48
601186,2018/12/31,E48
601188,2018/3/31,G54
601188,2018/6/30,G54
601188,2018/9/30,G54
601188,2018/12/31,G54
601198,2018/3/31,J67
601198,2018/6/30,J67
601198,2018/9/30,J67
601198,2018/12/31,J67
601199,2018/3/31,D46
601199,2018/6/30,D46
601199,2018/9/30,D46
601199,2018/12/31,D46
601200,2018/3/31,N77
601200,2018/6/30,N77
601200,2018/9/30,N77
601200,2018/12/31,N77
601208,2018/3/31,C26
601208,2018/6/30,C26
601208,2018/9/30,C26
601208,2018/12/31,C26
