Stkcd,Ddate,Meps
603496,2018-12-31,0.7522
603500,2018-12-31,0.47
603501,2018-12-31,0.32
603505,2018-12-31,0.57
603506,2018-12-31,0.91
603507,2018-12-31,0.48
603508,2018-12-31,1.17
603515,2018-12-31,1.19
603516,2018-12-31,0.66
603517,2018-12-31,1.56
603518,2018-12-31,1.58
603519,2018-12-31,0.411
603520,2018-12-31,0.78
603528,2018-12-31,0.2177
603533,2018-12-31,0.35
603535,2018-12-31,0.91
603536,2018-12-31,0.27
603538,2018-12-31,0.67
603555,2018-12-31,-1.09
603556,2018-12-31,0.68
603557,2018-12-31,0.38
603558,2018-12-31,0.5
603559,2018-12-31,0.36
603566,2018-12-31,0.42
603568,2018-12-31,1.08
603569,2018-12-31,0.72
603579,2018-12-31,1.78
603583,2018-12-31,2.59
603585,2018-12-31,1.73
603586,2018-12-31,0.41
603587,2018-12-31,1.55
603588,2018-12-31,0.5
603589,2018-12-31,2.55
603590,2018-12-31,1.98
603595,2018-12-31,0.81
603596,2018-12-31,0.6
603598,2018-12-31,0.21
603599,2018-12-31,1.25
603600,2018-12-31,0.37
603601,2018-12-31,0.294
603602,2018-12-31,0.4
603603,2018-12-31,0.46
603605,2018-12-31,1.44
603606,2018-12-31,0.34
603608,2018-12-31,0.56
603609,2018-12-31,0.66
603611,2018-12-31,0.71
603612,2018-12-31,0.6
603615,2018-12-31,0.28
603616,2018-12-31,0.044
603617,2018-12-31,0.68
603618,2018-12-31,0.15
603619,2018-12-31,0.07
603626,2018-12-31,0.3
603628,2018-12-31,0.09
603630,2018-12-31,0.56
603633,2018-12-31,0.28
603636,2018-12-31,0.35
603637,2018-12-31,0.31
603638,2018-12-31,0.86
603639,2018-12-31,2.19
603648,2018-12-31,0.39
603650,2018-12-31,0.74
603656,2018-12-31,0.54
603657,2018-12-31,1.23
603658,2018-12-31,1.34
603659,2018-12-31,1.37
603660,2018-12-31,0.9122
603663,2018-12-31,0.55
603665,2018-12-31,0.84
603666,2018-12-31,2.0568
603667,2018-12-31,0.38
603668,2018-12-31,0.25
603669,2018-12-31,0.5
603676,2018-12-31,0.17
603677,2018-12-31,0.41
603678,2018-12-31,0.74
603679,2018-12-31,0.7055
603680,2018-12-31,0.76
603686,2018-12-31,0.8
603688,2018-12-31,0.42
603689,2018-12-31,0.52
603690,2018-12-31,0.155
603693,2018-12-31,0.56
603696,2018-12-31,0.24
603698,2018-12-31,0.55
603699,2018-12-31,0.37
603703,2018-12-31,-0.39
603706,2018-12-31,0.69
603707,2018-12-31,0.7694
603708,2018-12-31,0.92
603709,2018-12-31,1.09
603711,2018-12-31,0.79
603713,2018-12-31,1.0147
603716,2018-12-31,0.49
603717,2018-12-31,0.3791
603718,2018-12-31,0.03
603721,2018-12-31,0.27
603722,2018-12-31,0.39
603726,2018-12-31,0.84
603727,2018-12-31,0.03
603728,2018-12-31,0.4345
603729,2018-12-31,0.25
603730,2018-12-31,1.36
603733,2018-12-31,0.49
603737,2018-12-31,1.67
603738,2018-12-31,0.23
603757,2018-12-31,1.43
603758,2018-12-31,-0.15
603766,2018-12-31,0.44
603767,2018-12-31,0.19
603768,2018-12-31,0.38
603776,2018-12-31,0.89
603777,2018-12-31,0.03
603778,2018-12-31,-0.01
603779,2018-12-31,0.22
603788,2018-12-31,1.09
603789,2018-12-31,-0.2239
603797,2018-12-31,0.34
603798,2018-12-31,0.38
603799,2018-12-31,1.84
603800,2018-12-31,0.4282
603801,2018-12-31,1.7056
603803,2018-12-31,0.3
603806,2018-12-31,1.44
603808,2018-12-31,1.08
603809,2018-12-31,1.078
603810,2018-12-31,2.14
603813,2018-12-31,0.63
603816,2018-12-31,2.36
603817,2018-12-31,0.2592
603818,2018-12-31,-0.12
603819,2018-12-31,0.4
603822,2018-12-31,0.7328
603823,2018-12-31,0.84
603825,2018-12-31,0.57
603826,2018-12-31,0.3851
603828,2018-12-31,0.14
603833,2018-12-31,3.77
603838,2018-12-31,0.16
603839,2018-12-31,0.7
603843,2018-12-31,0.17
603848,2018-12-31,0.65
603855,2018-12-31,0.46
603858,2018-12-31,2.1309
603859,2018-12-31,0.45
603866,2018-12-31,1.36
603868,2018-12-31,1.94
603869,2018-12-31,1.08
603871,2018-12-31,2.485
603876,2018-12-31,0.68
603877,2018-12-31,1.2
603878,2018-12-31,0.99
603880,2018-12-31,0.3
603881,2018-12-31,0.68
603882,2018-12-31,0.51
603883,2018-12-31,1.53
603885,2018-12-31,0.69
603886,2018-12-31,1.01
603887,2018-12-31,0.5
603888,2018-12-31,0.5493
603889,2018-12-31,0.51
603896,2018-12-31,0.76
603898,2018-12-31,1.22
603899,2018-12-31,0.877
603900,2018-12-31,0.62
603901,2018-12-31,0.18
603903,2018-12-31,0.9
603906,2018-12-31,0.33
603908,2018-12-31,0.62
603909,2018-12-31,0.6758
603912,2018-12-31,0.51
603918,2018-12-31,0.29
603919,2018-12-31,0.71
603920,2018-12-31,0.56
603922,2018-12-31,0.44
603926,2018-12-31,0.69
603928,2018-12-31,0.72
603929,2018-12-31,0.76
603933,2018-12-31,0.7898
603936,2018-12-31,0.68
603938,2018-12-31,0.75
603939,2018-12-31,1.144
603955,2018-12-31,0.7968
603958,2018-12-31,-0.287
603959,2018-12-31,0.48
603960,2018-12-31,0.48
603963,2018-12-31,0.08
603966,2018-12-31,0.32
603968,2018-12-31,0.98
603969,2018-12-31,0.18
603970,2018-12-31,0.7216
603976,2018-12-31,0.55
603977,2018-12-31,0.22
603978,2018-12-31,0.78
603979,2018-12-31,0.5
603980,2018-12-31,1.406
603985,2018-12-31,1.3279
603986,2018-12-31,1.44
603987,2018-12-31,0.33
603988,2018-12-31,0.21
603989,2018-12-31,0.77
603990,2018-12-31,0.69
603993,2018-12-31,0.21
603997,2018-12-31,0.48
603998,2018-12-31,0.17
603999,2018-12-31,0.07
830948,2018-12-31,2.59
831008,2018-12-31,0.34
831215,2018-12-31,0.6061
832362,2018-12-31,1.16
833677,2018-12-31,0.15
833761,2018-12-31,0.31
835009,2018-12-31,0.39
