嚜燕ostDate,Stockcode,TotalPosts,AvgReadings,AvgComments,AvgNetComments,AvgThumbUps,AvgUserBarAge,AvgUserInfluIndex,AvgUserPosts,AvgUserComments,Indcd,,
2018/12/5,603037,2,1608,0,0,0,7.26,3,397681,39,C36,,
2018/12/9,603037,3,2259.33,3.67,0,0.67,0.65,2.5,469,399,C36,,
2018/10/9,603037,1,4643,11,6,0,0.24,2.5,326,318,C36,,
2018/10/8,603037,1,2084,1,0,0,0.24,2.5,326,318,C36,,
2018/10/1,603037,2,4939,3,0,0,0.98,2.75,753.5,8760,C36,,
2018/9/29,603037,1,5240,2,1,0,0.21,2.5,326,318,C36,,
2018/9/21,603037,1,6143,2,2,0,6.36,3.5,2384,373,C36,,
2018/9/17,603037,1,3537,0,0,0,0.53,2.5,556,392,C36,,
2018/9/14,603037,2,5635,4,4,0,9.03,2.75,468824,0,C36,,
2018/8/7,603037,2,5340.5,1,0,0.5,7.63,2.75,397677,3,C36,,
2018/8/20,603037,2,3640,1,1,0,3.7,2.5,290,0,C36,,
2018/8/16,603037,1,4398,1,1,0,6.16,3.5,1874,346,C36,,
2018/6/9,603037,1,13561,28,2,0,4.45,3.5,674,307,C36,,
2018/1/16,603037,1,21655,84,24,4,4.84,3,442,309,C36,,
2018/1/11,603037,1,20093,14,0,0,1.33,2.5,696,333,C36,,
2018/12/27,603038,1,5655,0,0,0,4.02,2.5,442,0,C41,,
2018/12/21,603038,1,5925,0,0,0,12.52,5,816706,0,C41,,
2018/12/26,603038,1,6054,0,0,0,12.53,5,830926,0,C41,,
2018/12/24,603038,3,5292.33,0.67,0,0.67,8.03,3.5,273692,231.67,C41,,
2018/11/15,603038,13,3245.38,2.77,0.46,0.15,4.71,2.61,91746,203.56,C41,,
2018/12/4,603038,3,4183,0.67,0.67,0.67,6.64,2.83,265195.33,132,C41,,
2018/12/14,603038,1,8248,0,0,0,12.5,5,777533,0,C41,,
2018/8/10,603038,2,2051,1,1,0,2.51,3.25,1024,355.5,C41,,
2018/8/17,603038,1,4486,2,2,1,8.39,3,412,385,C41,,
2018/9/14,603038,2,5408,0.5,0.5,0,7.52,3,442179,12.5,C41,,
2018/9/19,603038,3,6158,1,0.67,1.33,5.13,3.25,688,373.5,C41,,
2018/9/17,603038,2,5823,2,0.5,0,8,3.75,442369.5,0,C41,,
2018/10/12,603038,3,5959.33,0.67,0.33,0,7.17,2.83,259357.67,13,C41,,
2018/9/28,603038,1,7470,1,1,0,2.5,3,895,356,C41,,
2018/11/3,603038,1,2832,0,0,0,3.41,2.5,3006,330,C41,,
2018/7/26,603038,1,4866,1,1,0,12.11,5,884297,0,C41,,
2018/8/8,603038,1,4322,1,1,0,9.91,4,2513,323,C41,,
2018/6/8,603038,1,13112,6,6,1,3.46,2.5,528,0,C41,,
2018/4/13,603038,1,7019,16,13,4,7.35,3.5,481,310,C41,,
2018/12/19,603039,2,4722.5,0.5,0.5,0,6.85,2.5,383746.5,195,I65,,
2018/12/20,603039,3,4556,1.33,1.33,0.33,6.7,3.33,257168.67,124.33,I65,,
2018/12/21,603039,2,4569.5,0,0,0,6.34,3.25,408365,14.5,I65,,
2018/12/24,603039,1,5402,0,0,1,12.52,5,820240,0,I65,,
2018/12/25,603039,2,5193.5,0,0,1.5,6.91,3.5,413785,0.5,I65,,
2018/12/26,603039,1,2366,0,0,0,12.53,5,830926,0,I65,,
2018/12/27,603039,1,3865,0,0,0,12.53,5,756190,0,I65,,
2018/12/28,603039,10,3634.3,0,0,0.1,8.3,3.75,373045,0,I65,,
2018/12/29,603039,1,10177,2,0,0,4.06,2.5,529,0,I65,,
2018/12/30,603039,1,5848,0,0,0,1.05,2.5,412,313,I65,,
2018/12/13,603039,1,4987,0,0,0,12.49,5,777533,0,I65,,
2018/12/18,603039,3,4305.67,0.33,0.33,0.33,5.55,2.5,258068.33,3,I65,,
2018/11/16,603039,2,2721.5,0,0,0.5,11.39,2.75,406583,1.5,I65,,
2018/10/18,603039,2,3930,1,1,0,7.55,3.25,467062,6.5,I65,,
2018/10/9,603039,2,2693.5,1,1,0,6.59,2.75,392331,1,I65,,
2018/10/3,603039,1,5572,8,1,1,1.06,2.5,227,375,I65,,
2018/9/17,603039,1,8635,0,0,0,3.78,2.5,586,0,I65,,
2018/9/12,603039,2,3537,0,0,1,7.83,3,394159,58.5,I65,,
2018/9/8,603039,1,7483,6,2,0,0.37,3.5,8481,346,I65,,
2018/8/30,603039,4,6845.25,2.25,2,0.25,4.66,2.83,1747.33,213.33,I65,,
2018/8/23,603039,7,4335.43,2,1.71,0.29,3.64,2.5,3186.86,184.71,I65,,
2018/8/20,603039,2,3296,1,1,0,7.82,2.5,426150,0,I65,,
2018/8/19,603039,1,49540,86,7,1,1.84,4,11933,390,I65,,
2018/8/10,603039,1,4803,1,1,0,5.15,2.5,878,371,I65,,
2018/8/8,603039,1,14485,3,3,2,3.67,2.5,549,0,I65,,
2018/8/6,603039,2,6420,2,2,1,4.2,2.75,3649,351.5,I65,,
2018/8/3,603039,3,6859,2,2,0,8.5,2.83,311591.67,108,I65,,
2018/7/30,603039,2,5336.5,1.5,1.5,0,6.5,3.5,465356,0.5,I65,,
2018/7/24,603039,2,5243,2,0.5,0,7.97,3.25,463677,182.5,I65,,
2018/7/23,603039,1,5954,1,1,0,2.1,4,3949,381,I65,,
2018/7/18,603039,1,5224,2,2,0,12.09,5,777533,0,I65,,
2018/7/13,603039,2,3650,1.5,1.5,0,7.6,2.75,449280.5,22.5,I65,,
2018/7/6,603039,1,6873,3,3,0,12.05,5,813145,0,I65,,
2018/7/3,603039,1,3893,2,2,0,2.73,2.5,669,311,I65,,
2018/7/2,603039,1,3637,2,2,0,3.03,2.5,657,313,I65,,
2018/4/26,603039,1,14298,19,12,2,2.98,3.5,6439,311,I65,,
2018/4/19,603039,1,29399,17,17,4,3.36,2.5,529,0,I65,,
2018/3/8,603039,1,37131,39,0,8,3.85,3,1257,365,I65,,
2018/1/21,603039,2,37883.5,7,7,2,3.12,2.5,548,0,I65,,
2018/12/13,603040,12,1442.75,0.33,0.33,0.42,1.48,2.5,1339,192.33,C33,,
2018/12/14,603040,7,1863.29,0.14,0.14,0.14,4.29,2.75,194710.75,91.75,C33,,
2018/12/20,603040,3,2632,0,0,0,5.87,2.5,256837.33,10.67,C33,,
2018/12/21,603040,1,2456,0,0,0,12.52,5,816706,0,C33,,
2018/12/24,603040,8,1967.63,0.75,0.75,0.38,5.08,2.88,205347.5,82,C33,,
2018/12/26,603040,7,1442.57,0.29,0.14,0.29,5.37,2.88,208215.75,161,C33,,
2018/12/27,603040,3,1128.33,0,0,0,5.05,3,252439.67,17.67,C33,,
2018/11/22,603040,3,1719,0.67,0.67,0.33,6.28,3,290536.67,105,C33,,
2018/8/7,603040,1,2900,1,1,0,10.26,3.5,2357,392,C33,,
2018/8/6,603040,2,4103.5,3,3,2,1.86,2.5,1115,72.5,C33,,
2018/7/30,603040,2,3407.5,1.5,1.5,1,6.79,3,463471,8.5,C33,,
2018/9/12,603040,1,2362,0,0,0,12.24,5,848721,0,C33,,
2018/8/30,603040,1,4838,2,2,1,10.33,3.5,2357,392,C33,,
2018/8/31,603040,1,21621,3,3,2,3.69,2.5,389,0,C33,,
2018/9/3,603040,2,2681,1,1,0,7.64,3.5,467228,85.5,C33,,
2018/8/16,603040,1,5988,3,3,1,10.29,3.5,2357,392,C33,,
2018/5/2,603040,1,22772,57,30,12,4.92,3,307,343,C33,,
2018/4/13,603040,1,10117,9,7,1,3.61,2.5,308,370,C33,,
2018/4/15,603040,1,12603,8,4,2,2.15,3,312,372,C33,,
2018/9/20,603040,1,3206,1,1,1,0.56,2.5,479,347,C33,,
2018/9/18,603040,1,2617,0,0,0,8.04,2.5,174,235,C33,,
2018/9/19,603040,2,2357,0.5,0,0,6.75,3.5,442171,121,C33,,
2018/10/29,603040,6,1415.67,0.17,0.17,0.33,6.44,2.6,177054.6,21.6,C33,,
2018/1/17,603040,1,168391,149,0,18,3.37,2.5,308,370,C33,,
2018/1/26,603040,1,4714,9,8,0,2.91,3,254,353,C33,,
2018/1/25,603040,2,3494,4,3,0,2.9,3,254,356,C33,,
2018/12/25,603041,7,1784.43,0.57,0.14,0,5.23,2.5,206960.75,113,C26,,
2018/12/26,603041,2,2786.5,1.5,1.5,0,4.17,2.75,511,53,C26,,
2018/12/27,603041,3,979,0,0,0.33,4.76,3,737,100,C26,,
2018/12/28,603041,4,1054.5,0,0,0,6.86,3,248829.67,60,C26,,
2018/12/18,603041,2,2929.5,0,0,0,7.07,2.75,386994.5,0.5,C26,,
2018/12/21,603041,3,2710,0.33,0,0,6.27,3.17,272498.67,42,C26,,
2018/9/20,603041,5,2537.2,1.6,0.8,0.2,3.16,2.8,2047.6,215.6,C26,,
2018/9/19,603041,3,2524,1,1,0,5.55,3,283022,7.33,C26,,
2018/8/20,603041,3,2857,1.33,1.33,0,6.66,2.5,294839.33,20.33,C26,,
2018/8/16,603041,1,1948,1,1,0,2.8,3.5,2238,353,C26,,
2018/8/17,603041,3,3306.67,1.33,1.33,0,6.16,2.5,313966.33,138,C26,,
2018/9/5,603041,2,2844,0.5,0.5,0,3.27,2.5,295,0,C26,,
2018/9/6,603041,2,3349,1,1,0,8.72,2.75,467039,1.5,C26,,
2018/4/12,603041,1,4421,5,5,3,3.62,2.5,607,384,C26,,
2018/7/30,603041,1,4896,2,2,0,5.18,2.5,4080,322,C26,,
2018/12/10,603043,5,5253,0.6,0.2,0.8,6.38,3.67,268012.33,133,C14,,
2018/11/30,603043,5,4657.4,1.8,1.2,0.4,6.21,3,156565.2,108.2,C14,,
2018/9/28,603043,1,20976,5,5,1,3.42,3,399,0,C14,,
2018/12/26,603043,2,1839.5,0.5,0,1.5,8.1,4,415661.5,0,C14,,
2018/11/5,603043,3,3184.67,0,0,0,8.86,3.67,292547.33,1.33,C14,,
2018/12/7,603043,3,3692.33,2.33,1,1.33,2.36,2.67,1078.67,252.33,C14,,
2018/12/12,603043,1,4271,4,0,1,3.04,3,1173,386,C14,,
2018/6/13,603043,1,4429,7,5,4,2.7,3,1654,389,C14,,
2018/12/25,603043,3,1812.67,1.33,0,0.67,7.59,3.5,276323.67,129,C14,,
2018/11/9,603043,2,2573.5,0.5,0.5,0,8.33,2.5,424361,1.5,C14,,
2018/6/27,603043,1,5234,4,2,2,2.58,3,1205,356,C14,,
2018/12/19,603043,3,2967.67,1.67,1.33,0.67,3.38,2.75,646.5,237,C14,,
2018/7/18,603043,2,6124.5,8,4,2,1.98,3.25,2084.5,389,C14,,
2018/12/29,603043,1,2492,0,0,0,1.86,3,1056,215,C14,,
2018/6/24,603043,1,3886,6,3,0,2.73,3,1654,389,C14,,
2018/10/12,603043,1,6961,15,0,0,3.52,4,5728,218,C14,,
2018/11/19,603043,16,2775.38,0.13,0,0.06,4.91,2.79,117444.86,162.71,C14,,
2018/6/4,603043,1,2517,2,1,0,3.45,3,2160,323,C14,,
2018/9/26,603043,2,15453,3,0,4,3.47,2.75,473,119,C14,,
2018/11/4,603043,1,8583,22,0,1,1.57,2.5,497,311,C14,,
2018/6/14,603043,1,36813,6,5,3,2.7,3,1654,389,C14,,
2018/8/30,603043,3,8276.33,1.67,1.67,1.67,2.43,2.5,520,64.5,C14,,
2018/7/13,603043,1,3371,2,2,0,2.72,3,2195,321,C14,,
2018/12/3,603043,4,5983,1.25,1.25,1,6,3.17,262912.33,34,C14,,
2018/8/3,603043,1,4636,3,2,1,2.68,3,1173,386,C14,,
2018/10/3,603043,1,4332,1,1,0,2.84,3,1173,386,C14,,
2018/9/19,603043,1,2034,0,0,0,3.39,3,405,0,C14,,
2018/9/27,603043,4,5169.75,1.25,0.75,0.75,5.02,3,283066.67,19,C14,,
2018/12/17,603043,3,3666,1,0.67,0.33,7.06,3.33,259323.67,28,C14,,
2018/9/17,603043,4,5059.75,0.75,0.75,0.25,2.61,2.5,1180,172,C14,,
2018/10/25,603043,1,2620,0,0,0,12.36,5,891366,0,C14,,
2018/8/16,603043,1,4145,1,1,0,12.17,5,926925,0,C14,,
2018/10/27,603043,1,2167,0,0,1,0.5,3.5,8963,298,C14,,
2018/12/20,603043,5,3242,0.4,0,0,5.73,3.75,195345.5,267,C14,,
2018/12/18,603043,6,2720.5,1.17,0,0.83,3.11,2.6,2289,218.4,C14,,
2018/6/6,603043,1,31030,73,10,5,6.23,3.5,5654,356,C14,,
2018/9/3,603043,2,2324,0,0,0,7.23,3,442172.5,4,C14,,
2018/5/16,603043,1,64602,269,12,9,6.17,3.5,5621,358,C14,,
2018/10/23,603043,3,5342,0,0,1.33,5.54,3.33,312768.33,57.67,C14,,
2018/7/16,603043,2,3000,1.5,1.5,0,4.36,2.75,3746.5,346.5,C14,,
2018/11/20,603043,3,5729,1,1,0.67,6.45,3,270000.67,4.33,C14,,
2018/6/1,603043,1,4469,5,5,0,0.58,3,2219,321,C14,,
2018/12/21,603043,1,2784,0,0,0,12.52,5,816706,0,C14,,
2018/12/22,603043,1,2734,1,1,0,1.84,3,1172,249,C14,,
2018/3/23,603043,1,10238,6,3,4,2.47,3,1678,349,C14,,
2018/7/23,603043,1,9228,4,2,3,2.81,3,1660,306,C14,,
2018/6/9,603043,2,11592.5,32.5,5,3,4.45,3.5,681,26960,C14,,
2018/11/2,603043,3,9983.33,2.67,1.67,0.67,2.17,2.5,353,87.5,C14,,
2018/12/27,603043,16,1347.5,0.38,0.06,0.13,5.55,3,189346.75,115.75,C14,,
2018/12/4,603043,4,3317.75,0.5,0,0.25,4.4,2.88,2062.75,247.5,C14,,
2018/6/25,603043,1,13666,20,15,3,2.57,3,1189,319,C14,,
2018/11/27,603043,2,2942.5,0,0,0,12.45,5,791774,0,C14,,
2018/11/7,603043,4,2487.75,0.25,0.25,0,5.68,2.88,220836.25,183.25,C14,,
2018/7/19,603043,2,4868,5,3,1.5,3.54,2.5,1012.5,282.5,C14,,
2018/11/29,603043,1,2764,0,0,0,12.45,5,838032,0,C14,,
2018/5/10,603043,1,2263,2,1,0,2.6,3,1654,389,C14,,
2018/9/21,603043,5,9741.6,34.4,4.4,5.4,4.71,3.2,159009.6,3082.6,C14,,
2018/7/12,603043,1,13322,10,0,5,2.34,2.5,177,374,C14,,
2018/11/15,603043,7,3005.43,0.43,0.43,0.71,5.06,2.75,205242.5,99.75,C14,,
2018/9/2,603043,1,3446,1,0,0,1.54,3,1125,242,C14,,
2018/9/6,603043,4,2951.5,1.5,1.5,0.75,4.37,2.5,234541.75,98.75,C14,,
2018/12/13,603043,1,3024,0,0,0,12.49,5,777533,0,C14,,
2018/12/24,603043,3,2241.67,1,0.67,1,7.36,3.17,274489.33,172,C14,,
2018/12/5,603055,1,3144,0,0,0,12.47,5,795335,0,C17,,
2018/12/10,603055,2,1726.5,0,0,0,6.49,2.75,401237,3,C17,,
2018/12/12,603055,6,2573.67,0,0,0.17,6.3,2.83,259306.67,5.33,C17,,
2018/12/4,603055,4,3310.25,0,0,0.25,7.66,2.83,263976,40.67,C17,,
2018/11/26,603055,3,2189,0.33,0,0,3.84,2.5,1073,197,C17,,
2018/11/27,603055,2,4779.5,0,0,1,3.7,3.5,3318,383,C17,,
2018/11/28,603055,3,3151.67,1.67,1,1.33,6.77,4.17,266047.33,237.33,C17,,
2018/11/29,603055,8,3542.13,0.5,0.38,0.38,4.89,2.79,113599.14,161.14,C17,,
2018/11/30,603055,5,3474.6,0.6,0.4,0.6,5.31,2.7,156986.4,111.4,C17,,
2018/12/1,603055,1,2656,0,0,1,3.71,3.5,3306,374,C17,,
2018/11/24,603055,4,3531.5,0.75,0,0.25,3.78,2.67,4464.33,263,C17,,
2018/12/26,603055,8,1635.88,1.13,0.88,0.88,5.14,3.5,169053.6,231.6,C17,,
2018/12/25,603055,8,1517,1.25,0.75,1,5.46,3.25,140317,176.33,C17,,
2018/12/27,603055,2,1251,0,0,0,5.62,3.25,5141.5,211.5,C17,,
2018/12/28,603055,11,1549.36,0.09,0,0.18,6.6,3.38,187289.25,114.5,C17,,
2018/12/21,603055,2,2718,1.5,1.5,1,4,3.75,6714.5,380,C17,,
2018/12/24,603055,2,3211,0.5,0.5,0,7.79,3.75,410292,0,C17,,
2018/12/18,603055,4,4696.25,2.5,2,0.5,2.44,2.5,1277.33,151,C17,,
2018/12/19,603055,1,2955,0,0,0,12.51,5,766856,0,C17,,
2018/12/20,603055,5,3158.2,0.4,0,0.4,6.44,3.67,258000.33,126,C17,,
2018/12/13,603055,7,2824.29,0.43,0.14,0.43,4.64,2.8,156284.4,123.2,C17,,
2018/12/14,603055,3,6528.67,0.33,0.33,0,3.03,2.5,332,0,C17,,
2018/8/15,603055,1,2679,1,1,0,3.41,3.5,3505,360,C17,,
2018/8/14,603055,1,1833,0,0,0,12.16,5,880741,0,C17,,
2018/8/9,603055,3,2332,1,1,0,5.93,2.67,299762.33,110.67,C17,,
2018/7/25,603055,1,2993,1,1,0,12.11,5,898467,0,C17,,
2018/7/29,603055,1,9337,2,2,2,3.83,4,10556,370,C17,,
2018/7/30,603055,1,2672,1,1,0,12.12,5,926925,0,C17,,
2018/8/20,603055,3,3791.33,1,1,0,5.4,2.67,271176.33,0,C17,,
2018/8/27,603055,2,3119.5,0.5,0.5,0,8.04,4,442526,173.5,C17,,
2018/9/5,603055,4,1817.5,0.75,0.75,0,5.84,2.67,260517.33,73.67,C17,,
2018/9/17,603055,2,2913.5,2,0.5,1.5,6.98,3.75,5220,6409,C17,,
2018/9/18,603055,2,6434,8,6.5,1,2.54,2.75,1798.5,242,C17,,
2018/9/19,603055,2,5841,1.5,1.5,0.5,7.84,3,408362,10,C17,,
2018/9/20,603055,1,9342,6,6,0,2.8,2.5,352,0,C17,,
2018/9/28,603055,2,4730,0.5,0,0.5,2.12,2.5,1745,240.5,C17,,
2018/10/8,603055,2,2040,1.5,1.5,0,7.75,3.25,392448.5,28.5,C17,,
2018/10/9,603055,1,8897,1,1,2,2.85,2.5,352,0,C17,,
2018/10/10,603055,1,1931,2,1,2,3.57,3.5,3608,393,C17,,
2018/10/11,603055,5,5941.4,1.2,1,1,4.79,2.6,155848.8,58.6,C17,,
2018/10/22,603055,6,4303.83,0.83,0.83,0.67,4.87,2.5,1121,106.5,C17,,
2018/10/24,603055,4,2821.5,0.5,0,0.25,6.27,3.13,236170.75,170.75,C17,,
2018/10/29,603055,1,1959,0,0,0,1.38,2.5,1156,190,C17,,
2018/10/31,603055,7,2458.14,1.29,1.14,0.14,4.78,2.67,148083.83,166.33,C17,,
2018/11/1,603055,6,2596.17,0.83,0.67,0,5.09,2.5,220508,74.5,C17,,
2018/11/2,603055,8,2642.13,0.63,0.63,0.38,4.06,2.79,126680.57,150.57,C17,,
2018/11/3,603055,2,2522.5,0.5,0.5,0,1.39,2.5,1154,190,C17,,
2018/11/8,603055,5,2548,0.4,0.2,0.4,7.64,3.83,287432,4190.67,C17,,
2018/11/9,603055,3,4326.67,1.33,1.33,0,5.26,3,283099,2.33,C17,,
2018/11/14,603055,3,3021.67,1.67,1.67,0.33,8.43,2.5,276055,121.67,C17,,
2018/11/15,603055,6,3190.33,0.67,0.5,1,6.78,3.75,208586,215.5,C17,,
2018/11/19,603055,2,2683.5,0,0,0,7.93,3,406601.5,16.5,C17,,
2018/11/20,603055,1,2541,0,0,0,12.43,5,948385,0,C17,,
2018/11/21,603055,3,2399,0.67,0.67,1,4.91,3.33,4686.33,275,C17,,
2018/11/23,603055,5,3389.2,0,0,0.4,4.2,2.6,159853.4,83.6,C17,,
2018/7/16,603055,1,10601,11,5,2,3.79,4,10423,307,C17,,
2018/7/17,603055,1,3842,3,2,3,3.33,3.5,3410,361,C17,,
2018/7/5,603055,2,2656.5,3,3,0.5,7.89,4.25,431619,181,C17,,
2018/6/29,603055,1,3007,12,11,9,3.28,3.5,3507,384,C17,,
2018/6/22,603055,1,3476,6,4,0,10.34,3,288,336,C17,,
2018/6/15,603055,1,10749,20,2,1,4.33,2.5,538,386,C17,,
2018/12/29,603056,1,924,0,0,0,12.54,4.5,213779,0,G60,,
2018/11/17,603056,1,2367,0,0,0,12.42,4.5,238780,0,G60,,
2018/11/10,603056,2,2019.5,0,0,0,7.89,2.75,125947,6,G60,,
2018/11/3,603056,3,4497.67,3.67,3.67,3,9.53,4,143856.5,104,G60,,
2018/10/25,603056,4,2148,0.25,0.25,0.5,6.74,3.25,294203.25,5.25,G60,,
2018/10/20,603056,1,3315,0,0,0,12.35,5,281467,0,G60,,
2018/10/19,603056,17,2656.88,0.65,0.65,0.59,4.56,2.5,137215.56,124,G60,,
2018/10/18,603056,5,1965.6,0.8,0.8,0.2,5.16,2.88,238104.75,171.25,G60,,
2018/10/17,603056,3,2123.67,0.33,0.33,0,5.43,3,310588.67,72.33,G60,,
2018/10/16,603056,4,3108.5,0.75,0.5,0.75,4.03,3,234042.5,175.5,G60,,
2018/10/10,603056,2,13950.5,38,12.5,13,2.98,3,1282,2938,G60,,
2018/12/8,603056,3,2061.67,0,0,0.33,4.53,2.83,77757.67,130.67,G60,,
2018/12/1,603056,5,1987,1.4,0.6,1.2,4.05,2.63,57287.5,101.25,G60,,
2018/11/29,603056,4,1425,0.5,0.25,0.5,6.94,2.63,251251,92.75,G60,,
2018/12/15,603056,1,2063,2,0,2,12.5,4.5,224772,0,G60,,
2018/12/24,603056,8,9034.25,1.13,1.13,1.75,4.46,2.71,118009.43,166.43,G60,,
2018/4/14,603056,1,37476,80,10,11,4.29,3.5,674,394,G60,,
2018/9/13,603056,1,40580,9,9,9,3.2,3,406,0,G60,,
2018/6/27,603056,1,13111,61,0,7,7.11,4,204,352,G60,,
2018/12/20,603060,6,3432,1.17,0.67,0.33,6.08,3.17,165869.5,198.5,M74,,
2018/12/19,603060,4,2513.25,0,0,0,5.66,3.17,74387.67,129.67,M74,,
2018/12/24,603060,2,2880,2,0,1,6.87,3.5,410237.5,152,M74,,
2018/12/22,603060,1,2850,0,0,0,12.52,4.5,238780,0,M74,,
2018/12/21,603060,3,3196.67,1,0,2,6.5,3.17,74580,241.67,M74,,
2018/12/26,603060,5,1623,0.8,0.4,0,6.02,3,209644.75,220.5,M74,,
2018/12/28,603060,5,982.4,0,0,0,6.65,3.4,192339.6,77,M74,,
2018/12/29,603060,2,860.5,0,0,1,7.65,3.5,107047,160,M74,,
2018/12/25,603060,1,1722,0,0,0,1.93,2.5,1513,336,M74,,
2018/12/12,603060,2,2064.5,0,0,0,12.49,4.75,506848.5,0,M74,,
2018/12/13,603060,6,2468.67,0.33,0,0.17,5.91,2.58,167397.17,64.17,M74,,
2018/12/1,603060,1,1625,0,0,0,12.46,4.5,226024,0,M74,,
2018/11/17,603060,2,1843,0,0,0,8.12,2.5,119403.5,0,M74,,
2018/11/21,603060,7,2008.43,0,0,0.86,5.62,2.83,173286.67,26.17,M74,,
2018/11/2,603060,7,2190.86,0.71,0,0.29,5.56,2.67,194415.17,106,M74,,
2018/11/6,603060,5,1456,0.2,0,0,7.41,3,246825,132.2,M74,,
2018/11/14,603060,9,1656.89,0.11,0.11,0.22,5.11,3,134393.13,171.75,M74,,
2018/11/8,603060,2,3218.5,0,0,0.5,7.97,3.75,142866,0,M74,,
2018/9/13,603060,2,2856,0.5,0.5,0,7.93,3.5,143191.5,183.5,M74,,
2018/9/12,603060,1,2332,0,0,0,12.24,5,848721,0,M74,,
2018/9/21,603060,1,5671,0,0,0,3.4,2.5,368,0,M74,,
2018/9/26,603060,1,1867,1,1,0,3.92,3,221,284,M74,,
2018/8/27,603060,2,3610.5,1,0,0,8.62,3.5,463610,94.5,M74,,
2018/8/28,603060,3,8497.33,0.67,0.67,2.33,9.24,4,400953,0,M74,,
2018/8/25,603060,1,4286,2,0,0,12.19,4.5,229788,0,M74,,
2018/8/15,603060,4,3010.75,1.25,1.25,0.25,4.31,2.5,232586.5,96.5,M74,,
2018/8/22,603060,1,2811,1,1,0,12.18,5,894918,0,M74,,
2018/8/13,603060,1,3151,1,1,0,12.16,5,884297,0,M74,,
2018/3/22,603060,1,5454,5,2,2,3.55,4,8872,366,M74,,
2018/6/20,603060,1,2990,4,4,0,12.01,4.5,264888,0,M74,,
2018/12/25,603063,7,1167.43,1.71,1.14,0.29,3.51,2.67,138121,232.17,C38,,
2018/11/1,603063,9,5954.22,2.78,2.67,1.11,3.82,2.5,135396.43,132.43,C38,,
2018/11/16,603063,11,1831.82,0.36,0.09,1.09,3.92,2.63,119359.88,191.63,C38,,
2018/12/8,603063,1,2907,2,2,4,5.74,3.5,9759,399,C38,,
2018/11/3,603063,1,9256,9,5,5,3.47,2.5,712,324,C38,,
2018/12/4,603063,7,1593.43,1.57,0.29,0.14,3.07,2.5,1085.86,294.43,C38,,
2018/11/29,603063,6,4469.5,3,3,1.33,5.54,3.25,210096.5,60,C38,,
2018/11/6,603063,5,3106.2,2,1.6,0.8,4.88,2.6,189905.4,154.6,C38,,
2018/11/30,603063,12,2993,1.17,0.67,0.58,3.68,2.55,79056.3,168,C38,,
2018/11/18,603063,2,5908.5,7.5,5.5,5,8.18,3.5,1023,353,C38,,
2018/10/28,603063,1,2087,0,0,0,3.25,3,776,362,C38,,
2018/10/22,603063,12,2284.42,1.17,0.92,0.42,4.29,2.69,120418.25,226.13,C38,,
2018/11/13,603063,8,3787.25,1.5,1.13,1.13,3.93,2.5,120852.14,196.14,C38,,
2018/12/20,603063,14,2389.29,2.64,0.5,0.5,3.53,2.5,85832.56,161.22,C38,,
2018/10/13,603063,2,4593.5,3.5,0.5,2,3.08,2.5,353.5,245.5,C38,,
2018/12/5,603063,9,1795.33,0.89,0,0.67,4.37,2.63,100398,145.5,C38,,
2018/12/1,603063,1,1983,1,0,0,3.95,3,127,244,C38,,
2018/11/27,603063,5,3945,4.2,3.4,0.2,4.86,2.75,198109.5,120,C38,,
2018/11/21,603063,11,1818.64,0.73,0.36,0.64,5.09,2.69,100732.88,228,C38,,
2018/11/15,603063,6,4253,2.33,1.83,1.33,3.9,2.6,163506.8,151.8,C38,,
2018/10/24,603063,5,2425.4,0.6,0.4,0.2,4.83,3.1,188324,271,C38,,
2018/11/8,603063,5,3893.2,4,2.8,1,3.69,2.5,481,322.2,C38,,
2018/12/28,603063,14,1328.93,1.07,0.64,0.57,4.42,2.56,83091.22,212,C38,,
2018/12/29,603063,1,878,1,0,0,3.42,3,757,301,C38,,
2018/10/17,603063,8,2591.75,0.38,0.38,0.13,5.89,3.25,233615.75,208.25,C38,,
2018/12/21,603063,9,2205.33,2.56,1.56,1.11,4.08,2.57,116920.29,167,C38,,
2018/12/27,603063,10,1032.1,0.9,0.9,1.5,4.92,2.75,94962.38,183.13,C38,,
2018/12/10,603063,33,2172.7,0.61,0.42,0.76,3.66,2.77,76767.18,190.45,C38,,
2018/10/7,603063,1,4890,2,1,0,1.61,2.5,536,380,C38,,
2018/10/8,603063,1,3625,4,3,6,4.6,3,460,325,C38,,
2018/9/29,603063,1,9828,7,1,2,2.7,2.5,248,350,C38,,
2018/9/28,603063,9,5831.78,2.22,1.11,1.44,3.42,2.64,785.71,313.43,C38,,
2018/9/22,603063,1,5380,1,1,1,3.45,3,1321,317,C38,,
2018/9/20,603063,1,3054,3,1,1,2.67,2.5,248,350,C38,,
2018/9/13,603063,1,4115,9,4,0,4.79,3.5,741,303,C38,,
2018/9/11,603063,3,4459.33,6.33,2.67,2,3.32,2.67,475.67,273.33,C38,,
2018/7/20,603063,2,12299.5,38.5,25.5,7.5,2.17,2.75,770.5,3727.5,C38,,
2018/8/7,603063,1,15162,8,8,4,3.21,3,1824,396,C38,,
2018/8/17,603063,2,5953.5,6.5,5.5,0,2.7,3,1977.5,348.5,C38,,
2018/8/29,603063,2,20785,24.5,21,2.5,3.77,3,565.5,151.5,C38,,
