Stkcd,Ddate,Meps
603396,2017-12-31,1.27
603398,2017-12-31,0.29
603399,2017-12-31,0.42
603416,2017-12-31,0.88
603421,2017-12-31,0.69
603429,2017-12-31,0.7446
603444,2017-12-31,8.53
603456,2017-12-31,0.33
603458,2017-12-31,3.18
603466,2017-12-31,1.46
603488,2017-12-31,0.38
603500,2017-12-31,0.76
603501,2017-12-31,0.34
603505,2017-12-31,0.35
603506,2017-12-31,1.26
603508,2017-12-31,0.82
603515,2017-12-31,1.18
603517,2017-12-31,1.26
603518,2017-12-31,1.28
603519,2017-12-31,0.522
603520,2017-12-31,0.69
603528,2017-12-31,0.1644
603533,2017-12-31,0.33
603535,2017-12-31,0.95
603536,2017-12-31,0.58
603538,2017-12-31,0.4
603555,2017-12-31,0.25
603556,2017-12-31,1.5
603557,2017-12-31,0.44
603558,2017-12-31,0.34
603559,2017-12-31,0.21
603566,2017-12-31,0.36
603567,2017-12-31,0.6134
603568,2017-12-31,0.74
603569,2017-12-31,0.98
603579,2017-12-31,1.58
603585,2017-12-31,1.5
603586,2017-12-31,0.89
603588,2017-12-31,0.296
603589,2017-12-31,1.86
603595,2017-12-31,2.03
603598,2017-12-31,0.25
603599,2017-12-31,0.9
603600,2017-12-31,0.4
603601,2017-12-31,0.2941
603602,2017-12-31,0.9
603603,2017-12-31,0.51
603605,2017-12-31,1.3
603606,2017-12-31,0.16
603608,2017-12-31,0.48
603609,2017-12-31,0.57
603611,2017-12-31,0.86
603612,2017-12-31,2.66
603615,2017-12-31,0.41
603616,2017-12-31,-0.2021
603618,2017-12-31,0.15
603619,2017-12-31,1.06
603626,2017-12-31,0.78
603628,2017-12-31,0.18
603630,2017-12-31,0.84
603633,2017-12-31,0.41
603636,2017-12-31,0.25
603637,2017-12-31,0.34
603638,2017-12-31,0.8106
603639,2017-12-31,2.43
603648,2017-12-31,0.46
603656,2017-12-31,0.88
603658,2017-12-31,1.06
603659,2017-12-31,1.19
603660,2017-12-31,1.0831
603663,2017-12-31,0.4
603667,2017-12-31,0.49
603668,2017-12-31,0.31
603669,2017-12-31,0.62
603676,2017-12-31,0.26
603677,2017-12-31,0.75
603678,2017-12-31,0.52
603679,2017-12-31,0.6043
603686,2017-12-31,0.97
603688,2017-12-31,0.32
603689,2017-12-31,0.38
603690,2017-12-31,0.238
603696,2017-12-31,0.34
603698,2017-12-31,0.47
603699,2017-12-31,0.28
603703,2017-12-31,0.11
603707,2017-12-31,0.8131
603708,2017-12-31,0.66
603711,2017-12-31,0.74
603716,2017-12-31,1.32
603717,2017-12-31,0.7493
603718,2017-12-31,0.18
603721,2017-12-31,0.76
603722,2017-12-31,0.73
603726,2017-12-31,1.2
603727,2017-12-31,0.47
603728,2017-12-31,0.579
603729,2017-12-31,0.62
603730,2017-12-31,1.53
603737,2017-12-31,1.76
603738,2017-12-31,0.57
603757,2017-12-31,2.51
603758,2017-12-31,0.45
603766,2017-12-31,0.46
603767,2017-12-31,0.42
603768,2017-12-31,0.67
603776,2017-12-31,6.46
603777,2017-12-31,0.42
603778,2017-12-31,0.18
603779,2017-12-31,0.31
603788,2017-12-31,1.59
603789,2017-12-31,0.0966
603797,2017-12-31,0.33
603798,2017-12-31,0.6
603799,2017-12-31,3.2
603800,2017-12-31,0.1406
603801,2017-12-31,1.673
603803,2017-12-31,0.5
603806,2017-12-31,1.46
603808,2017-12-31,0.91
603809,2017-12-31,1.8229
603813,2017-12-31,0.72
603816,2017-12-31,1.99
603817,2017-12-31,0.2305
603818,2017-12-31,0.51
603819,2017-12-31,0.26
603822,2017-12-31,0.6951
603823,2017-12-31,0.59
603825,2017-12-31,0.93
603826,2017-12-31,0.3576
603828,2017-12-31,0.17
603833,2017-12-31,3.21
603838,2017-12-31,0.16
603839,2017-12-31,1
603843,2017-12-31,0.12
603848,2017-12-31,0.57
603855,2017-12-31,0.43
603858,2017-12-31,2.4024
603861,2017-12-31,0.3788
603866,2017-12-31,1.14
603868,2017-12-31,1.92
603869,2017-12-31,0.77
603871,2017-12-31,3.437
603877,2017-12-31,0.97
603878,2017-12-31,0.63
603880,2017-12-31,0.57
603881,2017-12-31,0.56
603882,2017-12-31,0.46
603883,2017-12-31,1.38
603885,2017-12-31,0.74
603886,2017-12-31,0.85
603887,2017-12-31,0.67
603888,2017-12-31,0.55
603889,2017-12-31,0.59
603896,2017-12-31,0.71
603898,2017-12-31,1.15
603899,2017-12-31,0.6892
603900,2017-12-31,0.9154
603901,2017-12-31,0.16
603903,2017-12-31,0.65
603906,2017-12-31,0.44
603908,2017-12-31,0.8
603909,2017-12-31,0.6223
603918,2017-12-31,0.2
603919,2017-12-31,0.69
603920,2017-12-31,0.49
603922,2017-12-31,0.87
603926,2017-12-31,1.02
603928,2017-12-31,0.67
603929,2017-12-31,0.6
603933,2017-12-31,1.5731
603936,2017-12-31,0.39
603938,2017-12-31,1.09
603939,2017-12-31,0.864
603955,2017-12-31,0.9605
603958,2017-12-31,0.084
603959,2017-12-31,0.48
603960,2017-12-31,0.51
603963,2017-12-31,0.55
603966,2017-12-31,0.41
603968,2017-12-31,0.79
603969,2017-12-31,0.3
603970,2017-12-31,0.8789
603976,2017-12-31,0.91
603977,2017-12-31,0.31
603978,2017-12-31,1.57
603979,2017-12-31,0.35
603980,2017-12-31,0.883
603985,2017-12-31,1.2655
603986,2017-12-31,1.99
603987,2017-12-31,0.38
603988,2017-12-31,0.28
603989,2017-12-31,0.97
603990,2017-12-31,0.64
603993,2017-12-31,0.14
603996,2017-12-31,0.49
603997,2017-12-31,0.46
603998,2017-12-31,0.14
603999,2017-12-31,0.131
831008,2017-12-31,0.97
831215,2017-12-31,1.0715
832362,2017-12-31,1.56
833761,2017-12-31,0.48
