Stkcd,Accper,Indcd
600652,2017/9/30,I64
600652,2017/12/31,I64
600653,2017/3/31,F52
600653,2017/9/30,F52
600653,2017/12/31,F52
600654,2017/6/30,I65
600654,2017/9/30,I65
600654,2017/12/31,I65
600655,2017/12/31,F52
600657,2017/9/30,K70
600657,2017/12/31,K70
600658,2017/3/31,K70
600658,2017/6/30,K70
600658,2017/9/30,K70
600658,2017/12/31,K70
600660,2017/3/31,C30
600660,2017/6/30,C30
600660,2017/9/30,C30
600660,2017/12/31,C30
600661,2017/3/31,P82
600661,2017/6/30,P82
600661,2017/9/30,P82
600661,2017/12/31,P82
600662,2017/3/31,G54
600662,2017/6/30,G54
600662,2017/9/30,G54
600662,2017/12/31,G54
600663,2017/3/31,K70
600663,2017/6/30,K70
600663,2017/9/30,K70
600663,2017/12/31,K70
600664,2017/3/31,C27
600664,2017/6/30,C27
600664,2017/9/30,C27
600665,2017/3/31,K70
600665,2017/6/30,K70
600665,2017/9/30,K70
600665,2017/12/31,K70
600666,2017/3/31,C39
600667,2017/3/31,C39
600667,2017/6/30,C39
600667,2017/9/30,C39
600667,2017/12/31,C39
600668,2017/3/31,C30
600668,2017/6/30,C30
600668,2017/9/30,C30
600668,2017/12/31,C30
600671,2017/3/31,C27
600671,2017/9/30,C27
600671,2017/12/31,C27
600673,2017/12/31,C33
600674,2017/3/31,D44
600674,2017/6/30,D44
600674,2017/9/30,D44
600674,2017/12/31,D44
600675,2017/3/31,K70
600675,2017/6/30,K70
600675,2017/9/30,K70
600675,2017/12/31,K70
600676,2017/3/31,G54
600676,2017/6/30,G54
600676,2017/9/30,G54
600676,2017/12/31,G54
600677,2017/3/31,F51
600677,2017/6/30,F51
600677,2017/9/30,F51
600677,2017/12/31,F51
600678,2017/3/31,C30
600678,2017/6/30,C30
600678,2017/9/30,C30
600678,2017/12/31,C30
600679,2017/3/31,C37
600679,2017/6/30,C37
600679,2017/9/30,C37
600679,2017/12/31,C37
600680,2017/3/31,C39
600680,2017/6/30,C39
600680,2017/9/30,C39
600680,2017/12/31,C39
600681,2017/6/30,D45
600681,2017/9/30,D45
600681,2017/12/31,D45
600682,2017/3/31,F52
600682,2017/6/30,F52
600682,2017/9/30,F52
600682,2017/12/31,F52
600683,2017/3/31,K70
600683,2017/6/30,K70
600683,2017/9/30,K70
600683,2017/12/31,K70
600684,2017/3/31,K70
600684,2017/6/30,K70
600684,2017/9/30,K70
600684,2017/12/31,K70
600685,2017/3/31,C37
600685,2017/6/30,C37
600685,2017/9/30,C37
600686,2017/3/31,C36
600686,2017/6/30,C36
600686,2017/9/30,C36
600686,2017/12/31,C36
600687,2017/3/31,C41
600687,2017/6/30,C41
600687,2017/9/30,C41
600687,2017/12/31,C41
600688,2017/3/31,C25
600688,2017/6/30,C25
600688,2017/9/30,C25
600688,2017/12/31,C25
600689,2017/3/31,C17
600689,2017/6/30,C17
600689,2017/9/30,C17
600689,2017/12/31,C17
600690,2017/3/31,C38
600690,2017/6/30,C38
600690,2017/9/30,C38
600690,2017/12/31,C38
600691,2017/3/31,C26
600691,2017/6/30,C26
600691,2017/9/30,C26
600691,2017/12/31,C26
600692,2017/3/31,G55
600692,2017/6/30,G55
600692,2017/9/30,G55
600692,2017/12/31,G55
600693,2017/3/31,F52
600693,2017/6/30,F52
600693,2017/9/30,F52
600693,2017/12/31,F52
600694,2017/3/31,F52
600694,2017/6/30,F52
600694,2017/9/30,F52
600694,2017/12/31,F52
600695,2017/3/31,J67
600695,2017/6/30,J67
600695,2017/9/30,J67
600696,2017/3/31,K70
600696,2017/6/30,K70
600696,2017/9/30,K70
600696,2017/12/31,K70
600697,2017/3/31,F52
600697,2017/6/30,F52
600697,2017/9/30,F52
600697,2017/12/31,F52
600698,2017/3/31,C36
600698,2017/6/30,C36
600698,2017/9/30,C36
600698,2017/12/31,C36
600699,2017/3/31,C36
600699,2017/6/30,C36
600699,2017/9/30,C36
600699,2017/12/31,C36
600701,2017/3/31,I65
600701,2017/6/30,I65
600701,2017/9/30,I65
600701,2017/12/31,I65
600702,2017/3/31,C15
600702,2017/6/30,C15
600702,2017/9/30,C15
600702,2017/12/31,C15
600703,2017/3/31,C39
600703,2017/6/30,C39
600703,2017/9/30,C39
600703,2017/12/31,C39
600704,2017/3/31,F51
600704,2017/6/30,F51
600704,2017/9/30,F51
600704,2017/12/31,F51
600705,2017/3/31,J69
600705,2017/6/30,J69
600705,2017/9/30,J69
600705,2017/12/31,J69
600706,2017/3/31,N78
600706,2017/6/30,N78
600706,2017/9/30,N78
600706,2017/12/31,N78
600707,2017/3/31,C39
600707,2017/6/30,C39
600707,2017/9/30,C39
600707,2017/12/31,C39
600708,2017/3/31,K70
600708,2017/6/30,K70
600708,2017/9/30,K70
600708,2017/12/31,K70
600710,2017/9/30,F51
600710,2017/12/31,F51
600711,2017/3/31,B09
600711,2017/6/30,B09
600711,2017/9/30,B09
600711,2017/12/31,B09
600712,2017/3/31,F52
600712,2017/6/30,F52
600712,2017/9/30,F52
600712,2017/12/31,F52
600713,2017/3/31,F52
600713,2017/6/30,F52
600713,2017/9/30,F52
600713,2017/12/31,F52
600714,2017/3/31,B06
600714,2017/6/30,B06
600714,2017/9/30,B06
600714,2017/12/31,B06
600715,2017/3/31,R86
600715,2017/6/30,R86
600716,2017/3/31,K70
600716,2017/6/30,K70
600716,2017/9/30,K70
600716,2017/12/31,K70
600717,2017/3/31,G55
600717,2017/6/30,G55
600717,2017/9/30,G55
600717,2017/12/31,G55
600718,2017/3/31,I65
600718,2017/6/30,I65
600718,2017/9/30,I65
600718,2017/12/31,I65
600719,2017/3/31,D44
600719,2017/6/30,D44
600719,2017/9/30,D44
600719,2017/12/31,D44
600720,2017/3/31,C30
600720,2017/6/30,C30
600720,2017/9/30,C30
600720,2017/12/31,C30
600721,2017/3/31,M73
600721,2017/6/30,M73
600721,2017/9/30,M73
600721,2017/12/31,M73
600722,2017/3/31,C26
600722,2017/6/30,C26
600722,2017/9/30,C26
600722,2017/12/31,C26
600723,2017/3/31,F52
600723,2017/6/30,F52
600723,2017/9/30,F52
600723,2017/12/31,F52
600724,2017/3/31,K70
600724,2017/6/30,K70
600724,2017/9/30,K70
600724,2017/12/31,K70
600725,2017/12/31,C25
600726,2017/3/31,D44
600726,2017/6/30,D44
600726,2017/9/30,D44
600726,2017/12/31,D44
600727,2017/3/31,C26
600727,2017/6/30,C26
600727,2017/9/30,C26
600727,2017/12/31,C26
600728,2017/3/31,I65
600728,2017/6/30,I65
600728,2017/9/30,I65
600728,2017/12/31,I65
600729,2017/3/31,F52
600729,2017/6/30,F52
600729,2017/9/30,F52
600729,2017/12/31,F52
600730,2017/3/31,K70
600730,2017/6/30,K70
600730,2017/9/30,K70
600730,2017/12/31,K70
600731,2017/3/31,C26
600731,2017/6/30,C26
600731,2017/9/30,C26
600731,2017/12/31,C26
600732,2017/6/30,K70
600732,2017/9/30,K70
600732,2017/12/31,K70
600734,2017/3/31,C39
600734,2017/9/30,C39
600734,2017/12/31,C39
600735,2017/6/30,C19
600735,2017/9/30,C19
600735,2017/12/31,C19
600736,2017/3/31,K70
600736,2017/6/30,K70
600736,2017/9/30,K70
600736,2017/12/31,K70
600737,2017/3/31,C13
600737,2017/6/30,C13
600737,2017/9/30,C13
600737,2017/12/31,C13
600738,2017/3/31,F52
600738,2017/6/30,F52
600738,2017/9/30,F52
600738,2017/12/31,F52
600739,2017/3/31,F51
600739,2017/6/30,F51
600739,2017/9/30,F51
600739,2017/12/31,F51
600740,2017/3/31,C25
600740,2017/6/30,C25
600740,2017/9/30,C25
600740,2017/12/31,C25
600741,2017/3/31,C36
600741,2017/6/30,C36
600741,2017/9/30,C36
600741,2017/12/31,C36
600742,2017/3/31,C36
600742,2017/6/30,C36
600742,2017/9/30,C36
600742,2017/12/31,C36
600743,2017/3/31,K70
600743,2017/6/30,K70
600743,2017/9/30,K70
600743,2017/12/31,K70
600744,2017/3/31,D44
600744,2017/6/30,D44
600744,2017/9/30,D44
600744,2017/12/31,D44
600745,2017/3/31,C39
600745,2017/6/30,C39
600745,2017/9/30,C39
600745,2017/12/31,C39
600746,2017/3/31,C26
600746,2017/6/30,C26
600746,2017/9/30,C26
600746,2017/12/31,C26
600747,2017/6/30,F51
600747,2017/9/30,F51
600747,2017/12/31,F51
600748,2017/3/31,K70
600748,2017/6/30,K70
600748,2017/9/30,K70
600748,2017/12/31,K70
600749,2017/3/31,N78
600749,2017/6/30,N78
600749,2017/9/30,N78
600749,2017/12/31,N78
600750,2017/3/31,C27
600750,2017/6/30,C27
600750,2017/9/30,C27
600750,2017/12/31,C27
600751,2017/3/31,G55
600751,2017/6/30,G55
600751,2017/9/30,F51
600751,2017/12/31,F51
600753,2017/3/31,F51
600753,2017/6/30,F51
600753,2017/9/30,F51
600753,2017/12/31,F51
600754,2017/3/31,H61
600754,2017/6/30,H61
600754,2017/9/30,H61
600754,2017/12/31,H61
600755,2017/3/31,F51
600755,2017/6/30,F51
600755,2017/9/30,F51
600755,2017/12/31,F51
600756,2017/3/31,I65
600756,2017/6/30,I65
600756,2017/9/30,I65
600756,2017/12/31,I65
600757,2017/3/31,R85
600757,2017/6/30,R85
600757,2017/9/30,R85
600757,2017/12/31,R85
600758,2017/3/31,B06
600758,2017/6/30,B06
600758,2017/9/30,B06
600758,2017/12/31,B06
600759,2017/3/31,B07
600759,2017/6/30,B07
600759,2017/9/30,B07
600759,2017/12/31,B07
600760,2017/3/31,C36
600760,2017/6/30,C36
600760,2017/9/30,C36
600760,2017/12/31,C36
600761,2017/3/31,C35
600761,2017/6/30,C35
600761,2017/9/30,C35
600761,2017/12/31,C35
600763,2017/3/31,Q83
600763,2017/6/30,Q83
600763,2017/9/30,Q83
600763,2017/12/31,Q83
600764,2017/3/31,C39
600764,2017/6/30,C39
600764,2017/9/30,C39
600764,2017/12/31,C39
600765,2017/3/31,C34
600765,2017/6/30,C34
600765,2017/9/30,C34
600765,2017/12/31,C34
600766,2017/3/31,B09
600766,2017/6/30,B09
600766,2017/9/30,B09
600766,2017/12/31,B09
600767,2017/3/31,I65
600767,2017/6/30,I65
600767,2017/9/30,I65
600767,2017/12/31,I65
600768,2017/3/31,C32
600768,2017/6/30,C32
600768,2017/9/30,C32
600768,2017/12/31,C32
600769,2017/3/31,E48
600769,2017/6/30,E48
600769,2017/9/30,E48
600769,2017/12/31,E48
600770,2017/3/31,S90
600770,2017/6/30,S90
600770,2017/9/30,S90
600770,2017/12/31,S90
600771,2017/3/31,C27
600771,2017/6/30,C27
600771,2017/9/30,C27
600771,2017/12/31,C27
600773,2017/3/31,K70
600773,2017/6/30,K70
600773,2017/9/30,K70
600773,2017/12/31,K70
600774,2017/3/31,F52
600774,2017/6/30,F52
600774,2017/9/30,F52
600774,2017/12/31,F52
600775,2017/3/31,C39
600775,2017/6/30,C39
600775,2017/9/30,C39
600775,2017/12/31,C39
600776,2017/3/31,C39
600776,2017/6/30,C39
600776,2017/9/30,C39
600776,2017/12/31,C39
600777,2017/3/31,S90
600777,2017/6/30,S90
600777,2017/9/30,S90
600777,2017/12/31,S90
600778,2017/3/31,F52
600778,2017/6/30,F52
600778,2017/9/30,F52
600778,2017/12/31,F52
600779,2017/3/31,C15
600779,2017/6/30,C15
600779,2017/9/30,C15
600779,2017/12/31,C15
600780,2017/3/31,D44
600780,2017/6/30,D44
600780,2017/9/30,D44
600780,2017/12/31,D44
600781,2017/3/31,C27
600781,2017/6/30,C27
600781,2017/9/30,C27
600781,2017/12/31,C27
600782,2017/3/31,C31
600782,2017/6/30,C31
600782,2017/9/30,C31
600782,2017/12/31,C31
600783,2017/3/31,S90
600783,2017/6/30,S90
600783,2017/9/30,S90
600783,2017/12/31,S90
600784,2017/3/31,S90
600784,2017/6/30,S90
600784,2017/9/30,S90
600784,2017/12/31,S90
600785,2017/3/31,F52
600785,2017/6/30,F52
600785,2017/9/30,F52
600785,2017/12/31,F52
600787,2017/3/31,G59
600787,2017/6/30,G59
600787,2017/9/30,G59
600787,2017/12/31,G59
600789,2017/3/31,C27
600789,2017/6/30,C27
600789,2017/9/30,C27
600789,2017/12/31,C27
600790,2017/3/31,L72
600790,2017/6/30,L72
600790,2017/9/30,L72
600790,2017/12/31,L72
600791,2017/3/31,K70
600791,2017/6/30,K70
600791,2017/9/30,K70
600791,2017/12/31,K70
600792,2017/3/31,C25
600792,2017/6/30,C25
600792,2017/9/30,C25
600792,2017/12/31,C25
600793,2017/3/31,C22
600793,2017/6/30,C22
600793,2017/9/30,C22
600793,2017/12/31,C22
600794,2017/3/31,G59
600794,2017/6/30,G59
600794,2017/9/30,G59
600794,2017/12/31,G59
600795,2017/3/31,D44
600795,2017/6/30,D44
600795,2017/9/30,D44
600795,2017/12/31,D44
600796,2017/3/31,C26
600796,2017/6/30,C26
600796,2017/9/30,C26
600796,2017/12/31,C26
600797,2017/3/31,I65
600797,2017/6/30,I65
600797,2017/9/30,I65
600797,2017/12/31,I65
600798,2017/3/31,G55
600798,2017/6/30,G55
600798,2017/9/30,G55
600798,2017/12/31,G55
600800,2017/3/31,C39
600800,2017/6/30,C39
600800,2017/9/30,C39
600800,2017/12/31,C39
600801,2017/3/31,C30
600801,2017/6/30,C30
600801,2017/9/30,C30
600801,2017/12/31,C30
600802,2017/3/31,C30
600802,2017/6/30,C30
600802,2017/9/30,C30
600802,2017/12/31,C30
600803,2017/3/31,C26
600803,2017/6/30,C26
600803,2017/9/30,C26
600803,2017/12/31,C26
600804,2017/3/31,I64
600804,2017/6/30,I64
600804,2017/9/30,I64
600804,2017/12/31,I64
600805,2017/3/31,S90
600805,2017/6/30,S90
600805,2017/9/30,S90
600805,2017/12/31,S90
600806,2017/3/31,C34
600807,2017/6/30,K70
600807,2017/9/30,K70
600807,2017/12/31,K70
600808,2017/3/31,C31
600808,2017/6/30,C31
600808,2017/9/30,C31
600808,2017/12/31,C31
600809,2017/3/31,C15
600809,2017/6/30,C15
600809,2017/9/30,C15
600809,2017/12/31,C15
600810,2017/3/31,C28
600810,2017/6/30,C28
600810,2017/9/30,C28
600810,2017/12/31,C28
600811,2017/3/31,F51
600811,2017/6/30,F51
600811,2017/9/30,F51
600811,2017/12/31,F51
600812,2017/3/31,C27
600812,2017/6/30,C27
600812,2017/9/30,C27
600812,2017/12/31,C27
600814,2017/3/31,F52
600814,2017/6/30,F52
600814,2017/9/30,F52
600814,2017/12/31,F52
600815,2017/3/31,C35
600815,2017/6/30,C35
600815,2017/9/30,C35
600815,2017/12/31,C35
600816,2017/3/31,J69
600816,2017/6/30,J69
600816,2017/9/30,J69
600816,2017/12/31,J69
600817,2017/3/31,K70
600817,2017/6/30,K70
600817,2017/9/30,K70
600817,2017/12/31,K70
600818,2017/3/31,C37
600818,2017/6/30,C37
600818,2017/9/30,C37
600819,2017/3/31,C30
600819,2017/6/30,C30
600819,2017/9/30,C30
600819,2017/12/31,C30
600820,2017/3/31,E48
600820,2017/6/30,E48
600820,2017/9/30,E48
600820,2017/12/31,E48
600821,2017/3/31,F52
600821,2017/6/30,F52
600821,2017/9/30,F52
600821,2017/12/31,F52
600822,2017/3/31,F51
600822,2017/6/30,F51
600822,2017/9/30,F51
600822,2017/12/31,F51
600823,2017/3/31,K70
600823,2017/6/30,K70
600823,2017/9/30,K70
600823,2017/12/31,K70
600824,2017/3/31,F52
600824,2017/6/30,F52
600824,2017/9/30,F52
600824,2017/12/31,F52
600825,2017/3/31,R85
600825,2017/6/30,R85
600825,2017/12/31,R85
600826,2017/3/31,F51
600826,2017/6/30,F51
600826,2017/9/30,F51
600826,2017/12/31,F51
600827,2017/3/31,F52
600827,2017/6/30,F52
600827,2017/9/30,F52
600827,2017/12/31,F52
600828,2017/3/31,F52
600828,2017/6/30,F52
600828,2017/9/30,F52
600828,2017/12/31,F52
600829,2017/3/31,F51
600829,2017/6/30,F51
600829,2017/9/30,F51
600830,2017/3/31,L71
600830,2017/6/30,L71
600830,2017/9/30,L71
600830,2017/12/31,L71
600831,2017/3/31,I63
600831,2017/6/30,I63
600831,2017/9/30,I63
600831,2017/12/31,I63
600833,2017/3/31,F52
600833,2017/6/30,F52
600833,2017/9/30,F52
600833,2017/12/31,F52
600834,2017/6/30,G54
600834,2017/9/30,G54
600834,2017/12/31,G54
600835,2017/3/31,C34
600835,2017/6/30,C34
600835,2017/9/30,C34
600835,2017/12/31,C34
600836,2017/3/31,C23
600836,2017/6/30,C23
600836,2017/9/30,C23
600836,2017/12/31,C23
600837,2017/3/31,J67
600837,2017/6/30,J67
600837,2017/9/30,J67
600837,2017/12/31,J67
600838,2017/3/31,F52
600838,2017/6/30,F52
600838,2017/9/30,F52
600838,2017/12/31,F52
600839,2017/3/31,C39
600839,2017/6/30,C39
600839,2017/9/30,C39
600839,2017/12/31,C39
600841,2017/3/31,C34
600841,2017/6/30,C34
600841,2017/9/30,C34
600841,2017/12/31,C34
600843,2017/3/31,C35
600843,2017/6/30,C35
600843,2017/9/30,C35
600843,2017/12/31,C35
600844,2017/3/31,C26
600844,2017/6/30,C26
600844,2017/9/30,C26
600844,2017/12/31,C26
600845,2017/3/31,I65
600845,2017/6/30,I65
600845,2017/9/30,I65
600845,2017/12/31,I65
600846,2017/3/31,E48
600846,2017/6/30,E48
600846,2017/9/30,E48
600846,2017/12/31,E48
600847,2017/3/31,C38
600847,2017/6/30,C38
600847,2017/9/30,C38
600847,2017/12/31,C38
600848,2017/3/31,K70
600848,2017/6/30,K70
600848,2017/9/30,K70
600848,2017/12/31,K70
600850,2017/3/31,I65
600850,2017/6/30,I65
600850,2017/9/30,I65
600850,2017/12/31,I65
600851,2017/3/31,C17
600851,2017/6/30,C17
600851,2017/9/30,C27
600851,2017/12/31,C27
600853,2017/3/31,E48
600853,2017/6/30,E48
600853,2017/9/30,E48
600853,2017/12/31,E48
600854,2017/3/31,C38
600854,2017/6/30,C38
600854,2017/9/30,C38
600854,2017/12/31,C38
600855,2017/6/30,C35
600855,2017/9/30,C35
600855,2017/12/31,C35
600856,2017/3/31,D45
600856,2017/6/30,D45
600856,2017/9/30,D45
600856,2017/12/31,D45
600857,2017/3/31,F52
600857,2017/6/30,F52
600857,2017/9/30,F52
600857,2017/12/31,F52
600858,2017/3/31,F52
600858,2017/6/30,F52
600858,2017/9/30,F52
600858,2017/12/31,F52
600859,2017/6/30,F52
600859,2017/9/30,F52
600859,2017/12/31,F52
600860,2017/3/31,C35
600860,2017/6/30,C35
600860,2017/9/30,C35
600860,2017/12/31,C35
600861,2017/3/31,F52
600861,2017/6/30,F52
600861,2017/9/30,F52
600861,2017/12/31,F52
600862,2017/3/31,C37
600862,2017/6/30,C37
600862,2017/9/30,C37
600862,2017/12/31,C37
600863,2017/3/31,D44
600863,2017/6/30,D44
600863,2017/9/30,D44
600863,2017/12/31,D44
600864,2017/3/31,D44
600864,2017/6/30,D44
600864,2017/9/30,D44
600864,2017/12/31,D44
600865,2017/3/31,F52
600865,2017/6/30,F52
600865,2017/9/30,F52
600865,2017/12/31,F52
600866,2017/3/31,C14
600866,2017/6/30,C14
600866,2017/9/30,C14
600866,2017/12/31,C14
600867,2017/3/31,C27
600867,2017/6/30,C27
600867,2017/9/30,C27
600867,2017/12/31,C27
600868,2017/3/31,D44
600868,2017/6/30,D44
600868,2017/9/30,D44
600868,2017/12/31,D44
600869,2017/3/31,C38
600869,2017/6/30,C38
600869,2017/9/30,C38
600869,2017/12/31,C38
600870,2017/3/31,C39
600870,2017/6/30,C39
600871,2017/3/31,B11
600871,2017/6/30,B11
600871,2017/9/30,B11
600871,2017/12/31,B11
600872,2017/3/31,C14
600872,2017/6/30,C14
600872,2017/9/30,C14
600872,2017/12/31,C14
600873,2017/3/31,C14
600873,2017/6/30,C14
600873,2017/9/30,C14
600873,2017/12/31,C14
600874,2017/3/31,D46
600874,2017/6/30,D46
600874,2017/9/30,D46
600874,2017/12/31,D46
600875,2017/3/31,C34
600875,2017/6/30,C34
600875,2017/9/30,C34
600875,2017/12/31,C34
600876,2017/3/31,C30
600876,2017/6/30,C30
600876,2017/9/30,C30
600876,2017/12/31,C30
600877,2017/3/31,C37
600877,2017/6/30,C37
600877,2017/9/30,C37
600879,2017/3/31,C35
600879,2017/6/30,C35
600879,2017/9/30,C35
600879,2017/12/31,C35
600880,2017/3/31,R85
600880,2017/6/30,R85
600880,2017/9/30,R85
600880,2017/12/31,R85
600881,2017/3/31,C30
600881,2017/6/30,C30
600881,2017/9/30,C30
600881,2017/12/31,C30
600882,2017/3/31,C14
600882,2017/6/30,C14
600882,2017/9/30,C14
600882,2017/12/31,C14
600883,2017/3/31,C30
600883,2017/6/30,C30
600883,2017/9/30,C30
600883,2017/12/31,C30
600884,2017/3/31,C38
600884,2017/6/30,C38
600884,2017/9/30,C38
600884,2017/12/31,C38
600885,2017/3/31,C38
600885,2017/6/30,C38
600885,2017/9/30,C38
600885,2017/12/31,C38
600886,2017/3/31,D44
600886,2017/6/30,D44
600886,2017/9/30,D44
600886,2017/12/31,D44
600887,2017/3/31,C14
600887,2017/6/30,C14
600887,2017/9/30,C14
600887,2017/12/31,C14
600888,2017/3/31,C39
600888,2017/6/30,C39
600888,2017/9/30,C39
600888,2017/12/31,C39
600889,2017/3/31,C28
600889,2017/6/30,C28
600889,2017/9/30,C28
600889,2017/12/31,C28
600890,2017/12/31,K70
600891,2017/3/31,C41
600891,2017/6/30,C41
600891,2017/9/30,C41
600891,2017/12/31,C41
600892,2017/3/31,I65
600892,2017/6/30,I65
600892,2017/9/30,I65
600892,2017/12/31,I65
600893,2017/3/31,C37
600893,2017/6/30,C37
600893,2017/9/30,C37
600893,2017/12/31,C37
600894,2017/3/31,C34
600894,2017/6/30,C34
600894,2017/9/30,C34
600894,2017/12/31,C34
600895,2017/3/31,S90
600895,2017/6/30,S90
600895,2017/9/30,S90
600895,2017/12/31,S90
600896,2017/3/31,Q83
600896,2017/6/30,Q83
600896,2017/9/30,Q83
600896,2017/12/31,Q83
600897,2017/3/31,G56
600897,2017/6/30,G56
600897,2017/9/30,G56
600897,2017/12/31,G56
600898,2017/3/31,C39
600898,2017/6/30,C39
600898,2017/9/30,C39
600898,2017/12/31,C39
600900,2017/3/31,D44
600900,2017/6/30,D44
600900,2017/9/30,D44
600900,2017/12/31,D44
600903,2017/12/31,D45
600908,2017/3/31,J66
600908,2017/6/30,J66
600908,2017/9/30,J66
600908,2017/12/31,J66
600909,2017/3/31,J67
600909,2017/6/30,J67
600909,2017/9/30,J67
600909,2017/12/31,J67
600917,2017/3/31,D45
600917,2017/6/30,D45
600917,2017/9/30,D45
600917,2017/12/31,D45
600919,2017/3/31,J66
600919,2017/6/30,J66
600919,2017/9/30,J66
600919,2017/12/31,J66
600926,2017/3/31,J66
600926,2017/6/30,J66
600926,2017/9/30,J66
600926,2017/12/31,J66
600933,2017/12/31,C36
600936,2017/3/31,I63
600936,2017/6/30,I63
600936,2017/9/30,I63
600936,2017/12/31,I63
600939,2017/3/31,E48
600939,2017/6/30,E47
600939,2017/9/30,E47
600939,2017/12/31,E47
600958,2017/3/31,J67
600958,2017/6/30,J67
600958,2017/9/30,J67
600958,2017/12/31,J67
600959,2017/3/31,I63
600959,2017/6/30,I63
600959,2017/12/31,I63
600960,2017/3/31,C36
600960,2017/6/30,C36
600960,2017/9/30,C36
600960,2017/12/31,C36
600961,2017/3/31,C32
600961,2017/6/30,C32
600961,2017/9/30,C32
600961,2017/12/31,C32
600962,2017/3/31,C15
600962,2017/6/30,C15
600962,2017/9/30,C15
600962,2017/12/31,C15
600963,2017/3/31,C22
600963,2017/6/30,C22
600963,2017/9/30,C22
600963,2017/12/31,C22
600965,2017/3/31,A03
600965,2017/6/30,A03
600965,2017/9/30,A03
600965,2017/12/31,A03
600966,2017/3/31,C22
600966,2017/6/30,C22
600966,2017/9/30,C22
600966,2017/12/31,C22
600967,2017/3/31,C37
600967,2017/6/30,C37
600967,2017/9/30,C37
600967,2017/12/31,C37
600969,2017/3/31,D44
600969,2017/6/30,D44
600969,2017/9/30,D44
600969,2017/12/31,D44
600970,2017/3/31,C35
600970,2017/6/30,C35
600970,2017/9/30,E48
600970,2017/12/31,E48
600971,2017/3/31,B06
600971,2017/6/30,B06
600971,2017/9/30,B06
600971,2017/12/31,B06
600973,2017/3/31,C38
600973,2017/6/30,C38
600973,2017/9/30,C38
600973,2017/12/31,C38
600975,2017/3/31,A03
600975,2017/6/30,A03
600975,2017/12/31,A03
600976,2017/3/31,F52
600976,2017/6/30,F52
600976,2017/9/30,F52
600976,2017/12/31,F52
600977,2017/3/31,R86
600977,2017/6/30,R86
600977,2017/9/30,R86
600977,2017/12/31,R86
600978,2017/3/31,C21
600978,2017/6/30,C21
600978,2017/9/30,C21
600978,2017/12/31,C21
600979,2017/6/30,D44
600979,2017/9/30,D44
600979,2017/12/31,D44
600980,2017/3/31,C39
600980,2017/6/30,C39
600980,2017/9/30,C39
600980,2017/12/31,C39
600981,2017/3/31,F51
600981,2017/6/30,F51
600981,2017/9/30,F51
600981,2017/12/31,F51
600982,2017/3/31,D44
600982,2017/6/30,D44
600982,2017/9/30,D44
600982,2017/12/31,D44
600983,2017/3/31,C38
600983,2017/6/30,C38
600983,2017/9/30,C38
600983,2017/12/31,C38
600984,2017/3/31,C35
600984,2017/6/30,C35
600984,2017/9/30,C35
600984,2017/12/31,C35
600985,2017/3/31,C26
600985,2017/6/30,C26
600985,2017/12/31,C26
600986,2017/3/31,I64
600986,2017/6/30,I64
600986,2017/9/30,I64
600986,2017/12/31,I64
600987,2017/3/31,C17
600987,2017/6/30,C17
600987,2017/9/30,C17
600987,2017/12/31,C17
600988,2017/3/31,B09
600988,2017/6/30,B09
600988,2017/9/30,B09
600988,2017/12/31,B09
600990,2017/3/31,C39
600990,2017/6/30,C39
600990,2017/9/30,C39
600990,2017/12/31,C39
600992,2017/3/31,C33
600992,2017/6/30,C33
600992,2017/9/30,C33
600992,2017/12/31,C33
600993,2017/3/31,F51
600993,2017/6/30,F51
600993,2017/9/30,F51
600993,2017/12/31,F51
600995,2017/3/31,D44
600995,2017/6/30,D44
600995,2017/9/30,D44
600995,2017/12/31,D44
600996,2017/3/31,I63
600996,2017/6/30,I63
600996,2017/9/30,I63
600996,2017/12/31,I63
600997,2017/3/31,C25
600997,2017/6/30,C25
600997,2017/9/30,C25
600997,2017/12/31,C25
600998,2017/3/31,F51
600998,2017/6/30,F51
600998,2017/9/30,F51
600998,2017/12/31,F51
600999,2017/3/31,J67
600999,2017/6/30,J67
600999,2017/9/30,J67
600999,2017/12/31,J67
601000,2017/3/31,G55
601000,2017/6/30,G55
601000,2017/9/30,G55
601000,2017/12/31,G55
601001,2017/3/31,B06
601001,2017/6/30,B06
601001,2017/9/30,B06
601001,2017/12/31,B06
601002,2017/3/31,C34
601002,2017/6/30,C34
601002,2017/9/30,C34
601002,2017/12/31,C34
601003,2017/3/31,C31
601003,2017/6/30,C31
601003,2017/9/30,C31
601005,2017/6/30,C31
601006,2017/3/31,G53
601006,2017/6/30,G53
601006,2017/9/30,G53
601006,2017/12/31,G53
601007,2017/3/31,H61
601007,2017/6/30,H61
601007,2017/9/30,H61
601007,2017/12/31,H61
601008,2017/3/31,G55
601008,2017/6/30,G55
601008,2017/9/30,G55
601008,2017/12/31,G55
601009,2017/3/31,J66
601009,2017/6/30,J66
601009,2017/9/30,J66
601009,2017/12/31,J66
601010,2017/3/31,F52
601010,2017/6/30,F52
601010,2017/9/30,F52
601010,2017/12/31,F52
601011,2017/3/31,C25
601011,2017/6/30,C25
601011,2017/9/30,C25
601011,2017/12/31,C25
601012,2017/3/31,C30
601012,2017/6/30,C30
601012,2017/9/30,C30
601012,2017/12/31,C30
601015,2017/3/31,C25
601015,2017/6/30,C25
601015,2017/9/30,C25
601015,2017/12/31,C25
