Stkcd,Ddate,Meps
證券代碼,報告期間,每股收益
沒有單位,沒有單位,元
603809,2019-12-31,0.5834
603810,2019-12-31,0.43
603811,2019-12-31,1.1
603813,2019-12-31,0.78
603816,2019-12-31,1.98
603817,2019-12-31,0.29
603818,2019-12-31,0.17
603822,2019-12-31,0.8334
603823,2019-12-31,1.01
603825,2019-12-31,0.85
603826,2019-12-31,0.3137
603828,2019-12-31,0.07
603833,2019-12-31,4.42
603839,2019-12-31,0.76
603843,2019-12-31,0.13
603848,2019-12-31,0.7
603855,2019-12-31,0.57
603858,2019-12-31,1.7442
603859,2019-12-31,0.73
603866,2019-12-31,1.0373
603868,2019-12-31,1.57
603869,2019-12-31,0.43
603871,2019-12-31,2.1896
603876,2019-12-31,0.72
603877,2019-12-31,1.17
603878,2019-12-31,1.1
603879,2019-12-31,0.12
603880,2019-12-31,0.17
603881,2019-12-31,0.52
603882,2019-12-31,0.88
603883,2019-12-31,1.78
603885,2019-12-31,0.54
603886,2019-12-31,1.03
603887,2019-12-31,1.58
603888,2019-12-31,0.5547
603889,2019-12-31,0.28
603890,2019-12-31,0.58
603893,2019-12-31,0.55
603896,2019-12-31,0.88
603897,2019-12-31,0.87
603898,2019-12-31,1.16
603899,2019-12-31,1.1523
603900,2019-12-31,0.43
603901,2019-12-31,0.23
603903,2019-12-31,0.77
603906,2019-12-31,0.42
603908,2019-12-31,0.61
603909,2019-12-31,0.5216
603912,2019-12-31,0.4
603916,2019-12-31,1.14
603919,2019-12-31,0.71
603920,2019-12-31,0.81
603922,2019-12-31,-0.7
603926,2019-12-31,0.77
603927,2019-12-31,0.98
603928,2019-12-31,0.66
603929,2019-12-31,0.47
603933,2019-12-31,0.1497
603936,2019-12-31,0.64
603938,2019-12-31,0.72
603939,2019-12-31,1.443
603955,2019-12-31,0.8324
603956,2019-12-31,0.29
603958,2019-12-31,0.044
603959,2019-12-31,-1.42
603960,2019-12-31,0.57
603963,2019-12-31,0.08
603966,2019-12-31,0.49
603968,2019-12-31,1.08
603969,2019-12-31,0.2
603970,2019-12-31,0.6191
603976,2019-12-31,0.4
603977,2019-12-31,0.37
603978,2019-12-31,0.59
603979,2019-12-31,0.53
603980,2019-12-31,0.62
603983,2019-12-31,1.37
603985,2019-12-31,0.5695
603986,2019-12-31,2.02
603988,2019-12-31,0.48
603989,2019-12-31,0.87
603990,2019-12-31,0.42
603993,2019-12-31,0.09
603997,2019-12-31,0.29
603999,2019-12-31,0.11
688001,2019-12-31,0.47
688002,2019-12-31,0.4928
688003,2019-12-31,0.503
688005,2019-12-31,0.21
688006,2019-12-31,0.77
688007,2019-12-31,0.45
688008,2019-12-31,0.88
688009,2019-12-31,0.38
688010,2019-12-31,0.7038
688011,2019-12-31,0.708
688012,2019-12-31,0.37
688015,2019-12-31,0.93
688016,2019-12-31,2.31
688018,2019-12-31,2.3196
688019,2019-12-31,1.45
688020,2019-12-31,1.88
688021,2019-12-31,0.85
688022,2019-12-31,0.79
688023,2019-12-31,1.62
688025,2019-12-31,0.88
688026,2019-12-31,0.88
688028,2019-12-31,0.88
688029,2019-12-31,2.6657
688030,2019-12-31,0.6218
688033,2019-12-31,0.64
688036,2019-12-31,2.42
688037,2019-12-31,0.46
688039,2019-12-31,1.37
688058,2019-12-31,1.93
688066,2019-12-31,0.59
688068,2019-12-31,0.67
688078,2019-12-31,0.89
688080,2019-12-31,1.32
688086,2019-12-31,0.97
688088,2019-12-31,0.55
688089,2019-12-31,1.31
688099,2019-12-31,0.41
688100,2019-12-31,0.48
688101,2019-12-31,1.07
688108,2019-12-31,0.24
688111,2019-12-31,1.09
688116,2019-12-31,0.58
688118,2019-12-31,0.695
688122,2019-12-31,0.3809
688123,2019-12-31,1.05
688128,2019-12-31,0.7
688138,2019-12-31,0.34
688139,2019-12-31,0.73
688158,2019-12-31,0.06
688159,2019-12-31,0.8
688166,2019-12-31,0.3
688168,2019-12-31,1.77
688169,2019-12-31,15.66
688177,2019-12-31,-2.96
688178,2019-12-31,1.95
688181,2019-12-31,1.52
688188,2019-12-31,2.96
688198,2019-12-31,0.88
688199,2019-12-31,2.85
688200,2019-12-31,2.27
688202,2019-12-31,1.36
688218,2019-12-31,0.58
688233,2019-12-31,0.64
688258,2019-12-31,0.63
688266,2019-12-31,-2.57
688268,2019-12-31,0.81
688278,2019-12-31,0.18
688288,2019-12-31,0.88
688298,2019-12-31,0.91
688299,2019-12-31,0.64
688300,2019-12-31,1.13
688310,2019-12-31,0.73
688321,2019-12-31,0.0516
688333,2019-12-31,1.09
688357,2019-12-31,1.93
688358,2019-12-31,1.7
688363,2019-12-31,1.34
688366,2019-12-31,2.27
688368,2019-12-31,1.89
688369,2019-12-31,1.6
688388,2019-12-31,1.67
688389,2019-12-31,0.26
688396,2019-12-31,0.4559
688399,2019-12-31,1.85
831628,2019-12-31,0.3809
832462,2019-12-31,0.66
833231,2019-12-31,0.503
833790,2019-12-31,1.67
835053,2019-12-31,5.15
835870,2019-12-31,0.97
836084,2019-12-31,0.58
839570,2019-12-31,1.77
