Stkcd,Accper,Indcd
600867,2019/6/30,C27
600867,2019/9/30,C27
600867,2019/12/31,C27
600868,2019/3/31,D44
600868,2019/6/30,D44
600868,2019/9/30,D44
600868,2019/12/31,D44
600869,2019/3/31,C38
600869,2019/6/30,C38
600869,2019/9/30,C38
600869,2019/12/31,C38
600870,2019/3/31,C39
600870,2019/6/30,C39
600870,2019/9/30,C39
600870,2019/12/31,C39
600871,2019/3/31,B11
600871,2019/6/30,B11
600871,2019/9/30,B11
600871,2019/12/31,B11
600872,2019/3/31,C14
600872,2019/6/30,C14
600872,2019/9/30,C14
600872,2019/12/31,C14
600873,2019/3/31,C14
600873,2019/6/30,C14
600873,2019/9/30,C14
600873,2019/12/31,C14
600874,2019/3/31,D46
600874,2019/6/30,D46
600874,2019/9/30,D46
600874,2019/12/31,D46
600875,2019/3/31,C34
600875,2019/6/30,C34
600875,2019/9/30,C34
600875,2019/12/31,C34
600876,2019/3/31,C30
600876,2019/6/30,C30
600876,2019/9/30,C30
600876,2019/12/31,C30
600877,2019/3/31,C37
600877,2019/6/30,C37
600877,2019/9/30,C37
600877,2019/12/31,C38
600879,2019/3/31,C35
600879,2019/6/30,C35
600879,2019/9/30,C35
600879,2019/12/31,C35
600880,2019/3/31,R85
600880,2019/6/30,R85
600880,2019/9/30,R85
600880,2019/12/31,R85
600881,2019/3/31,C30
600881,2019/6/30,C30
600881,2019/9/30,C30
600881,2019/12/31,C30
600882,2019/3/31,C14
600882,2019/6/30,C14
600882,2019/9/30,C14
600882,2019/12/31,C14
600883,2019/3/31,C30
600883,2019/6/30,C30
600883,2019/9/30,C30
600883,2019/12/31,C30
600884,2019/3/31,C38
600884,2019/6/30,C38
600884,2019/9/30,C38
600884,2019/12/31,C38
600885,2019/3/31,C38
600885,2019/6/30,C38
600885,2019/9/30,C38
600885,2019/12/31,C38
600886,2019/3/31,D44
600886,2019/6/30,D44
600886,2019/9/30,D44
600886,2019/12/31,D44
600887,2019/3/31,C14
600887,2019/6/30,C14
600887,2019/9/30,C14
600887,2019/12/31,C14
600888,2019/3/31,C39
600888,2019/6/30,C39
600888,2019/9/30,C39
600888,2019/12/31,C39
600889,2019/3/31,C28
600889,2019/6/30,C28
600889,2019/9/30,C28
600889,2019/12/31,C28
600890,2019/3/31,K70
600890,2019/6/30,K70
600890,2019/9/30,K70
600890,2019/12/31,K70
600891,2019/3/31,C41
600891,2019/6/30,C41
600891,2019/9/30,C41
600891,2019/12/31,C41
600892,2019/3/31,I65
600892,2019/6/30,I65
600892,2019/9/30,I65
600892,2019/12/31,I65
600893,2019/3/31,C37
600893,2019/6/30,C37
600893,2019/9/30,C37
600893,2019/12/31,C37
600894,2019/3/31,C34
600894,2019/6/30,C34
600894,2019/9/30,C34
600894,2019/12/31,C34
600895,2019/3/31,S90
600895,2019/6/30,S90
600895,2019/9/30,K70
600895,2019/12/31,K70
600896,2019/3/31,Q83
600896,2019/6/30,Q83
600896,2019/9/30,Q83
600896,2019/12/31,Q83
600897,2019/3/31,G56
600897,2019/6/30,G56
600897,2019/9/30,G56
600897,2019/12/31,G56
600898,2019/3/31,C39
600898,2019/6/30,C39
600898,2019/9/30,C39
600898,2019/12/31,C39
600900,2019/3/31,D44
600900,2019/6/30,D44
600900,2019/9/30,D44
600900,2019/12/31,D44
600901,2019/3/31,J66
600901,2019/6/30,J66
600901,2019/9/30,J66
600901,2019/12/31,J66
600903,2019/3/31,D45
600903,2019/6/30,D45
600903,2019/9/30,D45
600903,2019/12/31,D45
600908,2019/3/31,J66
600908,2019/6/30,J66
600908,2019/9/30,J66
600908,2019/12/31,J66
600909,2019/3/31,J67
600909,2019/6/30,J67
600909,2019/9/30,J67
600909,2019/12/31,J67
600917,2019/3/31,D45
600917,2019/6/30,D45
600917,2019/9/30,D45
600917,2019/12/31,D45
600919,2019/3/31,J66
600919,2019/6/30,J66
600919,2019/9/30,J66
600919,2019/12/31,J66
600926,2019/3/31,J66
600926,2019/6/30,J66
600926,2019/9/30,J66
600926,2019/12/31,J66
600928,2019/3/31,J66
600928,2019/6/30,J66
600928,2019/9/30,J66
600928,2019/12/31,J66
600929,2019/3/31,C14
600929,2019/6/30,C14
600929,2019/9/30,C14
600929,2019/12/31,C14
600933,2019/3/31,C36
600933,2019/6/30,C36
600933,2019/9/30,C36
600933,2019/12/31,C36
600936,2019/3/31,I63
600936,2019/6/30,I63
600936,2019/9/30,I63
600936,2019/12/31,I63
600939,2019/3/31,E47
600939,2019/6/30,E47
600939,2019/9/30,E47
600939,2019/12/31,E47
600958,2019/3/31,J67
600958,2019/6/30,J67
600958,2019/9/30,J67
600958,2019/12/31,J67
600959,2019/3/31,I63
600959,2019/6/30,I63
600959,2019/9/30,I63
600959,2019/12/31,I63
600960,2019/3/31,C36
600960,2019/6/30,C36
600960,2019/9/30,C36
600960,2019/12/31,C36
600961,2019/3/31,C32
600961,2019/6/30,C32
600961,2019/9/30,C32
600961,2019/12/31,C32
600962,2019/3/31,C15
600962,2019/6/30,C15
600962,2019/9/30,C15
600962,2019/12/31,C15
600963,2019/3/31,C22
600963,2019/6/30,C22
600963,2019/9/30,C22
600963,2019/12/31,C22
600965,2019/3/31,A03
600965,2019/6/30,A03
600965,2019/9/30,A03
600965,2019/12/31,A03
600966,2019/3/31,C22
600966,2019/6/30,C22
600966,2019/9/30,C22
600966,2019/12/31,C22
600967,2019/3/31,C37
600967,2019/6/30,C37
600967,2019/9/30,C37
600967,2019/12/31,C37
600968,2019/6/30,B11
600968,2019/9/30,B11
600968,2019/12/31,B11
600969,2019/3/31,D44
600969,2019/6/30,D44
600969,2019/9/30,D44
600969,2019/12/31,D44
600970,2019/3/31,E48
600970,2019/6/30,E48
600970,2019/9/30,E48
600970,2019/12/31,E48
600971,2019/3/31,B06
600971,2019/6/30,B06
600971,2019/9/30,B06
600971,2019/12/31,B06
600973,2019/3/31,C38
600973,2019/6/30,C38
600973,2019/9/30,C38
600973,2019/12/31,C38
600975,2019/3/31,A03
600975,2019/6/30,A03
600975,2019/9/30,A03
600975,2019/12/31,A03
600976,2019/3/31,F52
600976,2019/6/30,F52
600976,2019/9/30,F52
600976,2019/12/31,F52
600977,2019/3/31,R86
600977,2019/6/30,R86
600977,2019/9/30,R86
600977,2019/12/31,R86
600978,2019/3/31,C21
600978,2019/6/30,C21
600978,2019/9/30,C21
600978,2019/12/31,C21
600979,2019/3/31,D44
600979,2019/6/30,D44
600979,2019/9/30,D44
600979,2019/12/31,D44
600980,2019/3/31,C39
600980,2019/6/30,C39
600980,2019/9/30,C39
600980,2019/12/31,C39
600981,2019/3/31,F51
600981,2019/6/30,F51
600981,2019/9/30,F51
600981,2019/12/31,F51
600982,2019/3/31,D44
600982,2019/6/30,D44
600982,2019/9/30,D44
600982,2019/12/31,D44
600983,2019/3/31,C38
600983,2019/6/30,C38
600983,2019/9/30,C38
600983,2019/12/31,C38
600984,2019/3/31,C35
600984,2019/6/30,C35
600984,2019/9/30,C35
600984,2019/12/31,C35
600985,2019/3/31,B06
600985,2019/6/30,B06
600985,2019/9/30,B06
600985,2019/12/31,B06
600986,2019/3/31,I64
600986,2019/6/30,I64
600986,2019/9/30,I64
600986,2019/12/31,I64
600987,2019/3/31,C17
600987,2019/6/30,C17
600987,2019/9/30,C17
600987,2019/12/31,C17
600988,2019/3/31,B09
600988,2019/6/30,B09
600988,2019/9/30,B09
600988,2019/12/31,B09
600989,2019/6/30,C26
600989,2019/9/30,C26
600989,2019/12/31,C26
600990,2019/3/31,C39
600990,2019/6/30,C39
600990,2019/9/30,C39
600990,2019/12/31,C39
600992,2019/3/31,C33
600992,2019/6/30,C33
600992,2019/9/30,C33
600992,2019/12/31,C33
600993,2019/3/31,F51
600993,2019/6/30,F51
600993,2019/9/30,F51
600993,2019/12/31,F51
600995,2019/3/31,D44
600995,2019/6/30,D44
600995,2019/9/30,D44
600995,2019/12/31,D44
600996,2019/3/31,I63
600996,2019/6/30,I63
600996,2019/9/30,I63
600996,2019/12/31,I63
600997,2019/3/31,C25
600997,2019/6/30,C25
600997,2019/9/30,C25
600997,2019/12/31,C25
600998,2019/3/31,F51
600998,2019/6/30,F51
600998,2019/9/30,F51
600998,2019/12/31,F51
600999,2019/3/31,J67
600999,2019/6/30,J67
600999,2019/9/30,J67
600999,2019/12/31,J67
601000,2019/3/31,G55
601000,2019/6/30,G55
601000,2019/9/30,G55
601000,2019/12/31,G55
601001,2019/3/31,B06
601001,2019/6/30,B06
601001,2019/9/30,B06
601001,2019/12/31,B06
601002,2019/3/31,C34
601002,2019/6/30,C34
601002,2019/9/30,C34
601002,2019/12/31,C34
601003,2019/3/31,C31
601003,2019/6/30,C31
601003,2019/9/30,C31
601003,2019/12/31,C31
601005,2019/3/31,C31
601005,2019/6/30,C31
601005,2019/9/30,C31
601005,2019/12/31,C31
601006,2019/3/31,G53
601006,2019/6/30,G53
601006,2019/9/30,G53
601006,2019/12/31,G53
601007,2019/3/31,H61
601007,2019/6/30,H61
601007,2019/9/30,H61
601007,2019/12/31,H61
601008,2019/3/31,G55
601008,2019/6/30,G55
601008,2019/9/30,G55
601008,2019/12/31,G55
601009,2019/3/31,J66
601009,2019/6/30,J66
601009,2019/9/30,J66
601009,2019/12/31,J66
601010,2019/3/31,F52
601010,2019/6/30,F52
601010,2019/9/30,F52
601010,2019/12/31,F52
601011,2019/3/31,C25
601011,2019/6/30,C25
601011,2019/9/30,C25
601011,2019/12/31,C25
601012,2019/3/31,C30
601012,2019/6/30,C30
601012,2019/9/30,C30
601012,2019/12/31,C30
601015,2019/3/31,C25
601015,2019/6/30,C25
601015,2019/9/30,C25
601015,2019/12/31,C25
601016,2019/3/31,D44
601016,2019/6/30,D44
601016,2019/9/30,D44
601016,2019/12/31,D44
601018,2019/3/31,G55
601018,2019/6/30,G55
601018,2019/9/30,G55
601018,2019/12/31,G55
601019,2019/3/31,R85
601019,2019/6/30,R85
601019,2019/9/30,R85
601019,2019/12/31,R85
601020,2019/3/31,B09
601020,2019/6/30,B09
601020,2019/9/30,B09
601020,2019/12/31,B09
601021,2019/3/31,G56
601021,2019/6/30,G56
601021,2019/9/30,G56
601021,2019/12/31,G56
601028,2019/3/31,C33
601028,2019/6/30,C33
601028,2019/9/30,C33
601028,2019/12/31,C33
601038,2019/3/31,C35
601038,2019/6/30,C35
601038,2019/9/30,C35
601038,2019/12/31,C35
601058,2019/3/31,C29
601058,2019/6/30,C29
601058,2019/9/30,C29
601058,2019/12/31,C29
601066,2019/3/31,J67
601066,2019/6/30,J67
601066,2019/9/30,J67
601066,2019/12/31,J67
601068,2019/3/31,E48
601068,2019/6/30,E48
601068,2019/9/30,E48
601068,2019/12/31,E48
601069,2019/3/31,B09
601069,2019/6/30,B09
601069,2019/9/30,B09
601069,2019/12/31,B09
601077,2019/12/31,J66
601086,2019/3/31,F52
601086,2019/6/30,F52
601086,2019/9/30,F52
601086,2019/12/31,F52
601088,2019/3/31,B06
601088,2019/6/30,B06
601088,2019/9/30,B06
601088,2019/12/31,B06
601098,2019/3/31,R85
601098,2019/6/30,R85
601098,2019/9/30,R85
601098,2019/12/31,R85
601099,2019/3/31,J67
601099,2019/6/30,J67
601099,2019/9/30,J67
601099,2019/12/31,J67
601100,2019/3/31,C35
601100,2019/6/30,C35
601100,2019/9/30,C35
601100,2019/12/31,C35
601101,2019/3/31,B06
601101,2019/6/30,B06
601101,2019/9/30,B06
601101,2019/12/31,B06
601106,2019/3/31,C35
601106,2019/6/30,C35
601106,2019/9/30,C35
601106,2019/12/31,C35
601107,2019/3/31,G54
601107,2019/6/30,G54
601107,2019/9/30,G54
601107,2019/12/31,G54
601108,2019/3/31,J67
601108,2019/6/30,J67
601108,2019/9/30,J67
601108,2019/12/31,J67
601111,2019/3/31,G56
601111,2019/6/30,G56
601111,2019/9/30,G56
601111,2019/12/31,G56
601113,2019/3/31,C28
601113,2019/6/30,C28
601113,2019/9/30,C28
601113,2019/12/31,C28
601116,2019/3/31,F52
601116,2019/6/30,F52
601116,2019/9/30,F52
601116,2019/12/31,F52
601117,2019/3/31,E48
601117,2019/6/30,E48
601117,2019/9/30,E48
601117,2019/12/31,E48
601118,2019/3/31,A01
601118,2019/6/30,A01
601118,2019/9/30,A01
601118,2019/12/31,A01
601126,2019/3/31,C38
601126,2019/6/30,C38
601126,2019/9/30,C38
601126,2019/12/31,C38
601127,2019/3/31,C36
601127,2019/6/30,C36
601127,2019/9/30,C36
601127,2019/12/31,C36
601128,2019/3/31,J66
601128,2019/6/30,J66
601128,2019/9/30,J66
601128,2019/12/31,J66
601137,2019/3/31,C32
601137,2019/6/30,C32
601137,2019/9/30,C32
601137,2019/12/31,C32
601138,2019/3/31,C39
601138,2019/6/30,C39
601138,2019/9/30,C39
601138,2019/12/31,C39
601139,2019/3/31,D45
601139,2019/6/30,D45
601139,2019/9/30,D45
601139,2019/12/31,D45
601155,2019/3/31,K70
601155,2019/6/30,K70
601155,2019/9/30,K70
601155,2019/12/31,K70
601158,2019/3/31,D46
601158,2019/6/30,D46
601158,2019/9/30,D46
601158,2019/12/31,D46
601162,2019/3/31,J67
601162,2019/6/30,J67
601162,2019/9/30,J67
601162,2019/12/31,J67
601163,2019/3/31,C29
601163,2019/6/30,C29
601163,2019/9/30,C29
601163,2019/12/31,C29
601166,2019/3/31,J66
601166,2019/6/30,J66
601166,2019/9/30,J66
601166,2019/12/31,J66
601168,2019/3/31,B09
601168,2019/6/30,B09
601168,2019/9/30,B09
601168,2019/12/31,B09
601169,2019/3/31,J66
601169,2019/6/30,J66
601169,2019/9/30,J66
601169,2019/12/31,J66
601177,2019/3/31,C34
601177,2019/6/30,C34
601177,2019/9/30,C34
601177,2019/12/31,C34
601179,2019/3/31,C38
601179,2019/6/30,C38
601179,2019/9/30,C38
601179,2019/12/31,C38
601186,2019/3/31,E48
601186,2019/6/30,E48
601186,2019/9/30,E48
601186,2019/12/31,E48
601188,2019/3/31,G54
601188,2019/6/30,G54
601188,2019/9/30,G54
601188,2019/12/31,G54
601198,2019/3/31,J67
601198,2019/6/30,J67
601198,2019/9/30,J67
601198,2019/12/31,J67
601199,2019/3/31,D46
601199,2019/6/30,D46
601199,2019/9/30,D46
601199,2019/12/31,D46
601200,2019/3/31,N77
601200,2019/6/30,N77
601200,2019/9/30,N77
601200,2019/12/31,N77
601208,2019/3/31,C26
601208,2019/6/30,C26
601208,2019/9/30,C26
601208,2019/12/31,C26
601211,2019/3/31,J67
601211,2019/6/30,J67
601211,2019/9/30,J67
601211,2019/12/31,J67
601212,2019/3/31,C32
601212,2019/6/30,C32
601212,2019/9/30,C32
601212,2019/12/31,C32
601216,2019/3/31,C26
601216,2019/6/30,C26
601216,2019/9/30,C26
601216,2019/12/31,C26
601218,2019/3/31,C35
601218,2019/6/30,C35
601218,2019/9/30,C35
601218,2019/12/31,C35
601222,2019/3/31,C40
601222,2019/6/30,C40
601222,2019/9/30,C40
601222,2019/12/31,C40
601225,2019/3/31,B06
601225,2019/6/30,B06
601225,2019/9/30,B06
601225,2019/12/31,B06
601226,2019/3/31,M74
601226,2019/6/30,M74
601226,2019/9/30,M74
601226,2019/12/31,M74
601228,2019/3/31,G55
601228,2019/6/30,G55
601228,2019/9/30,G55
601228,2019/12/31,G55
601229,2019/3/31,J66
601229,2019/6/30,J66
601229,2019/9/30,J66
601229,2019/12/31,J66
601231,2019/3/31,C39
601231,2019/6/30,C39
601231,2019/9/30,C39
601231,2019/12/31,C39
601233,2019/3/31,C28
601233,2019/6/30,C28
601233,2019/9/30,C28
601233,2019/12/31,C28
601236,2019/9/30,J67
601236,2019/12/31,J67
601238,2019/3/31,C36
601238,2019/6/30,C36
601238,2019/9/30,C36
601238,2019/12/31,C36
601258,2019/3/31,F52
601258,2019/6/30,F52
601258,2019/9/30,F52
601258,2019/12/31,F52
601288,2019/3/31,J66
601288,2019/6/30,J66
601288,2019/9/30,J66
601288,2019/12/31,J66
601298,2019/3/31,G55
601298,2019/6/30,G55
601298,2019/9/30,G55
601298,2019/12/31,G55
601311,2019/3/31,C38
601311,2019/6/30,C38
601311,2019/9/30,C38
601311,2019/12/31,C38
601318,2019/3/31,J68
601318,2019/6/30,J68
601318,2019/9/30,J68
601318,2019/12/31,J68
601319,2019/3/31,J68
601319,2019/6/30,J68
601319,2019/9/30,J68
601319,2019/12/31,J68
601326,2019/3/31,G55
601326,2019/6/30,G55
601326,2019/9/30,G55
601326,2019/12/31,G55
601328,2019/3/31,J66
601328,2019/6/30,J66
601328,2019/9/30,J66
601328,2019/12/31,J66
601330,2019/3/31,N77
601330,2019/6/30,N77
601330,2019/9/30,N77
601330,2019/12/31,N77
601333,2019/3/31,G53
601333,2019/6/30,G53
601333,2019/9/30,G53
601333,2019/12/31,G53
601336,2019/3/31,J68
601336,2019/6/30,J68
601336,2019/9/30,J68
601336,2019/12/31,J68
601339,2019/3/31,C17
601339,2019/6/30,C17
601339,2019/9/30,C17
601339,2019/12/31,C17
601360,2019/3/31,I64
601360,2019/6/30,I64
601360,2019/9/30,I64
601360,2019/12/31,I64
601366,2019/3/31,F52
601366,2019/6/30,F52
601366,2019/9/30,F52
601366,2019/12/31,F52
601368,2019/3/31,D46
601368,2019/6/30,D46
601368,2019/9/30,D46
601368,2019/12/31,D46
601369,2019/3/31,C38
601369,2019/6/30,C38
601369,2019/9/30,C38
601369,2019/12/31,C38
601375,2019/3/31,J67
601375,2019/6/30,J67
601375,2019/9/30,J67
601375,2019/12/31,J67
601377,2019/3/31,J67
601377,2019/6/30,J67
601377,2019/9/30,J67
601377,2019/12/31,J67
601388,2019/3/31,C32
601388,2019/6/30,C32
601388,2019/9/30,C32
601388,2019/12/31,C32
601390,2019/3/31,E48
601390,2019/6/30,E48
601390,2019/9/30,E48
601390,2019/12/31,E48
601398,2019/3/31,J66
601398,2019/6/30,J66
601398,2019/9/30,J66
601398,2019/12/31,J66
601500,2019/3/31,C29
601500,2019/6/30,C29
601500,2019/9/30,C29
601500,2019/12/31,C29
601512,2019/12/31,S90
601515,2019/3/31,C23
601515,2019/6/30,C23
601515,2019/9/30,C23
601515,2019/12/31,C23
601518,2019/3/31,G54
601518,2019/6/30,G54
601518,2019/9/30,G54
601518,2019/12/31,G54
601519,2019/3/31,I65
601519,2019/6/30,I65
601519,2019/9/30,I65
601519,2019/12/31,I65
601555,2019/3/31,J67
601555,2019/6/30,J67
601555,2019/9/30,J67
601555,2019/12/31,J67
601558,2019/3/31,C34
601558,2019/6/30,C34
601558,2019/9/30,C34
601558,2019/12/31,C34
601566,2019/3/31,C18
601566,2019/6/30,C18
601566,2019/9/30,C18
601566,2019/12/31,C18
601567,2019/3/31,C40
601567,2019/6/30,C40
601567,2019/9/30,C40
601567,2019/12/31,C40
601577,2019/3/31,J66
601577,2019/6/30,J66
601577,2019/9/30,J66
601577,2019/12/31,J66
601579,2019/3/31,C15
601579,2019/6/30,C15
601579,2019/9/30,C15
601579,2019/12/31,C15
601588,2019/3/31,K70
601588,2019/6/30,K70
601588,2019/9/30,K70
601588,2019/12/31,K70
601595,2019/3/31,R86
601595,2019/6/30,R86
601595,2019/9/30,R86
601595,2019/12/31,R86
601598,2019/3/31,G58
601598,2019/6/30,G58
601598,2019/9/30,G58
601598,2019/12/31,G58
601599,2019/3/31,C17
601599,2019/6/30,C17
601599,2019/9/30,C17
601599,2019/12/31,C17
601600,2019/3/31,C32
601600,2019/6/30,C32
601600,2019/9/30,C32
601600,2019/12/31,C32
601601,2019/3/31,J68
601601,2019/6/30,J68
601601,2019/9/30,J68
601601,2019/12/31,J68
601606,2019/3/31,C41
601606,2019/6/30,C41
601606,2019/9/30,C41
601606,2019/12/31,C41
601607,2019/3/31,F52
601607,2019/6/30,F52
601607,2019/9/30,F52
601607,2019/12/31,F52
601608,2019/3/31,C35
601608,2019/6/30,C35
601608,2019/9/30,C35
601608,2019/12/31,C35
601611,2019/3/31,E48
601611,2019/6/30,E48
601611,2019/9/30,E48
601611,2019/12/31,E48
601615,2019/3/31,C34
601615,2019/6/30,C34
601615,2019/9/30,C34
601615,2019/12/31,C34
601616,2019/3/31,C38
601616,2019/6/30,C38
601616,2019/9/30,C38
601616,2019/12/31,C38
601618,2019/3/31,E48
601618,2019/6/30,E48
601618,2019/9/30,E48
601618,2019/12/31,E48
601619,2019/3/31,D44
601619,2019/6/30,D44
601619,2019/9/30,D44
601619,2019/12/31,D44
601628,2019/3/31,J68
601628,2019/6/30,J68
601628,2019/9/30,J68
601628,2019/12/31,J68
601633,2019/3/31,C36
601633,2019/6/30,C36
601633,2019/9/30,C36
601633,2019/12/31,C36
601636,2019/3/31,C30
601636,2019/6/30,C30
601636,2019/9/30,C30
601636,2019/12/31,C30
601658,2019/12/31,J66
601666,2019/3/31,B06
601666,2019/6/30,B06
601666,2019/9/30,B06
601666,2019/12/31,B06
601668,2019/3/31,E48
601668,2019/6/30,E48
601668,2019/9/30,E48
601668,2019/12/31,E48
601669,2019/3/31,E48
601669,2019/6/30,E48
601669,2019/9/30,E48
601669,2019/12/31,E48
601677,2019/3/31,C32
601677,2019/6/30,C32
601677,2019/9/30,C32
601677,2019/12/31,C32
601678,2019/3/31,C26
601678,2019/6/30,C26
601678,2019/9/30,C26
601678,2019/12/31,C26
601688,2019/3/31,J67
601688,2019/6/30,J67
601688,2019/9/30,J67
601688,2019/12/31,J67
601689,2019/3/31,C36
601689,2019/6/30,C36
601689,2019/9/30,C36
601689,2019/12/31,C36
601698,2019/6/30,I63
601698,2019/9/30,I63
601698,2019/12/31,I63
601699,2019/3/31,B06
601699,2019/6/30,B06
601699,2019/9/30,B06
601699,2019/12/31,B06
601700,2019/3/31,C33
601700,2019/6/30,C33
601700,2019/9/30,C33
601700,2019/12/31,C33
601717,2019/3/31,C35
601717,2019/6/30,C35
601717,2019/9/30,C35
601717,2019/12/31,C35
601718,2019/3/31,C18
601718,2019/6/30,C18
601718,2019/9/30,C18
601718,2019/12/31,C18
601727,2019/3/31,C34
601727,2019/6/30,C34
601727,2019/9/30,C34
601727,2019/12/31,C34
601766,2019/3/31,C37
601766,2019/6/30,C37
601766,2019/9/30,C37
601766,2019/12/31,C37
601777,2019/3/31,C36
601777,2019/6/30,C36
601777,2019/9/30,C36
601777,2019/12/31,C36
601788,2019/3/31,J67
601788,2019/6/30,J67
601788,2019/9/30,J67
601788,2019/12/31,J67
601789,2019/3/31,E48
601789,2019/6/30,E48
601789,2019/9/30,E48
601789,2019/12/31,E48
601798,2019/3/31,C35
601798,2019/6/30,C35
601798,2019/9/30,C35
601798,2019/12/31,C35
601799,2019/3/31,C36
601799,2019/6/30,C36
601799,2019/9/30,C36
601799,2019/12/31,C36
601800,2019/3/31,E48
601800,2019/6/30,E48
601800,2019/9/30,E48
601800,2019/12/31,E48
601801,2019/3/31,R85
601801,2019/6/30,R85
601801,2019/9/30,R85
601801,2019/12/31,R85
601808,2019/3/31,B11
601808,2019/6/30,B11
601808,2019/9/30,B11
601808,2019/12/31,B11
601811,2019/3/31,R85
601811,2019/6/30,R85
601811,2019/9/30,R85
601811,2019/12/31,R85
601818,2019/3/31,J66
601818,2019/6/30,J66
601818,2019/9/30,J66
601818,2019/12/31,J66
601828,2019/3/31,L72
601828,2019/6/30,L72
601828,2019/9/30,L72
601828,2019/12/31,L72
601838,2019/3/31,J66
601838,2019/6/30,J66
601838,2019/9/30,J66
601838,2019/12/31,J66
601857,2019/3/31,B07
601857,2019/6/30,B07
601857,2019/9/30,B07
601857,2019/12/31,B07
601858,2019/3/31,R85
601858,2019/6/30,R85
601858,2019/9/30,R85
601858,2019/12/31,R85
601860,2019/3/31,J66
601860,2019/6/30,J66
601860,2019/9/30,J66
601860,2019/12/31,J66
601865,2019/3/31,C30
601865,2019/6/30,C30
601865,2019/9/30,C30
601865,2019/12/31,C30
601866,2019/3/31,G55
601866,2019/6/30,G55
601866,2019/9/30,G55
601866,2019/12/31,G55
601869,2019/3/31,C39
601869,2019/6/30,C39
601869,2019/9/30,C39
601869,2019/12/31,C39
601872,2019/3/31,G55
601872,2019/6/30,G55
601872,2019/9/30,G55
601872,2019/12/31,G55
601877,2019/3/31,C38
601877,2019/6/30,C38
601877,2019/9/30,C38
601877,2019/12/31,C38
601878,2019/3/31,J67
601878,2019/6/30,J67
601878,2019/9/30,J67
601878,2019/12/31,J67
601880,2019/3/31,G55
601880,2019/6/30,G55
601880,2019/9/30,G55
601880,2019/12/31,G55
601881,2019/3/31,J67
601881,2019/6/30,J67
601881,2019/9/30,J67
601881,2019/12/31,J67
601882,2019/3/31,C34
601882,2019/6/30,C34
601882,2019/9/30,C34
601882,2019/12/31,C34
601886,2019/3/31,E50
601886,2019/6/30,E50
601886,2019/9/30,E50
601886,2019/12/31,E50
601888,2019/3/31,L72
601888,2019/6/30,L72
601888,2019/9/30,L72
601888,2019/12/31,L72
601890,2019/3/31,C37
601890,2019/6/30,C37
601890,2019/9/30,C37
601890,2019/12/31,C37
601898,2019/3/31,B06
601898,2019/6/30,B06
601898,2019/9/30,B06
601898,2019/12/31,B06
601899,2019/3/31,B09
601899,2019/6/30,B09
601899,2019/9/30,B09
601899,2019/12/31,B09
601900,2019/3/31,R85
601900,2019/6/30,R85
601900,2019/9/30,R85
601900,2019/12/31,R85
601901,2019/3/31,J67
601901,2019/6/30,J67
601901,2019/9/30,J67
601901,2019/12/31,J67
601908,2019/3/31,C35
601908,2019/6/30,C35
601908,2019/9/30,C35
601908,2019/12/31,C35
601916,2019/12/31,J66
601918,2019/3/31,B06
601918,2019/6/30,B06
601918,2019/9/30,B06
601918,2019/12/31,B06
601919,2019/3/31,G55
601919,2019/6/30,G55
601919,2019/9/30,G55
601919,2019/12/31,G55
601928,2019/3/31,R85
601928,2019/6/30,R85
601928,2019/9/30,R85
601928,2019/12/31,R85
601929,2019/3/31,I63
601929,2019/6/30,I63
601929,2019/9/30,I63
601929,2019/12/31,I63
601933,2019/3/31,F52
601933,2019/6/30,F52
601933,2019/9/30,F52
601933,2019/12/31,F52
601939,2019/3/31,J66
601939,2019/6/30,J66
601939,2019/9/30,J66
601939,2019/12/31,J66
601949,2019/3/31,R85
601949,2019/6/30,R85
601949,2019/9/30,R85
601949,2019/12/31,R85
601952,2019/3/31,C13
601952,2019/6/30,C13
601952,2019/9/30,C13
601952,2019/12/31,C13
601958,2019/3/31,B09
601958,2019/6/30,B09
601958,2019/9/30,B09
601958,2019/12/31,B09
601965,2019/3/31,C36
601965,2019/6/30,C36
601965,2019/9/30,C36
601965,2019/12/31,C36
601966,2019/3/31,C29
601966,2019/6/30,C29
601966,2019/9/30,C29
601966,2019/12/31,C29
601968,2019/3/31,C33
601968,2019/6/30,C33
601968,2019/9/30,C33
601968,2019/12/31,C33
601969,2019/3/31,B08
601969,2019/6/30,B08
601969,2019/9/30,B08
601969,2019/12/31,B08
601975,2019/3/31,G55
601975,2019/6/30,G55
601975,2019/9/30,G55
601975,2019/12/31,G55
601985,2019/3/31,D44
601985,2019/6/30,D44
601985,2019/9/30,D44
601985,2019/12/31,D44
601988,2019/3/31,J66
601988,2019/6/30,J66
601988,2019/9/30,J66
601988,2019/12/31,J66
601989,2019/3/31,C37
601989,2019/6/30,C37
601989,2019/9/30,C37
601989,2019/12/31,C37
601990,2019/3/31,J67
601990,2019/6/30,J67
601990,2019/9/30,J67
601990,2019/12/31,J67
601991,2019/3/31,D44
601991,2019/6/30,D44
601991,2019/9/30,D44
601991,2019/12/31,D44
601992,2019/3/31,C30
601992,2019/6/30,C30
601992,2019/9/30,C30
601992,2019/12/31,C30
601996,2019/3/31,C20
601996,2019/6/30,C20
601996,2019/9/30,C20
601996,2019/12/31,C20
601997,2019/3/31,J66
601997,2019/6/30,J66
601997,2019/9/30,J66
601997,2019/12/31,J66
601998,2019/3/31,J66
