嚜燕ostDate,Stkcd,TotalPosts,AvgReadings,AvgComments,AvgNetComments,AvgThumbUps,AvgUserBarAge,AvgUserInfluIndex,AvgUserPosts,AvgUserComments,Indcd,,
2017-12-27,000826,1,3981,6,5,3,2.9,3,352,380,N77,,
2017-08-09,000826,1,41138,7,7,3,9.21,4,10404,323,N77,,
2017-03-28,000829,1,87142,170,140,25,3.75,3.5,2088,350,F51,,
2017-04-12,000829,1,31748,57,25,17,2.76,3,147,326,F51,,
2017-12-15,000830,1,13441,13,12,5,0.64,2.5,419,353,C26,,
2017-04-11,000830,1,30870,39,28,14,3.58,4,306,389,C26,,
2017-04-13,000830,1,42809,66,54,21,6.21,4.5,555,359,C26,,
2017-11-21,000831,1,75959,41,41,8,4.65,3.5,2423,0,C32,,
2017-08-16,000831,1,77875,19,19,8,4.39,3.5,2469,0,C32,,
2017-01-23,000831,1,4775,5,4,0,7.47,2.5,1340,306,C32,,
2017-09-06,000835,1,33028,37,0,13,1.98,3,230,302,I64,,
2017-10-13,000835,1,45938,121,97,12,2.23,3,356,300,I64,,
2017-12-11,000835,1,60925,133,99,18,2.39,3,356,399,I64,,
2017-07-08,000839,1,3444418,7145,0,1504,1.24,4,214,331,I63,,
2017-07-17,000839,1,2644,2,1,1,0.39,3.5,1101,365,I63,,
2017-07-22,000839,1,51044,197,42,33,0.41,3.5,1101,365,I63,,
2017-07-23,000839,1,6887,11,4,4,0.41,3.5,1101,365,I63,,
2017-08-14,000839,1,55927,144,31,12,0.5,2.5,33,333,I63,,
2017-08-31,000839,1,5522,3,0,0,2.67,3,175,256,I63,,
2017-09-26,000839,1,6549,8,8,0,2.72,4,4931,308,I63,,
2017-11-07,000839,1,132161,455,434,49,2.78,4,26178,398,I63,,
2017-11-14,000839,1,13000,23,1,3,1.03,2.5,319,399,I63,,
2017-11-19,000839,1,205062,157,32,43,2.77,4.5,2789,306,I63,,
2017-11-21,000839,1,4708562,8104,1720,195,1.93,4,126,309,I63,,
2017-11-25,000839,1,9090,20,1,2,0.75,3.5,1101,365,I63,,
2017-12-08,000839,1,88804,151,84,15,0.79,3.5,1101,359,I63,,
2017-04-12,000839,1,64139,100,56,33,1.59,4,468,313,I63,,
2017-02-13,000839,1,9520,22,16,2,1.76,4,1021,364,I63,,
2017-03-23,000848,1,17621,16,10,4,0.79,2.5,32,349,C15,,
2017-09-06,000852,1,10506,7,4,3,4.38,3.5,2142,339,C35,,
2017-12-23,000858,2,10943,5,2.5,1,4.21,3.5,568,315,C15,,
2017-12-25,000858,1,9390,9,2,4,4.21,3.5,568,315,C15,,
2017-07-31,000858,1,5700,13,4,14,0.23,3,615,321,C15,,
2017-05-16,000858,1,7107,14,0,1,0.08,3,1067,386,C15,,
2017-06-14,000858,1,14738,14,1,3,0.11,2.5,51,383,C15,,
2017-04-25,000869,1,32547,44,0,9,2.83,3.5,357,381,C15,,
2017-11-29,000869,1,24601,24,15,3,3.43,3.5,357,381,C15,,
2017-06-26,000876,1,4212,2,2,0,2.27,3,127,367,C13,,
2017-07-01,000876,1,109153,100,47,21,5.35,4,79,398,C13,,
2017-05-09,000877,1,30899,72,3,7,0.88,3.5,1338,347,C30,,
2017-07-13,000877,1,711026,1587,249,645,1.26,4,210,349,C30,,
2017-03-24,000877,1,2309,3,1,2,2.26,3,470,388,C30,,
2017-08-03,000878,1,4622,4,0,0,2.23,3,429,362,C32,,
2017-10-12,000878,1,51626,56,35,15,2.25,3.5,1696,322,C32,,
2017-10-31,000878,1,5344141,9079,4800,144,2.3,3.5,1698,375,C32,,
2017-09-04,000881,1,64035,288,76,15,7.59,3.5,91,376,S90,,
2017-01-16,000881,1,324166,1648,1440,56,7.5,3.5,281,385,S90,,
2017-03-16,000881,1,56,0,1,0,3.97,3,937,0,S90,,
2017-04-18,000881,1,6087,57,51,2,2.47,3,699,345,S90,,
2017-04-20,000881,1,4321,55,53,0,9.99,3,225,311,S90,,
2017-04-27,000881,1,6458,8,6,4,2.5,3,699,345,S90,,
2017-09-22,000882,1,18588,30,9,9,5.35,3.5,602,311,L72,,
2017-10-17,000882,1,3958,15,7,0,2.09,3,979,361,L72,,
2017-01-13,000882,1,1042772,2293,1053,126,1.48,3,2296,392,L72,,
2017-08-24,000882,1,125497,26,21,1,2.24,2.5,105,381,L72,,
2017-08-04,000882,1,32102,37,8,26,2.52,2.5,344,349,L72,,
2017-08-10,000883,1,1771,0,0,0,3.04,5,1741,391,D44,,
2017-11-15,000889,1,14017,17,0,4,2.21,3,107,376,I65,,
2017-11-03,000889,1,23448,19,14,11,2.18,3,109,380,I65,,
2017-10-31,000889,2,49548,46,46,2,4.6,3,463,0,I65,,
2017-05-02,000889,1,26330,34,22,19,6.12,3,101,32,I65,,
2017-05-07,000889,1,15047,10,8,13,1.68,3,109,380,I65,,
2017-05-14,000889,1,16423,12,9,12,6.15,3,101,32,I65,,
2017-06-29,000889,1,26724,21,8,4,0.65,2.5,578,325,I65,,
2017-08-04,000890,1,6962,4,4,1,2.42,2.5,264,379,C33,,
2017-12-29,000890,1,28732,16,10,1,2.77,2.5,97,385,C33,,
2017-03-31,000890,1,4051,2,2,1,3.83,3,2629,347,C33,,
2017-04-27,000890,1,4708,21,18,5,0.08,2.5,326,328,C33,,
2017-04-12,000890,2,11947.5,12,5,2,3.61,3.5,926,383,C33,,
2017-11-16,000892,1,10,0,0,0,4.64,3.5,680,0,R86,,
2017-10-17,000892,2,12.5,0,0,0,4.56,3.5,682,0,R86,,
2017-11-05,000892,2,3.5,0,0,0,4.61,3.5,682,0,R86,,
2017-12-05,000892,2,5,0,0,0,4.69,3.5,678,0,R86,,
2017-12-18,000892,2,10,0,0,0,4.73,3.5,680,0,R86,,
2017-05-01,000892,2,4,0,0,0,4.1,3.5,684,0,R86,,
2017-01-26,000892,2,35.5,0,0,0,3.84,3.5,690,0,R86,,
2017-05-23,000895,1,56536,87,58,20,3.74,3.5,438,313,C13,,
2017-01-31,000898,1,32545,19,17,7,6.81,3.5,9,398,C31,,
2017-11-06,000903,2,12,0,0,0,4.61,3.5,741,0,C34,,
2017-04-06,000903,4,15,0,0,0,4.03,3.5,745,0,C34,,
2017-12-05,000916,1,26277,15,15,3,2.63,2.5,394,209,G54,,
2017-12-04,000916,1,3518,4,4,1,6.58,4,4012,268,G54,,
2017-12-20,000917,1,13534,27,0,3,3.15,3,301,365,I63,,
2017-12-29,000917,2,12690.5,21,3.5,5,3.18,3,301,385,I63,,
2017-03-31,000917,1,30821,76,14,38,2.43,3,302,325,I63,,
2017-03-21,000917,1,25111,56,2,4,2.4,3,303,381,I63,,
2017-03-08,000917,1,25907,55,8,9,2.36,3,333,334,I63,,
2017-03-06,000917,1,22262,57,5,7,2.36,3,333,334,I63,,
2017-01-10,000917,1,1427,1,0,0,2.21,3,303,381,I63,,
2017-01-09,000917,1,47710,95,21,30,2.21,3,303,381,I63,,
2017-01-19,000917,1,35994,55,7,101,2.23,3,303,381,I63,,
2017-02-21,000917,1,26556,50,4,3,2.32,3,303,381,I63,,
2017-02-20,000917,1,27652,48,4,7,2.32,3,302,313,I63,,
2017-11-14,000917,1,52607,81,48,7,2.41,3,1849,375,I63,,
2017-11-20,000917,1,19832,37,5,6,3.07,3,301,397,I63,,
2017-07-03,000917,1,27822,81,12,31,2.68,3,301,397,I63,,
2017-11-28,000918,2,6459,6.5,5.5,1.5,2.05,2.5,138,352,K70,,
2017-07-31,000918,1,1084,1,1,0,1.72,2.5,139,386,K70,,
2017-12-21,000919,1,29648,80,8,7,4.5,4,2961,308,C27,,
2017-09-08,000919,1,48259,46,32,14,4.21,4,2965,331,C27,,
2017-12-14,000922,1,16596,31,29,1,3.08,2.5,412,391,C38,,
2017-11-23,000922,1,6503,12,10,1,3.02,2.5,412,391,C38,,
2017-10-26,000922,1,19380,36,35,10,2.38,3.5,200,369,C38,,
2017-11-08,000922,1,10093,11,10,3,2.98,2.5,412,391,C38,,
2017-12-20,000922,1,14910,26,25,10,3.1,2.5,412,391,C38,,
2017-12-22,000922,1,14462,44,36,11,2.69,3.5,982,379,C38,,
2017-12-27,000922,1,7641,6,0,3,0.08,2.5,226,338,C38,,
2017-03-27,000922,2,231178,122,121,37,4,3.5,281,0,C38,,
2017-04-09,000922,2,14935.5,24,20,5,4.67,3.5,1116,346,C38,,
2017-04-13,000922,1,2343,2,0,0,1.36,2.5,441,389,C38,,
2017-10-13,000922,1,4554,7,6,1,2.91,2.5,412,391,C38,,
2017-03-01,000922,1,1706,1,1,2,2.48,2.5,244,242,C38,,
2017-09-07,000922,1,10286,15,1,11,0.32,3,1188,370,C38,,
2017-04-12,000922,2,134900,109,106,19,4.05,3.5,281,0,C38,,
2017-12-25,000926,3,2355.33,2.33,1.67,0.33,2.33,2.5,1957,321,K70,,
2017-12-21,000926,1,2846,2,2,1,6.44,3,222,368,K70,,
2017-11-20,000926,1,3260,4,3,0,2.24,2.5,1963,310,K70,,
2017-11-02,000926,1,22833,54,28,1,4.54,4,851,310,K70,,
2017-10-26,000926,1,31452,61,30,6,4.52,4,851,310,K70,,
2017-10-05,000926,1,10386,19,19,0,2.44,2.5,328,363,K70,,
2017-09-01,000926,1,23140,25,24,10,2.22,3,296,312,K70,,
2017-08-05,000926,1,3159,4,3,9,2.27,2.5,328,363,K70,,
2017-08-08,000926,1,2204,2,2,0,1.95,2.5,1957,321,K70,,
2017-05-26,000926,1,3498,2,2,1,1.75,2.5,1957,321,K70,,
2017-04-25,000926,1,10290,17,0,1,0.72,2.5,269,363,K70,,
2017-04-21,000926,1,3953,3,0,2,1.65,2.5,1941,342,K70,,
2017-04-20,000926,1,5108,2,0,1,1.65,2.5,1941,342,K70,,
2017-04-06,000926,2,2712.5,2.5,2,0,1.61,2.5,1947,332,K70,,
2017-04-14,000926,1,5588,11,10,4,1.63,2.5,1947,332,K70,,
2017-03-21,000926,1,1621,2,1,1,1.89,2.5,328,363,K70,,
2017-12-26,000928,1,133047,24,24,18,4.75,3.5,2019,0,E48,,
2017-12-08,000928,1,12660,8,5,4,0.72,3.5,1663,339,E48,,
2017-12-22,000928,1,7511,7,7,3,0.96,2.5,404,349,E48,,
2017-09-20,000928,1,75220,29,31,6,4.48,3.5,2127,0,E48,,
2017-12-01,000928,1,7630,3,3,0,4.68,3.5,2136,0,E48,,
2017-11-10,000932,1,47555,23,23,11,4.62,4,2075,0,C31,,
2017-08-09,000933,1,7349,10,6,2,5.06,3,143,293,C32,,
2017-07-20,000933,1,11640,16,0,9,3.85,4,306,399,C32,,
2017-02-23,000933,1,6144,13,4,4,2.05,4.5,3198,305,C32,,
2017-02-24,000933,1,387061,563,20,41,2.23,2.5,66,389,C32,,
2017-01-09,000933,1,106297,46,26,23,2.7,2.5,55,350,C32,,
2017-12-30,000936,1,16887,8,0,3,0.62,2.5,390,0,C28,,
2017-03-14,000936,1,86930,24,0,4,3.96,3,500,0,C28,,
2017-03-20,000938,1,381706,1037,952,118,2.94,3.5,566,356,C39,,
2017-06-03,000938,1,353563,1203,819,126,0.41,2.5,1084,336,C39,,
2017-08-02,000939,1,14996,8,0,0,2.31,3,347,138,D44,,
2017-09-20,000939,1,93578,18,0,26,4.48,3.5,815,0,D44,,
2017-04-18,000939,1,32511,7,0,3,4.06,3.5,815,0,D44,,
2017-01-10,000939,1,80566,10,0,4,3.79,3.5,820,0,D44,,
2017-05-18,000949,1,35942,65,65,1,4.14,3,331,0,C28,,
2017-04-26,000949,1,91042,314,310,30,3.85,4,214,300,C28,,
2017-12-04,000949,2,7,0,0,0,4.69,3,333,0,C28,,
2017-04-19,000949,1,104975,581,570,26,3.83,4,211,300,C28,,
2017-03-22,000949,1,22195,24,24,0,3.99,3,331,0,C28,,
2017-01-28,000949,2,3,0,0,0,3.84,3,335,0,C28,,
2017-12-08,000951,1,49941,66,57,4,2.61,3.5,439,349,C36,,
2017-05-19,000958,1,796,1,0,2,2.53,2.5,211,362,D44,,
2017-08-21,000959,1,46946,38,23,14,0.42,2.5,252,367,C31,,
2017-08-02,000959,1,31893,35,35,2,0.12,3,246,328,C31,,
2017-03-28,000960,1,91888,105,25,23,0.02,3,402,383,C32,,
2017-05-06,000960,1,38548,66,15,17,0.87,3.5,1338,347,C32,,
2017-09-14,000960,1,2848,3,2,0,1.91,3,3155,371,C32,,
2017-10-17,000960,1,3129,0,0,0,2.9,2.5,2147,0,C32,,
2017-07-10,000963,1,11329,11,6,5,3.27,3,644,367,F52,,
2017-07-18,000965,1,1943,1,1,4,0.22,2.5,1126,304,K70,,
2017-11-21,000965,1,4504,12,7,2,4.2,4,1452,349,K70,,
2017-02-07,000965,1,83499,62,54,16,3.87,3,1524,0,K70,,
2017-04-24,000965,1,81733,108,101,26,3.36,3.5,22,202,K70,,
2017-07-20,000965,1,3519,4,4,1,3.48,3.5,2257,342,K70,,
2017-08-07,000969,1,65420,77,32,14,3.58,3,53,363,C33,,
2017-09-07,000969,1,441220,672,485,52,3.66,3,53,363,C33,,
2017-11-12,000970,1,195986,125,61,15,0.71,3,308,342,C39,,
2017-11-09,000970,2,10179,9,2.5,0,3.58,2.5,267,323,C39,,
2017-05-08,000970,1,16093,20,3,3,0.87,3.5,1338,347,C39,,
2017-02-27,000971,1,112522,26,23,10,3.92,3.5,1946,0,I65,,
2017-11-17,000976,1,5564,4,2,2,2.87,3,798,354,C37,,
2017-11-16,000978,1,29998,72,0,7,4.36,3.5,263,301,N78,,
2017-11-19,000978,1,3268,6,6,1,4.09,3,207,340,N78,,
2017-09-04,000978,1,12241,25,19,4,1.74,3,695,307,N78,,
2017-09-25,000978,1,10714,31,23,1,3.94,3,207,340,N78,,
2017-10-12,000978,1,2240,3,2,1,3.98,3,207,340,N78,,
2017-12-27,000979,1,24007,30,4,4,0.19,2.5,503,341,K70,,
2017-11-07,000979,1,8261,11,1,1,0.05,2.5,487,365,K70,,
2017-10-19,000979,1,48965,96,37,4,0,2.5,487,365,K70,,
2017-09-27,000979,1,47313,94,43,11,10.12,4,5152,379,K70,,
2017-06-23,000979,1,275336,113,113,19,4.24,4.5,1465,0,K70,,
2017-11-22,000980,1,7271,14,8,2,0.41,3,537,344,C36,,
2017-11-29,000980,1,11057,22,13,8,0.42,3,537,343,C36,,
2017-11-15,000980,1,18718,34,19,4,0.39,3,537,345,C36,,
2017-03-09,000980,1,5072,16,11,2,3.92,2.5,202,319,C36,,
2017-08-28,000980,1,7947,3,3,2,4.42,3.5,446,0,C36,,
2017-05-23,000980,1,9603,18,5,32,0.04,3,1195,316,C36,,
2017-07-17,000980,1,87595,84,43,64,0.05,3,537,347,C36,,
2017-08-14,000985,1,46805,55,55,2,4.38,3,1040,0,C26,,
2017-10-31,000988,3,57828,43.67,13.33,11.67,3.04,2.83,905.67,110.67,C39,,
2017-11-06,000988,1,89020,4,4,9,4.61,3.5,2570,0,C39,,
2017-12-27,000988,2,168100.5,21,10.5,5,4.75,3.5,2570,0,C39,,
2017-06-22,000988,1,69380,11,11,6,4.24,3.5,2570,0,C39,,
2017-11-09,000997,1,162437,64,64,16,4.62,4,2640,0,I65,,
2017-10-29,000997,1,6066,1,1,0,4.59,4,2675,0,I65,,
2017-12-18,000998,1,16271,4,4,5,4.73,3.5,3927,0,A01,,
2017-05-07,001979,1,37249,132,64,18,0.87,3.5,1338,347,K70,,
2017-06-23,002001,1,74072,8,8,3,4.24,3.5,2678,0,C27,,
2017-08-30,002002,1,37449,11,0,3,4.43,3.5,702,0,C26,,
2017-10-27,002002,1,29802,5,0,2,4.59,3.5,702,0,C26,,
2017-11-17,002002,1,5170,4,0,3,2.58,3,517,389,C26,,
2017-12-29,002002,1,12371,3,0,1,4.76,3.5,702,0,C26,,
2017-05-16,002005,1,20138,67,40,15,3.51,3.5,202,333,C38,,
2017-05-22,002005,1,66141,125,73,17,1.5,3.5,553,391,C38,,
2017-09-19,002005,1,18137,17,12,4,4.45,3.5,3826,399,C38,,
2017-11-01,002005,1,12093,22,12,5,1.95,3.5,538,307,C38,,
2017-11-17,002005,1,14442,33,22,4,1.99,3.5,553,375,C38,,
2017-12-01,002005,1,12741,2,2,1,4.68,4,2900,0,C38,,
2017-12-14,002005,1,39349,29,29,5,4.72,4,2872,0,C38,,
2017-03-01,002005,1,3740,4,0,0,3.3,3.5,202,336,C38,,
2017-03-17,002005,1,32512,25,25,3,3.97,4,2929,0,C38,,
2017-10-24,002007,1,9915,7,4,2,0.22,2.5,199,357,C27,,
2017-07-03,002008,1,554199,500,279,98,2.15,2.5,512,364,C35,,
2017-08-22,002008,1,209158,334,112,31,4.49,2.5,201,377,C35,,
2017-04-27,002011,1,3893,4,0,0,0.03,3,1120,379,C34,,
2017-11-17,002016,1,335746,578,219,88,0.44,2.5,53,386,K70,,
2017-11-29,002016,1,4072,3,3,3,3.55,4,566,282,K70,,
2017-10-19,002016,1,4101,8,0,2,2.91,3.5,1374,386,K70,,
2017-04-16,002018,1,1477,1,1,1,5.78,2.5,114,12,F51,,
2017-01-10,002018,1,3205,5,3,2,2.6,2.5,1072,361,F51,,
2017-10-23,002019,1,10295,12,6,3,3.14,3,174,387,C27,,
2017-09-21,002019,1,250751,73,20,12,0.93,4,11934,386,C27,,
2017-10-09,002019,1,4557,2,2,0,2.3,3,208,303,C27,,
2017-12-29,002019,1,16599,8,8,0,2.3,3,552,312,C27,,
2017-09-06,002019,1,11477,14,7,5,2.21,3,208,306,C27,,
2017-12-28,002020,1,17286,26,12,2,3.88,4,1797,329,C27,,
2017-11-29,002022,1,134511,35,26,4,7.47,4,513,362,C27,,
2017-12-19,002024,4,2.5,0,0,0,4.73,4.5,3531,0,F52,,
2017-11-16,002024,1,12171,69,60,7,0.35,2.5,263,375,F52,,
2017-11-14,002024,1,4505,30,29,2,5.69,2.5,965,376,F52,,
2017-09-19,002024,1,37288,9,9,3,4.48,4.5,3378,0,F52,,
2017-04-09,002026,1,55455,89,29,14,1.29,3.5,480,331,C33,,
2017-11-29,002026,1,6891,3,3,3,1.93,3.5,479,321,C33,,
2017-11-13,002026,1,39561,86,29,16,1.89,3.5,479,324,C33,,
2017-04-05,002026,1,51664,94,31,42,1.28,3.5,482,317,C33,,
2017-06-19,002027,1,5413,2,2,0,0.4,2.5,381,346,L72,,
2017-03-27,002027,1,9007,11,3,2,5.57,3.5,152,242,L72,,
2017-12-15,002027,2,55095.5,7.5,7.5,2,4.72,4,1927,0,L72,,
2017-02-06,002028,1,28133,10,10,4,3.87,3,388,0,C38,,
2017-09-08,002030,1,20758,41,16,8,3.18,3,72,353,C27,,
2017-07-09,002032,1,18339,12,8,10,0.72,4,11932,363,C33,,
2017-12-28,002032,1,6531,6,6,1,2.62,3.5,6879,300,C33,,
2017-12-28,002038,1,36114,33,33,20,4.76,3,655,0,C27,,
2017-12-06,002038,2,77228.5,106,67.5,8,0.94,2.5,1264.5,377,C27,,
2017-12-17,002038,1,36740,136,83,6,0.62,3,2477,379,C27,,
2017-12-20,002038,3,111925,64.33,53.33,9.33,4.93,2.83,510,246,C27,,
2017-12-16,002038,2,183652,207,88.5,11.5,0.62,3,2505,379,C27,,
2017-11-28,002038,1,33880,85,59,8,0.3,3,274,301,C27,,
2017-12-14,002038,2,120481.5,48,45,6,0.35,3,274,301,C27,,
2017-11-25,002038,1,43624,89,80,10,0.29,3,280,301,C27,,
2017-02-16,002038,1,1702,1,0,1,2.63,2.5,294,302,C27,,
2017-02-10,002040,1,27802,41,9,11,3.2,3.5,335,385,G55,,
2017-10-29,002042,1,6589,15,5,2,3.94,4,2000,368,C17,,
2017-11-08,002044,1,17891,0,0,6,1.06,4,11932,274,Q83,,
2017-12-08,002048,1,34919,57,44,1,2.61,3.5,439,349,C36,,
2017-05-10,002055,1,5,0,0,0,4.12,3.5,785,0,C39,,
2017-12-26,002060,1,80328,186,186,22,2.64,3,1348,335,E48,,
2017-08-25,002061,1,23237,17,10,13,2.38,2.5,346,383,C26,,
2017-04-07,002063,1,23702,11,11,3,4.03,3.5,2913,0,I65,,
2017-08-28,002063,1,17015,3,3,3,4.42,3.5,2932,0,I65,,
2017-08-08,002064,2,151236.5,517,385,41,1.29,3.5,30,397,C28,,
2017-09-19,002067,2,40126,14,14,5,4.48,3.5,2426,0,C22,,
2017-10-26,002067,1,24586,4,4,4,4.58,3.5,2426,0,C22,,
2017-09-11,002068,1,111294,12,0,12,4.46,3,540,0,C26,,
2017-10-25,002068,1,31626,7,0,9,4.58,3,540,0,C26,,
2017-07-24,002068,1,21619,2,2,1,4.33,3,589,0,C26,,
2017-10-27,002069,1,92129,33,33,5,4.59,4,3163,0,A04,,
2017-10-30,002069,3,7.67,0,0,0,4.59,4,3203,0,A04,,
2017-08-21,002069,1,6905,9,2,2,3.45,4,2275,362,A04,,
2017-12-08,002071,1,12278,1,1,0,4.7,4,2432,0,R86,,
2017-12-31,002074,1,4333,5,5,0,2.72,3,687,398,C38,,
2017-11-13,002074,1,68220,6,6,0,4.63,4,2416,0,C38,,
2017-12-09,002074,1,10969,30,27,2,1.61,4,3772,329,C38,,
2017-12-18,002074,1,36299,96,8,4,0.49,2.5,276,374,C38,,
2017-03-17,002074,1,22079,1,1,0,3.97,4,2328,0,C38,,
2017-05-25,002074,1,58286,9,9,4,4.16,4,2328,0,C38,,
2017-06-05,002074,1,59122,26,26,14,4.19,4,2328,0,C38,,
2017-09-26,002074,1,77692,302,33,17,5.79,2.5,56,353,C38,,
2017-11-02,002077,1,33465,22,22,10,4.6,3,1300,0,K70,,
2017-02-28,002079,1,48964,10,10,5,3.93,3.5,2298,0,C39,,
2017-03-23,002079,1,48058,6,4,6,3.99,3.5,2317,0,C39,,
2017-04-27,002079,1,167107,17,17,16,4.08,3.5,2317,0,C39,,
2017-11-07,002081,1,658001,829,464,47,5.39,3,136,347,E50,,
2017-11-17,002084,1,6987,5,2,1,1.01,3.5,2483,368,C33,,
2017-11-14,002089,1,1203,1,0,0,1.53,2.5,75,306,C39,,
2017-12-26,002089,1,14345,6,6,3,4.75,3.5,1801,0,C39,,
2017-12-11,002089,1,32609,12,11,21,4.44,3,180,372,C39,,
2017-11-11,002092,1,618416,543,0,58,8.74,3.5,86,367,C26,,
2017-12-10,002092,1,22430,24,16,4,7.73,3.5,1587,377,C26,,
2017-12-21,002094,1,34183,68,55,5,6.7,3.5,464,356,C26,,
2017-10-12,002095,1,2256,3,0,0,1.04,2.5,602,384,I64,,
2017-09-22,002097,1,8454,12,3,4,4.01,3.5,408,388,C35,,
2017-12-01,002098,2,6.5,0,0,0,4.68,3,621,0,C41,,
2017-09-12,002098,2,13.5,0,0,0,4.46,3,641,0,C41,,
2017-07-25,002098,2,3.5,0,0,0,4.33,3,641,0,C41,,
2017-07-24,002098,8,10.13,0,0,0,4.33,3,641,0,C41,,
2017-12-08,002101,1,38386,58,49,6,2.61,3.5,439,349,C36,,
2017-04-11,002102,1,4886,9,6,0,3.08,4,1641,375,C27,,
2017-04-24,002102,1,4368,7,7,4,3.12,4,1641,375,C27,,
2017-06-23,002104,1,133989,98,17,8,3.96,3.5,384,389,C39,,
2017-11-24,002104,1,46539,80,38,5,3.92,4,503,309,C39,,
2017-05-23,002104,1,1971764,3520,961,334,2.97,3,1222,350,C39,,
2017-11-16,002104,1,48984,8,8,7,4.64,3.5,2469,0,C39,,
2017-04-19,002104,1,4421,10,2,1,2.75,2.5,180,338,C39,,
2017-03-02,002105,1,21530,11,9,11,2.8,3.5,73,130,C37,,
2017-07-03,002106,1,5898,1,1,0,0.12,2.5,323,0,C39,,
2017-06-15,002106,1,6230,7,5,2,1.55,2.5,256,337,C39,,
2017-04-28,002106,2,7482.5,20,10,2,1.42,2.5,273,392,C39,,
2017-12-12,002106,1,9862,14,11,2,0.52,3,1249,383,C39,,
2017-01-09,002106,1,6,0,0,0,3.79,3.5,3228,0,C39,,
2017-01-16,002106,2,64065,21,16,4,3.81,3.5,3128,0,C39,,
2017-04-13,002108,1,777,1,1,0,2.06,3,47,45,C29,,
2017-09-14,002109,1,159086,35,35,7,4.47,3,966,0,C26,,
2017-12-15,002110,1,39078,100,85,9,4.71,3,531,349,C31,,
2017-12-10,002110,1,83803,160,0,22,4.47,3,390,84,C31,,
2017-09-01,002110,1,1647,2,2,0,6.68,2.5,241,362,C31,,
2017-11-30,002110,1,2716,2,2,4,6.93,2.5,241,362,C31,,
2017-11-09,002115,1,48403,26,0,5,4.62,3.5,1278,0,C39,,
2017-03-05,002115,1,29825,30,29,16,3.31,3.5,336,345,C39,,
2017-09-19,002116,1,18597,25,12,10,3.5,4,74,394,M74,,
2017-03-08,002117,1,15257,3,3,0,3.95,3.5,2453,0,C23,,
2017-03-09,002117,1,13345,1,1,2,3.95,3.5,2428,0,C23,,
2017-08-18,002117,1,72968,68,68,2,4.39,3.5,2429,0,C23,,
2017-06-15,002121,3,17.67,0,0,0,4.22,4,2475,0,C40,,
2017-08-02,002125,1,27750,100,0,9,3.18,3,720,326,C26,,
2017-11-07,002125,1,40017,111,109,12,0.97,2.5,334,325,C26,,
2017-12-12,002126,1,142943,59,52,15,2.62,3.5,439,349,C36,,
2017-09-22,002127,1,70756,54,11,15,0.93,4,11940,328,L72,,
2017-11-10,002128,1,157324,167,70,10,10.06,3.5,2794,350,B06,,
2017-09-11,002128,1,19987,55,33,2,4.16,3,20,349,B06,,
2017-10-18,002128,1,75372,205,75,10,9.99,3.5,3085,385,B06,,
2017-11-03,002128,1,2437,1,0,0,4.19,3.5,201,352,B06,,
2017-08-24,002128,1,4828,14,3,2,2.46,3.5,516,393,B06,,
2017-11-15,002129,1,114854,124,123,28,10.82,3,200,384,C38,,
2017-12-13,002129,1,27126,26,7,7,4.71,3,531,349,C38,,
2017-12-21,002129,1,417987,226,226,54,4.74,4,3459,0,C38,,
2017-11-12,002129,1,2702,2,0,4,3.9,3,112,307,C38,,
2017-10-20,002131,1,22250,45,21,12,3.79,3.5,678,390,I64,,
2017-09-13,002131,1,108786,257,0,43,4.23,2.5,113,310,I64,,
2017-09-04,002131,1,7324,10,4,4,1.71,2.5,261,320,I64,,
2017-04-26,002131,1,190965,33,33,8,4.08,4,2104,0,I64,,
2017-06-16,002135,1,6524,4,0,5,0.61,2.5,334,336,E48,,
2017-12-26,002141,1,60093,7,7,2,4.75,3.5,1263,0,C38,,
2017-09-15,002141,2,2.5,0,0,0,4.47,3.5,1348,0,C38,,
2017-07-14,002143,1,13420,14,11,3,3.45,3,499,399,L72,,
2017-04-17,002143,1,5320,7,6,0,6.45,2.5,55,262,L72,,
2017-01-25,002143,1,13327,2,2,1,3.83,3.5,2049,0,L72,,
2017-06-12,002145,1,12194,8,5,0,0.04,2.5,343,334,C26,,
2017-09-26,002146,1,31319,6,6,8,4.5,4,4109,0,K70,,
2017-06-04,002146,1,3414,8,2,1,3.21,3.5,1216,345,K70,,
2017-06-02,002148,1,14045,27,19,8,1.63,4,611,358,I65,,
2017-11-24,002152,1,18342,18,8,0,2.8,3.5,378,311,C34,,
2017-10-10,002152,1,14273,20,7,2,3.58,4,2275,362,C34,,
2017-11-29,002152,1,11782,31,6,3,2.81,3.5,378,311,C34,,
2017-04-24,002152,1,28259,63,0,15,2.21,3.5,378,311,C34,,
2017-08-06,002152,1,18668,40,5,8,2.5,3.5,378,319,C34,,
2017-11-24,002153,1,9047,17,0,4,0.61,3,1067,320,I65,,
2017-01-13,002154,1,35281,13,11,1,3.8,3.5,1735,0,C18,,
2017-04-24,002154,1,88398,137,38,19,9.19,3.5,56,324,C18,,
2017-09-20,002155,1,29988,24,0,8,8.12,3.5,126,332,B09,,
2017-10-18,002156,1,67557,29,29,5,4.56,3,799,0,C39,,
2017-06-23,002159,8,7.25,0,0,0,4.24,3,792,0,N78,,
2017-10-25,002161,1,2433,5,0,0,0.01,2.5,262,320,C39,,
