PostDate,Stockcode,TotalPosts,AvgReadings,AvgComments,AvgNetComments,AvgThumbUps,AvgUserBarAge,AvgUserInfluIndex,AvgUserPosts,AvgUserComments,Indcd
2020-12-12,000001,12,312.92,1.42,0,0.75,3.07,3.14,0,0,J66
2020-12-13,000001,6,546,0.67,0,1.5,2.67,4.08,0,0,J66
2020-12-14,000001,32,313.97,1.88,0,0.81,2.81,2.57,0,0,J66
2020-12-15,000001,49,332.51,0.96,0,2.35,2.48,2.2,0,0,J66
2020-12-16,000001,25,402.48,1.16,0,2.52,2.54,2.45,0,0,J66
2020-12-17,000001,28,452.36,1.57,0,0.86,2.23,2.25,0,0,J66
2020-12-18,000001,94,315.48,0.89,0,0.99,2.47,2.16,0,0,J66
2020-12-19,000001,7,617.71,1.86,0,0.14,1.87,2.36,0,0,J66
2020-12-20,000001,11,380,0.45,0,2.09,3.56,3.33,0,0,J66
2020-12-21,000001,48,347.58,0.85,0,2.44,2.7,2.21,0,0,J66
2020-12-22,000001,57,302.56,1.44,0,1.56,2.7,2.18,0,0,J66
2020-12-23,000001,57,343.79,2.86,0,3.95,2.13,2.01,0,0,J66
2020-12-24,000001,26,338.38,2,0,4.15,2.57,2.54,0,0,J66
2020-12-25,000001,42,238.43,0.64,0,1.57,2.37,2.2,0,0,J66
2020-12-26,000001,6,1050.17,2.17,0,1.67,3.35,2.4,0,0,J66
2020-12-27,000001,7,1813.57,15.29,0,8.86,2.45,2.36,0,0,J66
2020-12-28,000001,50,539.98,3.58,0,4.7,2.67,2.18,0,0,J66
2020-12-29,000001,24,466.83,4.04,0,2.83,2.64,2.13,0,0,J66
2020-12-30,000001,38,384.18,1,0,2.79,3.27,2.2,0,0,J66
2020-12-31,000001,50,234.84,0.6,0,1,2.82,2.13,0,0,J66
2020-01-05,000046,2,4177.5,9.5,7.5,3,4.35,2.75,221,900,J69
2020-01-14,000046,2,3185,21.5,11.5,8,3.4,3.5,1321,4452,J69
2020-01-16,000046,2,1754.5,5.5,2,0.5,2.51,2.5,755.5,1374.5,J69
2020-01-17,000046,26,971.69,2,1.04,1.23,3.68,2.17,630.06,846.78,J69
2020-01-18,000046,14,1425.07,5.36,1.5,1.07,5.12,2.55,39703.55,546.45,J69
2020-01-19,000046,12,1762.5,3,2.92,1.25,3.56,2.18,455.82,916.36,J69
2020-01-20,000046,29,808.72,1.69,1.17,0.83,3.9,2.35,592.18,618.41,J69
2020-01-21,000046,19,603.58,1.32,1.11,0.63,4.87,2,355.15,348.08,J69
2020-01-22,000046,20,1275.65,2.55,2,1.1,4.3,2.59,39925.45,679.91,J69
2020-02-12,000046,8,543.13,0.63,0.63,0.88,3.12,2,184.29,196,J69
2020-02-13,000046,11,839.91,2.45,1.91,0.36,2.62,2.33,395.44,769.44,J69
2020-02-14,000046,7,567.14,1,0.71,1.43,3.68,1.71,71.14,163,J69
2020-02-15,000046,8,1075.25,2,1.63,1.13,3.73,2.64,5190.29,2807.86,J69
2020-02-16,000046,9,1218.56,2.11,0.89,2.33,2.29,1.86,1637.29,2423.71,J69
2020-02-17,000046,18,1262.33,2.44,2.11,2.11,3.13,2.13,286.83,590.42,J69
2020-02-18,000046,6,771.83,1,0.17,0.17,2.54,2.2,153,218.6,J69
2020-02-19,000046,14,627.57,1.14,0.93,0.5,3.27,2.1,271.6,465.3,J69
2020-02-20,000046,22,608.77,1,0.68,1.14,3.8,2.23,292.87,600.47,J69
2020-02-21,000046,18,511.11,1.61,1.28,0.78,4.88,2.46,32987.36,735.14,J69
2020-02-22,000046,5,933.8,1.4,1.2,0.6,2.94,2.38,377.5,445.25,J69
2020-02-23,000046,5,635.2,1.2,1,1.2,1.16,2.67,3780.33,4799,J69
2020-02-24,000046,17,674.76,0.59,0.41,0.47,3.19,1.9,183.67,308.33,J69
2020-02-25,000046,12,600.42,0.92,0.5,1.33,2.31,1.78,238.78,268.11,J69
2020-02-26,000046,12,762.83,2.42,1.75,1.33,4.05,2.36,2608.73,1053.36,J69
2020-02-27,000046,12,1397,2.92,1.83,0.42,3.46,2,222.44,387.22,J69
2020-02-28,000046,17,487.24,0.76,0.41,0.41,3.83,2.23,417.92,393.08,J69
2020-02-29,000046,8,756,0.25,0.25,0.5,4.56,2.14,66434.71,654.43,J69
2020-03-01,000046,5,610.6,1.2,0.8,1.2,3.07,2.7,2538.6,3621.8,J69
2020-03-02,000046,10,966.4,3.2,1.6,0.9,4.23,2.28,380.78,902.89,J69
2020-03-03,000046,8,771.38,1.25,0.75,0.38,3.54,2.42,77806.67,366.33,J69
2020-03-04,000046,9,1037.56,4,2.33,1.44,3.08,1.39,171.33,496.56,J69
2020-03-05,000046,17,858.12,1.24,0.94,0.65,3.49,2,492.33,584.67,J69
2020-03-06,000046,8,790.88,1.13,0.88,0.38,3.35,2.4,190.4,254,J69
2020-03-07,000046,4,1296.25,4.75,2.25,1,3.08,2,258,548.67,J69
2020-03-08,000046,15,966.13,2.6,1.6,1.07,2.69,1.71,142.14,231.57,J69
2020-03-09,000046,9,701.67,1.22,1.11,0.11,3.23,2.14,426,403.57,J69
2020-03-10,000046,10,700.4,1.2,0.7,0.1,4.37,2.56,52802.89,353.22,J69
2020-03-11,000046,12,630.83,1.08,0.92,0.42,2.36,1.94,442.78,1371.33,J69
2020-03-12,000046,25,702.32,1,2.52,0.28,3.52,2.2,31959.27,1094.4,J69
2020-03-13,000046,18,747.78,1.17,2.17,0.67,4.05,2.27,36885.23,371.08,J69
2020-03-14,000046,14,1041.57,0.93,4.5,0.29,4.17,1.83,53217,255.44,J69
2020-03-15,000046,4,1027.75,1.75,3.75,0,3.11,1.75,75.25,117.75,J69
2020-03-16,000046,3,1094.67,4.33,1,2.33,4.97,2,406.67,385,J69
2020-03-17,000046,13,493.38,1.23,3.85,0,4.84,2.25,544.9,1629.1,J69
2020-03-18,000046,12,888.33,0.92,3.92,0.25,5.32,2.83,53866.33,1462.22,J69
2020-03-19,000046,10,317.7,0.5,0.3,0.4,3.64,2.21,486.14,461.14,J69
2020-03-20,000046,18,618.22,2.06,1.5,0.72,4.51,2.2,504.9,608.8,J69
2020-03-21,000046,6,366.33,1.83,0.33,0,4.13,2.58,80727.17,846.33,J69
2020-03-22,000046,6,289.5,0.33,0,0.33,3.24,1.88,341,362.25,J69
2020-03-23,000046,24,531.46,1.83,1.46,0.71,3.18,2.2,414.6,362.6,J69
2020-03-24,000046,17,268.53,1.06,6.88,0.65,3.62,2.12,37950.08,335.46,J69
2020-03-25,000046,20,317.45,0.95,2.4,0.85,4.1,2.27,38046,335.62,J69
2020-03-26,000046,24,480.08,1.83,3.67,0.75,3.71,2.04,37797.38,237.46,J69
2020-03-27,000046,19,367.63,1.21,18.26,0.26,4.96,2.55,45469.82,456.64,J69
2020-03-28,000046,3,512.67,2,1.33,0,5.29,2.83,163057,152.33,J69
2020-03-29,000046,26,1775.31,2.38,2.23,0.77,2.84,2.08,419.17,869.5,J69
2020-03-30,000046,12,762.33,2.5,8.33,1,2.17,2.17,196.67,330.33,J69
2020-03-31,000046,11,390.64,2.27,15.27,0.64,2.94,1.86,375.09,390.09,J69
2020-04-01,000046,10,526.3,2.8,14,0.8,4.72,2.57,70858.14,171.57,J69
2020-04-02,000046,2,240,0,22.5,0,6.95,2.75,69,13.5,J69
2020-04-05,000046,1,379,0,30,1,1.1,1.5,18,27,J69
2020-04-07,000046,4,240,3.25,19,0.75,5.28,2.63,1048.75,1974.25,J69
2020-04-08,000046,1,218,0,30,0,14,5,498013,0,J69
2020-04-09,000046,23,513.22,1.3,21.7,1.48,3.68,2.25,494.56,1963.44,J69
2020-04-10,000046,9,265.33,0.44,21.22,0.22,3.48,2.19,297.75,516.25,J69
2020-04-13,000046,13,320.08,0.54,17.38,0.85,2.1,2.06,180.88,212.5,J69
2020-04-14,000046,28,485.07,1.57,25.11,0.54,3.55,2.26,702.9,773.95,J69
2020-04-15,000046,34,342.15,0.59,21.68,0.44,3.45,2.18,18274.46,469.43,J69
2020-04-16,000046,56,304.59,1.07,14.2,0.41,4.02,2.06,13245.87,404.62,J69
2020-04-17,000046,36,297.75,1.42,13.42,0.25,2.86,1.93,19139.93,420.67,J69
2020-04-18,000046,12,389.58,2.33,17.75,0.67,3.03,2.44,63081.25,527,J69
2020-04-19,000046,13,480.77,1.38,11.46,0.38,3.36,1.95,179.7,425.1,J69
2020-04-20,000046,18,334.39,1.67,11.33,0.44,2.81,2.07,358.86,536.36,J69
2020-04-21,000046,23,306.87,0.96,6.91,0.52,3.84,2.18,1805.37,504.79,J69
2020-04-22,000046,30,372.03,1.03,11.93,0.53,3.3,1.7,23284,198.32,J69
2020-04-23,000046,16,479.81,1.88,4.5,0.69,3.5,2.33,34305.8,334.93,J69
2020-04-24,000046,25,279.12,0.64,9.4,0.2,3.59,2.19,24831.48,439.33,J69
2020-04-25,000046,14,437.86,0.86,15.86,0.43,4.24,1.9,50948,266.2,J69
2020-04-26,000046,5,2520.8,30.2,6.6,6,2.49,1.5,50.5,17.75,J69
2020-04-27,000046,27,365.89,1.44,9.48,0.44,3.53,1.78,220.52,409,J69
2020-04-28,000046,34,317.12,1,9.35,0.47,3.68,2.21,21752.54,640.29,J69
2020-04-29,000046,24,346.92,0.58,12.08,0.58,4.08,2.05,27364.84,472.37,J69
2020-04-30,000046,13,362.77,1.54,6.38,0.54,4.08,2.08,480.5,996.67,J69
2020-05-01,000046,7,731.71,6.29,7.14,1.57,2.5,2,77.83,474.67,J69
2020-05-02,000046,2,458,2,0.5,1,1.16,2,124,477,J69
2020-05-03,000046,1,583,4,2,0,1.9,2,178,626,J69
2020-05-04,000046,5,500,2,1.2,0,2.1,1.5,113.5,298.25,J69
2020-05-05,000046,2,905,0.5,0.5,0,8.55,3,800.5,1339.5,J69
2020-05-06,000046,14,374.79,1.43,3.79,0.5,3.31,2.04,353.5,601.79,J69
2020-05-07,000046,9,358.11,2.11,13.11,0.33,4.54,1.94,64343.25,130.5,J69
2020-05-08,000046,13,373.31,0.38,6.46,0.46,4.45,2.04,43096.67,316.17,J69
2020-05-14,000046,1,699,2,0,3,5.3,2,0,0,J69
2020-05-19,000046,1,781,4,3,4,5,2.5,640,794,J69
2020-05-20,000046,5,387717.6,954.6,753.4,1109.6,10.65,4.75,1947396.5,11,J69
2020-05-21,000046,2,11956,45.5,34,146,7.45,3.5,1940915.5,87,J69
2020-05-22,000046,14,20396.07,173.93,130.79,90.21,3.76,2.15,389297.4,207.9,J69
2020-05-23,000046,4,436.25,2.25,0.25,1.25,1.04,2,233.25,365.25,J69
2020-05-24,000046,5,437.2,1,0.4,0.6,1.92,1.7,180.2,333.2,J69
2020-05-25,000046,3,15802.67,9.67,1.33,7.33,1.79,2.5,536.33,145,J69
2020-05-26,000046,3,510.67,2,1.67,3,2.99,1.83,224,404,J69
2020-05-27,000046,2,791,3,15,3,4.5,3.5,1956797.5,350.5,J69
2020-05-28,000046,2,56278,283.5,202.5,375,4.9,3.5,1955974,14,J69
2020-05-29,000046,10,5202.3,95.8,74.9,30,2.37,2.06,490115.25,288.25,J69
2020-05-30,000046,5,470.6,1.4,0.6,2.6,3.6,2,234.25,500.5,J69
2020-05-31,000046,4,5540.5,27.5,22.5,54.25,4.47,3.33,1309112.67,516.67,J69
2020-06-01,000046,5,382,2.4,1,3.2,2.74,2.2,399.2,473.6,J69
2020-06-02,000046,5,25073.4,37.8,41.2,32.2,4.7,3.5,1312733,5.33,J69
2020-06-03,000046,2,330.5,1,0.5,3,0.67,1.75,58,215.5,J69
2020-06-04,000046,5,4688.2,22.6,13,45,2.16,2.4,787613.6,302.8,J69
2020-06-05,000046,5,352.6,1.6,0.6,2.6,3.3,2.33,291.33,794.67,J69
2020-06-06,000046,10,325.7,0.6,0.5,1.2,2.05,1.5,86,187.25,J69
2020-06-07,000046,12,514.5,0.83,0.25,2.83,2.41,2,157.75,354.75,J69
2020-06-08,000046,6,268.67,0.83,0.83,2.67,3.78,1.9,239.4,151.8,J69
2020-06-09,000046,5,366126.4,783.8,585.4,990,7.34,3,3452.67,159.33,J69
2020-06-10,000046,5,267.2,0.4,0.4,0.6,3.01,2,911.67,160.33,J69
2020-06-11,000046,5,319.2,0.6,0.4,1.8,2.11,1.83,94,36.67,J69
2020-06-14,000046,1,87807,408,282,297,7.1,5,3869199,0,J69
2020-06-18,000046,1,15902,49,30,72,7.1,5,3884423,0,J69
2020-06-19,000046,1,92682,411,379,298,7.1,5,3886300,0,J69
2020-06-22,000046,3,657141,1772,1362.33,1928.33,10.65,4.75,1952819.5,11,J69
2020-06-27,000046,1,21660,107,70,218,7.1,5,3897312,0,J69
2020-07-01,000046,1,25867,47,60,116,7.1,5,3915965,0,J69
2020-07-04,000046,1,800,2,0,2,0.17,1.5,17,24,J69
2020-07-07,000046,1,332,1,0,2,4.6,2,119,75,J69
2020-07-08,000046,5,77624.8,457.6,0,110,5.77,3.67,1313942.67,10,J69
2020-07-09,000046,7,17336.71,1,0,4,2.31,2.67,606.83,1081.17,J69
2020-07-10,000046,6,331.17,0.83,0,3.5,2.45,2.38,753.25,2224.75,J69
2020-07-11,000046,11,354.45,1.09,0,1.45,1.7,2.17,295,408.5,J69
2020-07-12,000046,7,432.57,1.57,0,2.71,3.45,2.7,2012.2,1587.4,J69
2020-07-13,000046,2,325,2,0,4.5,3.75,2.5,710,780.5,J69
2020-07-14,000046,8,285.25,0.75,0,2.75,2.27,2.43,1111.43,254,J69
2020-07-15,000046,10,197.7,0.5,0,3.2,1.34,1.56,150.75,37.88,J69
2020-07-16,000046,9,185.22,0.78,0,2.22,3.18,2.2,824.6,104.8,J69
2020-07-17,000046,9,227.33,0.89,0,1.22,1.86,2,404.33,268.67,J69
2020-07-18,000046,17,321.82,0.35,0,0.06,3.12,2.42,773.5,331.83,J69
2020-07-19,000046,13,358.38,1.08,0,3.23,2.28,2.29,604.57,842.57,J69
2020-07-20,000046,29,491.83,3.1,0,5.28,3.57,2.13,338.88,615,J69
2020-07-21,000046,22,436.05,2.18,0,6.91,2.43,2.33,622.94,1243.17,J69
2020-07-22,000046,21,340.52,1.38,0,5.43,1.09,1.54,143.31,127.54,J69
2020-07-23,000046,5,447.2,1.8,0,9,2.7,1.6,72.2,133.6,J69
2020-07-24,000046,10,6006.7,115.1,0,28.6,5.08,2.83,672149.5,409.5,J69
2020-07-25,000046,12,11666.75,0.67,0,1.5,3.38,2.44,673.63,271.25,J69
2020-07-26,000046,9,366.33,0.78,0,4.22,1.46,2.08,284.17,474.67,J69
2020-07-27,000046,7,239.57,0.14,0,3.71,1.25,2.2,411.4,177.8,J69
2020-07-28,000046,10,5918,114.7,0,29.2,4.13,2.79,579831.71,408.71,J69
2020-07-29,000046,5,23924.6,0.2,0,5,2.71,2.6,325.2,112.6,J69
2020-07-30,000046,1,263,0,0,4,0.06,2,246,2,J69
2020-07-31,000046,2,215,0,0,1.5,0.12,2.25,536.5,2,J69
2020-08-01,000046,1,338,0,0,0,3.8,2.5,164,11,J69
2020-08-02,000046,2,362.5,0,0,0.5,0.17,2.5,850,2,J69
2020-08-03,000046,11,41182,104.64,0,29,4.52,3.36,584758.14,595.43,J69
2020-08-04,000046,7,54057.29,2.14,0,6.14,3.4,1.9,224.4,35.6,J69
2020-08-05,000046,4,34139.25,2,0,2.5,5.43,3.5,1690.33,461,J69
2020-08-06,000046,10,23970.7,1.3,0,2.2,2.81,2.56,806.89,330.44,J69
2020-08-07,000046,9,13528.89,1.11,0,3.56,2.96,2.81,571.88,320.75,J69
2020-08-08,000046,9,301.89,0,0,1,2.75,2.67,1545.33,159.33,J69
2020-08-09,000046,5,264.6,0.6,0,3.8,2.59,3,1352.67,1808.67,J69
2020-08-10,000046,13,309.54,1.62,0,3.85,3.6,2.45,806.9,808.8,J69
2020-08-11,000046,19,239.42,1.47,0,2.32,3.85,2.27,662.93,857.8,J69
2020-08-12,000046,27,226.26,0.44,0,6.15,1.81,1.86,345.07,156.36,J69
2020-08-13,000046,22,230.27,0.59,0,5.14,2.96,2.27,490.85,335.54,J69
2020-08-14,000046,18,256.33,1.06,0,1.67,2.57,2.13,362.5,168.88,J69
2020-08-15,000046,15,379.8,0.87,0,2.93,2.07,2.11,341.11,364.11,J69
2020-08-16,000046,5,416,0.4,0,2.6,0.1,2,455.33,4,J69
2020-08-17,000046,26,243.23,0.65,0,2.46,2.79,2.26,439.12,522.76,J69
2020-08-18,000046,20,343.95,1.3,0,2.6,2.75,1.91,443.94,349.88,J69
2020-08-19,000046,32,281.63,0.66,0,3.19,3.15,2.21,911.19,557.48,J69
2020-08-20,000046,27,196.74,0.7,0,0.56,2.89,2.25,679.94,538.19,J69
2020-08-21,000046,29,299.45,1.14,0,0.38,3.4,2.26,493.35,528.12,J69
2020-08-22,000046,15,375.07,1.13,0,1,2.54,2.1,401.6,620.8,J69
2020-08-23,000046,11,415.73,0.91,0,3.91,2.93,1.86,224.71,188.57,J69
2020-08-24,000046,25,252.92,0.56,0,4.4,2.99,2.16,581.5,270.13,J69
2020-08-25,000046,45,342.22,1.31,0,4.69,3.09,2.25,608.21,611.5,J69
2020-08-26,000046,37,240.11,0.54,0,1.16,3.17,2.11,410.16,329.21,J69
2020-08-27,000046,33,289.7,1.18,0,4.33,2.94,2.29,619.59,917.82,J69
2020-08-28,000046,40,265.53,1.43,0,3.8,2.69,2.18,688.04,676.24,J69
2020-08-29,000046,27,355.04,1.93,0,1.78,3.57,2.21,377.67,589.83,J69
2020-08-30,000046,10,527.7,1.5,0,4.4,1.42,2.33,930.67,319,J69
2020-08-31,000046,48,5741,2.65,0,4,3.03,1.94,282.89,436.83,J69
2020-09-01,000046,83,5759.16,15.43,0,7.02,3.7,2.38,87003.08,831.33,J69
2020-09-02,000046,48,316.65,1.4,0,4.25,3.23,2.09,614.8,789.34,J69
2020-09-03,000046,25,424.64,3.36,0,4.8,3.95,2.31,712.19,823.56,J69
2020-09-04,000046,30,356.43,1.23,0,3.27,2.12,1.79,336.33,275.92,J69
2020-09-05,000046,7,401.14,1.29,0,1.86,2.28,2.38,1210.5,140.25,J69
2020-09-06,000046,6,583.5,2.5,0,1.83,1.82,2.1,359.6,252.6,J69
2020-09-07,000046,14,419.93,2.29,0,5.5,3.52,2.17,411.58,577,J69
2020-09-08,000046,41,310.66,1.9,0,4.29,2.69,1.93,313.97,445.73,J69
2020-09-09,000046,48,307.15,1.52,0,6.02,3.42,1.97,450.33,416.97,J69
2020-09-10,000046,72,238.88,1.01,0,3.14,2.17,1.72,409.66,322.58,J69
2020-09-11,000046,53,229.79,1.06,0,3.45,2.1,1.96,302.92,411.72,J69
2020-09-12,000046,17,400.35,1.47,0,1.18,2.51,2,379.18,483.18,J69
2020-09-13,000046,16,549.06,2.44,0,2.81,3.81,2.25,352.25,300.25,J69
2020-09-14,000046,55,300.95,1.2,0,4.58,2.82,1.88,404,374.35,J69
2020-09-15,000046,43,303.3,1.91,0,3.28,3.05,2.1,459.33,346.75,J69
2020-09-16,000046,40,286.65,1.33,0,3,2.35,2.02,547,423.32,J69
2020-09-17,000046,57,505.93,1.77,0,5.32,3.28,2.09,749.29,767.76,J69
2020-09-18,000046,54,291.13,1.07,0,3.19,2.31,1.93,691.48,569.1,J69
2020-09-19,000046,11,563.18,4,0,1.45,3.52,2.22,720.44,377.11,J69
2020-09-20,000046,8,513,2.13,0,3.13,0.39,2,205.75,320.5,J69
2020-09-21,000046,41,356.27,1.41,0,3.02,2.25,1.98,830.29,401.58,J69
2020-09-22,000046,29,345.14,1.55,0,4.52,1.97,1.98,1148.15,229.2,J69
2020-09-23,000046,30,360.87,1.4,0,4,2.18,2.18,1796.18,723.36,J69
2020-09-24,000046,36,340.78,1.5,0,4.11,3.11,2.31,1672.74,610.52,J69
2020-09-25,000046,40,299.68,1.73,0,3.48,3.38,2.29,1858.83,1872.59,J69
2020-09-26,000046,9,400.89,0.89,0,1.67,3.16,2.67,2076.33,7187.17,J69
2020-09-27,000046,7,490,2.71,0,2.29,4.78,2.92,2116,7419.17,J69
2020-09-28,000046,23,261.35,0.74,0,4.39,3.33,2.5,2471.47,676.94,J69
2020-09-29,000046,29,242.9,1.07,0,3.9,2.83,2.25,3175.29,273.5,J69
2020-09-30,000046,19,251.95,0.53,0,1.95,3,2.14,2989.21,282,J69
2020-10-01,000046,5,534.4,1.2,0,1.6,6.33,3.38,3153.5,10940.25,J69
2020-10-02,000046,5,181.8,0,0,0.2,2.68,2.83,756.67,1591.67,J69
2020-10-03,000046,2,565.5,2,0,3,0.25,2.75,910,298,J69
2020-10-04,000046,4,546.5,1.5,0,0.75,0.17,2.5,668,542,J69
2020-10-05,000046,4,455.25,0.5,0,2.5,0.25,2.75,923,305.5,J69
2020-10-06,000046,5,434.8,0.8,0,2.4,5.54,2.33,747.67,122.67,J69
2020-10-07,000046,1,722,1,0,1,2.6,2,54,53,J69
2020-10-08,000046,6,409.5,1.5,0,2.67,1.3,2.38,534,196.25,J69
2020-10-09,000046,20,294.35,1.15,0,2.15,2.32,2.14,507.91,442.73,J69
2020-10-10,000046,18,478.11,0.5,0,1.72,0.88,1.41,559.25,2678.69,J69
2020-10-11,000046,3,608,1.67,0,0.67,3.64,2.83,1520.33,507,J69
2020-10-12,000046,23,463.91,2.04,0,6.48,1.84,2.53,4336.59,362.47,J69
2020-10-13,000046,15,427.87,0.67,0,4.27,1.56,2.5,5929.69,461.31,J69
2020-10-14,000046,35,305.89,0.74,0,2.23,2.44,2.45,4284.14,601.14,J69
2020-10-15,000046,51,342.39,1.06,0,3.92,2.7,2.33,3706.23,440.27,J69
2020-10-16,000046,17,384.18,1.35,0,2.12,1.73,2.71,6803.43,520.43,J69
2020-10-17,000046,11,481.45,1.82,0,2.09,2.47,2.43,444,466.14,J69
2020-10-18,000046,7,564.29,1.71,0,1.29,0.82,2.13,220.25,182.25,J69
2020-10-19,000046,18,438.67,2.89,0,4.83,1.97,2.5,6667,297.2,J69
2020-10-20,000046,42,299.67,0.93,0,2.12,1.66,2.11,5253.36,172.91,J69
2020-10-21,000046,27,265.52,0.89,0,3.44,1.74,2.26,6719.71,301.71,J69
2020-10-22,000046,45,297.87,1.51,0,3.36,2.76,2.14,3906.75,325.59,J69
2020-10-23,000046,34,287.65,1.18,0,2.41,2.45,2.37,5904.91,395.17,J69
2020-10-24,000046,13,312.92,1.54,0,2.46,4.15,2.55,669,992.6,J69
2020-10-25,000046,14,366,1.86,0,2.64,3.34,2.21,379.86,653,J69
2020-10-26,000046,35,311.97,1.14,0,0.8,2.06,1.96,5177.35,235,J69
2020-10-27,000046,64,291.84,1.78,0,3.5,2.63,2.01,4401.37,286.89,J69
2020-10-28,000046,52,266.29,1.35,0,4.15,2.15,2.46,6848.48,975.35,J69
2020-10-29,000046,52,300.06,1.13,0,2.9,2.05,2.1,2649.65,845.23,J69
2020-10-30,000046,56,228.63,0.57,0,1.84,2.94,2.43,1623.86,800.17,J69
2020-10-31,000046,17,319.71,1.12,0,1.53,2.94,2.92,0,3072,J69
2020-11-01,000046,13,471.31,1,0,2.92,2.54,2.5,0,531.67,J69
2020-11-02,000046,23,344.57,1,0,3.43,2.73,2.73,0,1257.2,J69
2020-11-03,000046,35,300.31,1.17,0,4.29,2.26,2.02,0,254.86,J69
2020-11-04,000046,99,259.34,0.72,0,3.35,3.32,2.15,0,680.79,J69
2020-11-05,000046,35,244.34,0.69,0,2.97,2.86,2.31,0,1111.43,J69
2020-11-06,000046,19,259.16,1,0,1.26,2.97,2.63,0,422.63,J69
2020-11-07,000046,3,400.67,0,0,0.33,4,1.5,0,41.5,J69
2020-11-08,000046,13,390.54,0.38,0,1.46,3.97,2.5,0,458.5,J69
2020-11-09,000046,19,276.05,0.95,0,3.79,0.96,1.84,0,125.69,J69
2020-11-10,000046,27,231.96,0.81,0,2.52,2.01,1.98,0,969.62,J69
2020-11-11,000046,63,5467.33,18.98,0,6.92,3.91,2.66,0,1266.36,J69
2020-11-12,000046,20,325.65,1.35,0,1.9,3.56,3.05,0,351.91,J69
2020-11-13,000046,36,255.67,1.47,0,1.92,2.06,2.69,0,0,J69
2020-11-14,000046,10,309,0.7,0,1.1,3.69,2.2,0,0,J69
2020-11-15,000046,14,331.36,0.79,0,2.21,1.76,2.93,0,0,J69
2020-11-16,000046,22,317.68,1.91,0,3.23,1.91,2.45,0,0,J69
2020-11-17,000046,17,254.47,1,0,2.71,2.81,2.59,0,0,J69
2020-11-18,000046,13,301.69,0.85,0,2.23,2.51,2.73,0,0,J69
2020-11-19,000046,21,196.9,0.43,0,2.71,2.33,2.77,0,0,J69
2020-11-20,000046,20,208.55,0.7,0,2.5,2.51,2.71,0,0,J69
2020-11-21,000046,10,312.2,1.9,0,5,1.48,2.25,0,0,J69
2020-11-22,000046,13,349.85,0.92,0,3.54,2.39,2.69,0,0,J69
2020-11-23,000046,28,229.61,0.43,0,4.54,2,2.05,0,0,J69
2020-11-24,000046,24,322.33,1.21,0,2.92,3.26,2.45,0,0,J69
2020-11-25,000046,43,260.79,0.93,0,4.67,3.19,2.44,0,0,J69
2020-11-26,000046,20,304,1.4,0,2.7,2.95,2.43,0,0,J69
2020-11-27,000046,16,300.44,2.81,0,3.44,2.11,2.5,0,0,J69
2020-11-28,000046,5,445,2.6,0,1.6,4.75,2.7,0,0,J69
2020-11-29,000046,14,265.93,0.79,0,3,2.77,3.06,0,0,J69
2020-11-30,000046,27,229.85,0.78,0,3.85,3.91,2.59,0,0,J69
2020-12-01,000046,38,215.26,1.55,0,3,3.69,2.4,0,0,J69
2020-12-02,000046,21,277.71,1.57,0,3,3.06,2.67,0,0,J69
2020-12-03,000046,32,238.78,1.09,0,2.81,3.28,2.74,0,0,J69
2020-12-04,000046,13,260.69,1.31,0,2.85,2.4,2.83,0,0,J69
2020-12-05,000046,10,409.5,3.8,0,1.8,3.74,2.58,0,0,J69
2020-12-06,000046,10,225.1,0.4,0,1.7,1.63,3.21,0,0,J69
2020-12-07,000046,35,210.89,1.17,0,4.26,1.92,2.05,0,0,J69
2020-12-08,000046,20,217.25,1.3,0,2.95,3.31,2.59,0,0,J69
2020-12-09,000046,19,195.21,1.26,0,2.16,2.53,2.89,0,0,J69
2020-12-10,000046,15,192.07,1.93,0,1.93,2.69,2.7,0,0,J69
2020-12-11,000046,29,205.79,1.17,0,1.76,3.05,2.5,0,0,J69
2020-12-12,000046,18,255.5,1.83,0,1.11,3.45,2.14,0,0,J69
2020-12-13,000046,13,204.77,0.85,0,0.69,1.63,3.14,0,0,J69
2020-12-14,000046,35,240.63,2.14,0,0.57,2.9,2.42,0,0,J69
2020-12-15,000046,26,317.77,1.38,0,2.69,3.08,2.3,0,0,J69
2020-12-16,000046,26,252.62,1.23,0,0.73,2.94,2.05,0,0,J69
2020-12-17,000046,14,357.64,1.93,0,0.71,2.99,2.2,0,0,J69
2020-12-18,000046,13,255.54,0.69,0,0.38,2.42,2.45,0,0,J69
2020-12-19,000046,2,270.5,0.5,0,1,1.42,2.75,0,0,J69
2020-12-20,000046,8,325.38,1,0,2.63,2.72,3.08,0,0,J69
2020-12-21,000046,8,287,1.38,0,2.63,1.32,2.81,0,0,J69
2020-12-22,000046,19,252.84,1,0,2.47,3.25,2.62,0,0,J69
2020-12-23,000046,15,237.93,1.47,0,2.87,3.83,2.54,0,0,J69
2020-12-24,000046,19,197,1.21,0,2.53,3.6,2.25,0,0,J69
2020-12-25,000046,25,212.08,1.2,0,2.08,3.21,1.94,0,0,J69
2020-12-26,000046,2,148.5,0.5,0,0.5,3.54,2,0,0,J69
2020-12-27,000046,5,278.4,0.2,0,0.4,3.42,3.2,0,0,J69
2020-12-28,000046,96,305.58,1.1,0,2.11,3.4,2.1,0,0,J69
2020-12-29,000046,31,262.52,1.39,0,1.52,3.08,2.23,0,0,J69
